fecha,region,categoria,numero_ordenes,ticket_promedio,ventas_totales
2025-08-25,Norte,Electrodomesticos,56,132358,7412048
2023-06-06,Norte,Tecnologia,102,141444,14427288
2023-03-24,Norte,Electrodomesticos,51,187796,9577596
2023-01-02,Norte,Deportes,67,53230,3566410
2024-10-10,Sur,Vestuario,136,47349,6439464
2025-07-28,Sur,Electrodomesticos,72,164812,11866464
2024-11-13,Sur,Tecnologia,123,165037,20299551
2025-12-30,Norte,Vestuario,146,56032,8180672
2025-09-18,Sur,Deportes,89,58728,5226792
2025-07-14,Centro,Deportes,125,64050,8006250
2025-06-25,Norte,Deportes,87,64272,5591664
2024-07-24,Sur,Hogar,106,90575,9600950
2023-10-15,Norte,Tecnologia,93,218919,20359467
2024-12-24,Norte,Tecnologia,86,186485,16037710
2023-01-28,Norte,Electrodomesticos,38,166970,6344860
2023-07-05,Sur,Deportes,78,87596,6832488
2023-08-09,Centro,Hogar,116,77713,9014708
2023-03-25,Sur,Deportes,68,71988,4895184
2023-03-12,Norte,Tecnologia,91,199374,18143034
2023-12-10,Norte,Deportes,98,74505,7301490
2024-11-17,Norte,Electrodomesticos,34,146291,4973894
2025-05-11,Norte,Hogar,73,69637,5083501
2025-09-04,Centro,Electrodomesticos,89,153689,13678321
2025-10-21,Centro,Deportes,91,68450,6228950
2025-11-19,Centro,Electrodomesticos,66,196286,12954876
2024-11-15,Centro,Electrodomesticos,103,128489,13234367
2024-11-12,Centro,Electrodomesticos,84,147164,12361776
2024-12-19,Sur,Tecnologia,148,200237,29635076
2024-03-22,Norte,Vestuario,142,41816,5937872
2023-09-29,Norte,Vestuario,115,46612,5360380
2024-11-01,Norte,Deportes,80,58695,4695600
2023-10-08,Centro,Deportes,113,64287,7264431
2025-11-05,Sur,Electrodomesticos,11,102130,1123430
2023-05-09,Centro,Deportes,72,79896,5752512
2024-04-28,Norte,Electrodomesticos,62,168047,10418914
2023-04-29,Sur,Hogar,77,93419,7193263
2024-04-26,Centro,Deportes,109,61321,6683989
2025-03-22,Centro,Hogar,139,116508,16194612
2025-07-14,Centro,Deportes,122,59227,7225694
2025-04-12,Sur,Tecnologia,111,178386,19800846
2025-03-11,Sur,Tecnologia,119,141907,16886933
2025-02-14,Norte,Tecnologia,116,155962,18091592
2023-02-20,Centro,Deportes,100,65572,6557200
2023-06-19,Norte,Deportes,60,76344,4580640
2023-02-11,Sur,Deportes,83,73821,6127143
2025-11-18,Norte,Deportes,87,58354,5076798
2023-10-25,Sur,Vestuario,168,52995,8903160
2025-06-21,Sur,Tecnologia,95,173237,16457515
2025-09-15,Norte,Deportes,58,68143,3952294
2025-01-23,Centro,Electrodomesticos,83,215777,17909491
2025-07-26,Centro,Tecnologia,124,171842,21308408
2024-05-20,Sur,Tecnologia,137,212148,29064276
2025-06-28,Norte,Electrodomesticos,36,179565,6464340
2024-02-11,Centro,Deportes,87,71271,6200577
2024-01-01,Centro,Vestuario,195,56732,11062740
2025-09-30,Centro,Deportes,59,57410,3387190
2024-09-25,Norte,Vestuario,129,37842,4881618
2023-04-24,Centro,Vestuario,166,51357,8525262
2023-06-01,Centro,Deportes,75,59329,4449675
2023-08-15,Centro,Tecnologia,143,140028,20024004
2024-05-07,Centro,Hogar,159,78984,12558456
2023-05-18,Sur,Electrodomesticos,20,157047,3140940
2025-07-21,Norte,Vestuario,112,50347,5638864
2024-02-08,Sur,Vestuario,162,34880,5650560
2023-09-16,Sur,Vestuario,122,38113,4649786
2023-05-15,Norte,Vestuario,155,44283,6863865
2024-09-05,Sur,Deportes,105,65765,6905325
2024-02-26,Centro,Tecnologia,144,141345,20353680
2025-05-19,Sur,Electrodomesticos,56,184824,10350144
2024-02-23,Centro,Tecnologia,147,191345,28127715
2023-01-21,Norte,Vestuario,125,61524,7690500
2024-07-05,Sur,Tecnologia,99,200661,19865439
2023-07-10,Sur,Tecnologia,127,199520,25339040
2025-04-17,Centro,Tecnologia,186,165066,30702276
2023-03-19,Norte,Tecnologia,86,185142,15922212
2023-07-24,Centro,Electrodomesticos,87,129827,11294949
2024-07-19,Centro,Electrodomesticos,70,148171,10371970
2023-05-19,Centro,Deportes,131,80531,10549561
2025-03-23,Norte,Electrodomesticos,48,184503,8856144
2025-12-26,Sur,Hogar,56,88895,4978120
2023-09-27,Sur,Electrodomesticos,30,155014,4650420
2023-12-16,Sur,Hogar,117,86778,10153026
2023-09-26,Sur,Deportes,76,84198,6399048
2023-08-09,Centro,Vestuario,192,63853,12259776
2024-09-23,Norte,Electrodomesticos,46,115712,5322752
2025-02-18,Sur,Hogar,94,91691,8618954
2025-01-18,Centro,Electrodomesticos,37,138873,5138301
2023-05-10,Norte,Tecnologia,67,235580,15783860
2025-11-30,Sur,Vestuario,129,57920,7471680
2025-10-30,Sur,Deportes,69,66034,4556346
2023-01-26,Sur,Deportes,82,74866,6139012
2024-05-07,Sur,Electrodomesticos,24,164042,3937008
2024-05-10,Centro,Electrodomesticos,22,169832,3736304
2024-12-14,Norte,Deportes,62,62126,3851812
2025-11-14,Norte,Electrodomesticos,78,116306,9071868
2025-02-27,Centro,Tecnologia,142,192975,27402450
2025-08-31,Sur,Electrodomesticos,60,207597,12455820
2025-08-09,Sur,Vestuario,152,37692,5729184
2024-07-02,Norte,Electrodomesticos,41,155765,6386365
2024-08-20,Sur,Deportes,95,73078,6942410
2025-05-28,Centro,Deportes,103,69544,7163032
2025-07-16,Sur,Deportes,82,68987,5656934
2023-02-19,Norte,Vestuario,125,58233,7279125
2023-12-21,Sur,Hogar,121,108339,13109019
2025-05-16,Norte,Deportes,75,72762,5457150
2025-11-25,Sur,Deportes,56,69999,3919944
2024-12-04,Sur,Vestuario,145,57336,8313720
2025-06-25,Norte,Vestuario,123,47019,5783337
2023-08-17,Centro,Tecnologia,182,157419,28650258
2024-08-21,Sur,Hogar,59,101039,5961301
2025-09-18,Norte,Vestuario,128,49127,6288256
2023-12-10,Norte,Tecnologia,105,189098,19855290
2024-06-29,Sur,Tecnologia,103,142157,14642171
2024-01-24,Centro,Vestuario,197,45788,9020236
2024-11-08,Sur,Vestuario,134,35092,4702328
2025-02-15,Norte,Tecnologia,77,189973,14627921
2024-10-21,Centro,Deportes,73,67861,4953853
2024-08-20,Centro,Vestuario,146,43267,6316982
2025-04-29,Norte,Deportes,70,56574,3960180
2025-01-04,Centro,Tecnologia,127,143796,18262092
2023-11-28,Centro,Vestuario,235,41688,9796680
2025-03-20,Sur,Tecnologia,114,131971,15044694
2024-08-15,Centro,Tecnologia,129,181411,23402019
2025-07-03,Sur,Tecnologia,127,182080,23124160
2025-02-07,Centro,Electrodomesticos,29,158796,4605084
2025-02-24,Centro,Vestuario,179,47647,8528813
2023-08-21,Norte,Deportes,72,55958,4028976
2025-07-13,Sur,Deportes,74,71160,5265840
2024-01-25,Norte,Hogar,84,81777,6869268
2023-11-06,Centro,Hogar,103,98495,10144985
2024-10-31,Centro,Hogar,99,90901,8999199
2024-12-31,Norte,Tecnologia,125,184035,23004375
2023-03-12,Sur,Deportes,87,70985,6175695
2024-02-10,Centro,Electrodomesticos,46,177721,8175166
2025-04-07,Centro,Tecnologia,142,136543,19389106
2024-01-04,Sur,Hogar,90,98369,8853210
2025-04-20,Centro,Vestuario,188,41513,7804444
2024-11-15,Norte,Electrodomesticos,73,141297,10314681
2025-01-21,Centro,Tecnologia,134,209245,28038830
2023-10-24,Sur,Deportes,85,67264,5717440
2024-08-26,Centro,Electrodomesticos,113,154390,17446070
2023-06-13,Centro,Hogar,63,98104,6180552
2023-12-20,Centro,Tecnologia,154,170711,26289494
2025-06-24,Sur,Electrodomesticos,39,135296,5276544
2023-03-25,Sur,Electrodomesticos,44,169404,7453776
2023-11-16,Sur,Vestuario,138,48328,6669264
2024-08-23,Norte,Deportes,55,66490,3656950
2025-08-26,Norte,Deportes,88,60378,5313264
2024-07-22,Centro,Hogar,113,93069,10516797
2024-08-25,Norte,Tecnologia,111,139338,15466518
2023-03-23,Sur,Electrodomesticos,64,148142,9481088
2024-11-29,Norte,Vestuario,113,38723,4375699
2024-11-10,Norte,Tecnologia,100,184354,18435400
2025-05-09,Sur,Vestuario,147,50443,7415121
2025-05-13,Sur,Electrodomesticos,40,158073,6322920
2025-12-07,Sur,Vestuario,166,50025,8304150
2024-01-16,Sur,Electrodomesticos,37,156481,5789797
2023-10-12,Sur,Vestuario,114,43002,4902228
2024-11-01,Norte,Electrodomesticos,34,139638,4747692
2024-07-22,Sur,Deportes,81,63468,5140908
2023-07-15,Sur,Electrodomesticos,43,190545,8193435
2023-12-21,Centro,Electrodomesticos,108,158846,17155368
2024-08-04,Centro,Deportes,79,70644,5580876
2024-07-16,Norte,Deportes,56,63328,3546368
2024-08-01,Sur,Deportes,85,62723,5331455
2024-11-21,Sur,Tecnologia,82,183206,15022892
2025-02-24,Centro,Hogar,136,99711,13560696
2023-04-15,Norte,Electrodomesticos,37,198414,7341318
2024-02-21,Centro,Electrodomesticos,42,197431,8292102
2024-11-02,Centro,Vestuario,195,35555,6933225
2025-06-17,Sur,Tecnologia,125,200707,25088375
2023-06-02,Norte,Electrodomesticos,53,174478,9247334
2025-01-11,Sur,Hogar,106,100855,10690630
2025-10-28,Sur,Electrodomesticos,79,171488,13547552
2023-02-10,Norte,Hogar,84,88839,7462476
2025-11-28,Centro,Deportes,97,55431,5376807
2024-08-20,Centro,Vestuario,197,41199,8116203
2023-08-04,Centro,Hogar,100,91221,9122100
2025-01-11,Norte,Vestuario,116,28956,3358896
2025-01-17,Centro,Vestuario,151,47906,7233806
2024-10-13,Sur,Electrodomesticos,23,189138,4350174
2024-03-18,Norte,Deportes,71,59801,4245871
2023-12-21,Norte,Tecnologia,108,176785,19092780
2024-10-24,Sur,Deportes,89,68111,6061879
2025-05-18,Norte,Deportes,82,80374,6590668
2024-07-05,Sur,Deportes,97,62898,6101106
2025-12-30,Centro,Electrodomesticos,96,160876,15444096
2025-11-23,Centro,Electrodomesticos,99,99968,9896832
2024-05-29,Norte,Deportes,38,88949,3380062
2023-04-20,Norte,Hogar,79,116966,9240314
2023-03-17,Norte,Hogar,89,86267,7677763
2025-08-05,Sur,Tecnologia,103,187418,19304054
2023-07-10,Sur,Vestuario,143,37609,5378087
2025-08-11,Sur,Deportes,43,70549,3033607
2023-12-20,Sur,Tecnologia,151,138247,20875297
2023-10-15,Norte,Hogar,71,126443,8977453
2024-04-28,Norte,Electrodomesticos,37,162033,5995221
2025-04-09,Sur,Vestuario,145,54878,7957310
2025-10-21,Norte,Tecnologia,87,152583,13274721
2024-06-07,Sur,Hogar,118,102799,12130282
2023-08-28,Centro,Hogar,79,87305,6897095
2024-04-28,Sur,Deportes,60,73699,4421940
2025-04-18,Norte,Tecnologia,76,205201,15595276
2023-04-10,Sur,Vestuario,166,48542,8057972
2024-10-07,Sur,Electrodomesticos,40,156075,6243000
2023-04-16,Norte,Electrodomesticos,74,145994,10803556
2024-11-20,Centro,Deportes,118,80289,9474102
2024-03-30,Centro,Deportes,84,73741,6194244
2025-12-02,Centro,Tecnologia,230,208080,47858400
2023-10-11,Centro,Tecnologia,146,185178,27035988
2023-03-17,Norte,Tecnologia,83,197643,16404369
2025-01-18,Centro,Electrodomesticos,70,120022,8401540
2025-09-23,Sur,Hogar,92,80814,7434888
2023-06-09,Centro,Hogar,118,126668,14946824
2023-11-12,Centro,Deportes,86,67647,5817642
2023-05-23,Centro,Tecnologia,154,169100,26041400
2025-08-12,Centro,Tecnologia,169,204414,34545966
2023-12-08,Sur,Electrodomesticos,61,149693,9131273
2025-05-27,Sur,Hogar,67,115384,7730728
2025-10-20,Norte,Electrodomesticos,46,179268,8246328
2024-06-01,Centro,Vestuario,172,41234,7092248
2024-02-09,Centro,Vestuario,150,42536,6380400
2024-04-09,Centro,Electrodomesticos,97,153659,14904923
2023-06-20,Sur,Hogar,99,123360,12212640
2024-04-03,Centro,Electrodomesticos,95,156331,14851445
2023-02-21,Centro,Hogar,167,88410,14764470
2025-05-05,Sur,Hogar,68,83641,5687588
2023-07-11,Centro,Hogar,128,84588,10827264
2025-04-02,Norte,Hogar,78,125004,9750312
2024-02-09,Centro,Deportes,107,60665,6491155
2024-04-17,Norte,Electrodomesticos,42,128623,5402166
2025-11-08,Centro,Hogar,152,120578,18327856
2023-12-23,Norte,Deportes,97,59456,5767232
2024-02-18,Norte,Electrodomesticos,47,127537,5994239
2024-07-03,Sur,Tecnologia,127,151814,19280378
2024-01-10,Sur,Vestuario,148,46004,6808592
2024-12-23,Sur,Tecnologia,140,168726,23621640
2023-11-21,Sur,Tecnologia,132,168025,22179300
2024-03-18,Norte,Hogar,43,80135,3445805
2025-11-08,Centro,Hogar,115,115720,13307800
2025-03-14,Centro,Deportes,148,69959,10353932
2024-10-24,Norte,Deportes,78,60791,4741698
2025-01-06,Sur,Vestuario,124,48527,6017348
2023-04-07,Norte,Electrodomesticos,34,151252,5142568
2024-04-06,Norte,Tecnologia,113,186354,21058002
2024-04-06,Centro,Deportes,96,67125,6444000
2024-08-20,Sur,Deportes,52,65026,3381352
2023-02-07,Norte,Vestuario,124,41992,5207008
2024-04-24,Centro,Tecnologia,141,174603,24619023
2024-02-29,Norte,Vestuario,126,52104,6565104
2023-01-20,Norte,Deportes,77,65594,5050738
2025-07-21,Norte,Hogar,22,91907,2021954
2024-02-17,Norte,Tecnologia,118,192517,22717006
2024-01-16,Centro,Electrodomesticos,40,165852,6634080
2024-09-13,Centro,Tecnologia,178,152902,27216556
2024-04-28,Norte,Hogar,61,112129,6839869
2023-01-18,Norte,Deportes,60,63100,3786000
2025-10-17,Centro,Vestuario,207,49721,10292247
2024-07-18,Sur,Electrodomesticos,95,158017,15011615
2023-05-17,Norte,Hogar,102,93852,9572904
2023-08-19,Centro,Electrodomesticos,51,136772,6975372
2024-12-25,Sur,Tecnologia,96,148760,14280960
2024-12-25,Sur,Deportes,56,69732,3904992
2025-06-10,Centro,Hogar,96,124308,11933568
2023-10-08,Norte,Electrodomesticos,29,150731,4371199
2023-09-15,Sur,Electrodomesticos,76,168443,12801668
2023-08-06,Centro,Vestuario,205,40220,8245100
2025-12-02,Sur,Vestuario,179,37505,6713395
2023-05-30,Norte,Deportes,84,55210,4637640
2025-09-08,Sur,Deportes,41,67771,2778611
2024-06-07,Sur,Hogar,86,76898,6613228
2023-04-14,Sur,Tecnologia,107,141353,15124771
2024-09-14,Sur,Vestuario,167,49011,8184837
2025-07-31,Norte,Deportes,68,77261,5253748
2025-03-08,Norte,Electrodomesticos,37,136586,5053682
2023-01-26,Centro,Deportes,60,60591,3635460
2023-12-05,Norte,Hogar,80,65823,5265840
2024-02-27,Centro,Hogar,136,79165,10766440
2025-06-06,Norte,Vestuario,100,44546,4454600
2023-06-02,Sur,Deportes,72,76505,5508360
2024-10-03,Centro,Electrodomesticos,87,191434,16654758
2024-02-14,Norte,Deportes,49,74865,3668385
2025-07-22,Centro,Electrodomesticos,80,164039,13123120
2023-12-29,Centro,Vestuario,219,32957,7217583
2025-04-08,Sur,Vestuario,147,36102,5306994
2025-03-08,Norte,Vestuario,128,49340,6315520
2024-10-11,Sur,Tecnologia,115,197166,22674090
2023-08-23,Norte,Electrodomesticos,59,206712,12196008
2024-03-04,Norte,Hogar,69,81498,5623362
2023-12-07,Norte,Tecnologia,105,157106,16496130
2025-06-23,Centro,Deportes,76,80924,6150224
2024-09-21,Centro,Electrodomesticos,69,177639,12257091
2025-08-18,Centro,Electrodomesticos,51,140665,7173915
2023-10-13,Sur,Vestuario,129,42859,5528811
2023-10-12,Sur,Tecnologia,129,191130,24655770
2025-06-26,Sur,Deportes,68,70082,4765576
2024-06-18,Sur,Deportes,46,61543,2830978
2024-08-19,Sur,Electrodomesticos,57,143558,8182806
2023-10-30,Centro,Electrodomesticos,59,161591,9533869
2025-12-28,Sur,Tecnologia,121,186027,22509267
2023-01-15,Norte,Vestuario,132,40008,5281056
2023-03-22,Centro,Hogar,85,93556,7952260
2023-06-01,Norte,Vestuario,104,37908,3942432
2024-02-08,Norte,Electrodomesticos,31,102836,3187916
2024-12-01,Norte,Electrodomesticos,67,148162,9926854
2025-04-07,Sur,Hogar,113,114580,12947540
2025-07-03,Sur,Vestuario,140,59177,8284780
2024-05-12,Norte,Deportes,80,46064,3685120
2025-07-26,Norte,Vestuario,125,41235,5154375
2024-12-01,Centro,Hogar,147,98234,14440398
2024-01-11,Sur,Deportes,70,69079,4835530
2024-12-13,Sur,Electrodomesticos,78,152951,11930178
2023-07-24,Centro,Hogar,47,88849,4175903
2024-07-04,Centro,Hogar,83,111545,9258235
2023-08-20,Sur,Electrodomesticos,19,115149,2187831
2025-05-27,Sur,Deportes,67,66795,4475265
2024-07-14,Centro,Deportes,112,59003,6608336
2025-01-17,Sur,Hogar,44,105641,4648204
2025-02-26,Norte,Tecnologia,85,173696,14764160
2024-04-29,Sur,Vestuario,165,44614,7361310
2023-05-25,Centro,Electrodomesticos,35,185441,6490435
2024-06-11,Sur,Tecnologia,79,176340,13930860
2024-01-23,Norte,Hogar,83,117897,9785451
2024-01-08,Sur,Deportes,78,59219,4619082
2023-05-17,Centro,Hogar,110,86390,9502900
2024-10-28,Sur,Electrodomesticos,69,149917,10344273
2024-04-01,Norte,Vestuario,131,40480,5302880
2025-03-27,Sur,Vestuario,140,50691,7096740
2024-05-03,Sur,Hogar,103,106633,10983199
2024-07-16,Sur,Tecnologia,141,153615,21659715
2024-07-15,Norte,Vestuario,122,52592,6416224
2023-01-17,Sur,Deportes,78,60876,4748328
2023-08-04,Sur,Tecnologia,113,181740,20536620
2025-01-02,Centro,Hogar,94,83265,7826910
2024-09-07,Centro,Electrodomesticos,62,169445,10505590
2023-11-29,Norte,Vestuario,121,40835,4941035
2025-05-18,Sur,Vestuario,146,39975,5836350
2025-07-24,Norte,Electrodomesticos,32,121517,3888544
2023-12-25,Centro,Deportes,120,86239,10348680
2025-09-05,Centro,Electrodomesticos,29,167682,4862778
2024-04-13,Centro,Electrodomesticos,26,172667,4489342
2023-09-14,Sur,Electrodomesticos,64,162708,10413312
2025-02-14,Norte,Hogar,72,116783,8408376
2023-11-21,Norte,Vestuario,152,53231,8091112
2024-06-27,Norte,Electrodomesticos,50,154831,7741550
2024-10-24,Centro,Tecnologia,112,171267,19181904
2023-01-24,Norte,Hogar,73,108376,7911448
2024-11-09,Centro,Hogar,106,103550,10976300
2024-02-03,Norte,Tecnologia,78,160006,12480468
2023-09-21,Norte,Deportes,74,58181,4305394
2024-12-19,Norte,Vestuario,118,50696,5982128
2025-12-05,Centro,Vestuario,256,35609,9115904
2025-01-20,Norte,Hogar,69,90532,6246708
2024-07-31,Centro,Deportes,92,50084,4607728
2025-10-05,Sur,Hogar,86,79229,6813694
2024-01-18,Norte,Vestuario,136,33750,4590000
2025-11-22,Centro,Hogar,106,81774,8668044
2023-09-17,Centro,Deportes,106,87689,9295034
2024-05-14,Norte,Tecnologia,90,220580,19852200
2025-12-22,Norte,Vestuario,119,43015,5118785
2023-06-18,Norte,Electrodomesticos,52,148240,7708480
2023-11-19,Centro,Electrodomesticos,26,153030,3978780
2023-05-06,Centro,Deportes,118,54905,6478790
2023-03-28,Centro,Deportes,138,68795,9493710
2024-02-03,Norte,Vestuario,109,44802,4883418
2024-01-31,Centro,Electrodomesticos,78,130294,10162932
2025-09-09,Centro,Deportes,92,64987,5978804
2024-04-05,Centro,Hogar,132,62970,8312040
2023-06-14,Norte,Electrodomesticos,36,142945,5146020
2024-01-17,Sur,Electrodomesticos,67,179868,12051156
2025-09-08,Norte,Deportes,56,67324,3770144
2023-03-27,Norte,Tecnologia,96,165249,15863904
2025-03-19,Sur,Vestuario,106,40340,4276040
2023-07-03,Centro,Hogar,121,102465,12398265
2025-12-17,Sur,Vestuario,160,29736,4757760
2024-02-17,Norte,Electrodomesticos,67,166347,11145249
2023-12-19,Sur,Electrodomesticos,45,142938,6432210
2025-03-20,Centro,Deportes,82,69767,5720894
2024-05-02,Centro,Vestuario,142,47004,6674568
2023-01-12,Norte,Vestuario,122,48416,5906752
2024-05-12,Centro,Vestuario,198,32999,6533802
2023-10-31,Norte,Tecnologia,134,167092,22390328
2025-12-17,Norte,Deportes,54,76917,4153518
2025-03-28,Sur,Vestuario,142,43640,6196880
2023-02-19,Centro,Tecnologia,163,226377,36899451
2025-08-16,Norte,Vestuario,115,33217,3819955
2025-05-09,Centro,Electrodomesticos,94,117276,11023944
2023-12-09,Centro,Electrodomesticos,55,166633,9164815
2023-04-01,Centro,Hogar,63,97877,6166251
2023-03-26,Norte,Deportes,34,74654,2538236
2025-11-06,Sur,Tecnologia,120,176925,21231000
2023-08-25,Centro,Hogar,89,95842,8529938
2025-10-24,Norte,Vestuario,117,42435,4964895
2025-01-10,Centro,Hogar,68,99108,6739344
2024-10-28,Sur,Tecnologia,75,158839,11912925
2023-08-17,Centro,Tecnologia,133,114392,15214136
2024-06-30,Centro,Vestuario,196,43606,8546776
2024-03-13,Centro,Vestuario,146,51338,7495348
2023-05-05,Norte,Hogar,67,80093,5366231
2023-10-31,Centro,Electrodomesticos,56,197773,11075288
2023-12-30,Sur,Vestuario,181,57324,10375644
2023-10-27,Centro,Hogar,65,68713,4466345
2023-04-26,Norte,Vestuario,125,51168,6396000
2023-05-05,Norte,Deportes,65,65647,4267055
2023-08-22,Centro,Tecnologia,165,177105,29222325
2023-06-22,Sur,Deportes,50,66271,3313550
2025-05-01,Norte,Hogar,68,86652,5892336
2023-03-28,Norte,Hogar,94,90071,8466674
2023-09-19,Norte,Electrodomesticos,52,127135,6611020
2025-12-29,Sur,Electrodomesticos,79,150287,11872673
2024-12-11,Norte,Deportes,39,76416,2980224
2024-08-20,Centro,Vestuario,190,38638,7341220
2023-09-24,Sur,Deportes,70,54038,3782660
2024-11-11,Sur,Tecnologia,147,142264,20912808
2025-05-30,Sur,Electrodomesticos,75,178565,13392375
2024-06-26,Norte,Deportes,62,83696,5189152
2025-12-26,Sur,Hogar,83,106563,8844729
2023-12-22,Sur,Vestuario,150,46465,6969750
2024-09-26,Norte,Deportes,68,63225,4299300
2023-10-02,Norte,Deportes,58,65571,3803118
2023-10-20,Norte,Tecnologia,80,201460,16116800
2023-03-24,Sur,Deportes,89,77558,6902662
2025-09-13,Centro,Vestuario,191,47114,8998774
2025-01-14,Centro,Vestuario,190,35927,6826130
2024-11-28,Sur,Tecnologia,117,157101,18380817
2024-06-06,Centro,Deportes,40,60987,2439480
2025-05-13,Norte,Deportes,71,65113,4623023
2024-02-01,Sur,Electrodomesticos,49,118424,5802776
2023-03-16,Norte,Vestuario,124,42295,5244580
2024-03-31,Centro,Tecnologia,152,124517,18926584
2023-05-30,Sur,Deportes,95,71582,6800290
2024-10-23,Sur,Electrodomesticos,49,148315,7267435
2024-11-23,Sur,Deportes,113,67179,7591227
2023-01-10,Norte,Tecnologia,98,146801,14386498
2025-06-01,Norte,Tecnologia,121,225207,27250047
2025-01-24,Norte,Hogar,71,114217,8109407
2024-01-30,Norte,Hogar,53,95285,5050105
2023-06-16,Norte,Deportes,73,58729,4287217
2023-03-07,Sur,Deportes,74,69663,5155062
2025-12-29,Centro,Deportes,116,70044,8125104
2025-07-29,Sur,Deportes,76,58209,4423884
2024-08-04,Centro,Tecnologia,89,185523,16511547
2023-11-12,Sur,Electrodomesticos,57,194130,11065410
2023-06-22,Sur,Hogar,92,109272,10053024
2024-08-20,Norte,Tecnologia,86,183909,15816174
2025-05-10,Norte,Electrodomesticos,44,187172,8235568
2024-04-02,Sur,Electrodomesticos,72,191609,13795848
2023-03-02,Norte,Tecnologia,118,184421,21761678
2025-09-28,Sur,Hogar,78,80818,6303804
2023-03-06,Centro,Vestuario,172,45292,7790224
2024-09-04,Sur,Deportes,71,86606,6149026
2024-07-26,Centro,Deportes,94,64027,6018538
2024-07-05,Norte,Hogar,75,97231,7292325
