fecha,region,ciudad,latitud,longitud,eventos,poblacion
2023-10-11,Sur,Concepcion,-36.830946453611446,-73.0472853925328,42,223574
2024-03-10,Norte,Antofagasta,-23.656348606615175,-70.3965154774652,82,425725
2023-10-29,Norte,Arica,-18.486924175960045,-70.30219776359064,52,247552
2024-03-19,Norte,Arica,-18.490519379318865,-70.3028696776665,42,247552
2024-01-12,Norte,Arica,-18.479176292649626,-70.29642748332363,60,247552
2024-04-15,Norte,Arica,-18.472647091792897,-70.30328017069965,51,247552
2023-01-13,Norte,Antofagasta,-23.662789467807297,-70.40647615712587,77,425725
2023-04-20,Centro,Rancagua,-34.177380966115116,-70.7342741103566,47,232211
2023-11-23,Norte,Antofagasta,-23.626942081452636,-70.40969634641003,91,425725
2023-03-31,Centro,Rancagua,-34.168282217497506,-70.75561663264395,42,232211
2023-12-16,Norte,Iquique,-20.239750306885963,-70.13408400690622,37,191468
2023-01-24,Sur,Concepcion,-36.83060734710442,-73.05375954822588,49,223574
2023-07-10,Sur,PuertoMontt,-41.47682718089893,-72.9391535341658,57,245902
2023-10-05,Norte,Iquique,-20.225782935325537,-70.11360800565822,37,191468
2024-11-11,Centro,Santiago,-33.45020056421095,-70.66379676073586,1135,5614000
2023-03-30,Norte,Arica,-18.48549124559604,-70.30668411179352,59,247552
2023-03-31,Centro,Rancagua,-34.17811974732592,-70.75232258117069,54,232211
2023-01-13,Norte,Arica,-18.484641551973233,-70.31540741107352,47,247552
2024-09-18,Centro,Rancagua,-34.16766912385609,-70.74963430718965,43,232211
2024-08-22,Sur,PuertoMontt,-41.477659244338156,-72.93946953047134,50,245902
2023-01-12,Centro,Santiago,-33.44388491540107,-70.67358111233459,1133,5614000
2024-05-26,Centro,Rancagua,-34.17200894572638,-70.74146216430798,37,232211
2024-03-12,Norte,Antofagasta,-23.623351707929896,-70.41375543102139,80,425725
2024-07-13,Centro,Rancagua,-34.164442480205814,-70.72524137911043,48,232211
2024-12-09,Sur,PuertoMontt,-41.471053819583645,-72.91145395526473,51,245902
2024-10-20,Sur,Concepcion,-36.82466824060425,-73.04008732151273,33,223574
2023-11-22,Sur,PuertoMontt,-41.460382391802476,-72.93639105794766,51,245902
2023-08-15,Centro,Valparaiso,-33.04310145942334,-71.61251153415087,67,296655
2023-01-08,Norte,Iquique,-20.249103933975295,-70.1361834528297,46,191468
2023-05-23,Centro,Rancagua,-34.16089347395705,-70.73409200315496,43,232211
2024-11-13,Sur,Concepcion,-36.82108752156055,-73.05867886227585,46,223574
2023-07-24,Norte,Iquique,-20.245975689408148,-70.14313721187692,37,191468
2023-10-26,Norte,Antofagasta,-23.64697758328114,-70.39127230987772,79,425725
2023-01-28,Sur,PuertoMontt,-41.47878116059452,-72.93219594689327,48,245902
2024-10-19,Centro,Rancagua,-34.172543833993004,-70.74954086429868,44,232211
2024-10-05,Centro,Rancagua,-34.16430688404563,-70.76176585324582,51,232211
2024-08-18,Sur,Temuco,-38.732233876263855,-72.59168277791927,60,282415
2024-11-14,Norte,Iquique,-20.241531536370456,-70.13827486654583,50,191468
2023-04-25,Centro,Santiago,-33.453848287278255,-70.66697542783068,1033,5614000
2024-11-30,Norte,Antofagasta,-23.657033271527524,-70.38993016316527,92,425725
2023-06-29,Centro,Santiago,-33.451819160029636,-70.65439872102439,1163,5614000
2024-01-03,Centro,Valparaiso,-33.02935148960296,-71.62930965982018,44,296655
2024-03-10,Centro,Valparaiso,-33.04198531549644,-71.5991553949952,47,296655
2024-10-14,Sur,PuertoMontt,-41.498246923404295,-72.91362899290796,54,245902
2023-02-21,Sur,PuertoMontt,-41.47598112142635,-72.94285958875479,55,245902
2024-09-13,Sur,Temuco,-38.73276981499235,-72.58395648723918,84,282415
2023-07-23,Norte,Arica,-18.467398659508973,-70.30794382684432,52,247552
2024-06-12,Sur,Concepcion,-36.82157134079632,-73.04279919274852,43,223574
2024-02-09,Sur,Concepcion,-36.823673328363306,-73.04250053915595,53,223574
2024-10-25,Centro,Santiago,-33.45040944425294,-70.67605501882608,1134,5614000
2024-02-17,Norte,Antofagasta,-23.633762839307945,-70.399685982648,71,425725
2023-02-04,Centro,Rancagua,-34.153465313634975,-70.7655489619153,50,232211
2024-04-18,Sur,PuertoMontt,-41.46969699155483,-72.92553025080888,33,245902
2024-06-01,Centro,Rancagua,-34.163516117589566,-70.7289037895193,48,232211
2024-03-23,Sur,Concepcion,-36.82524455231566,-73.05144160550697,39,223574
2023-04-02,Sur,Temuco,-38.73344043166117,-72.5847418117093,64,282415
2024-07-06,Norte,Arica,-18.47516133627295,-70.30555411233254,55,247552
2024-03-01,Centro,Rancagua,-34.16871886779316,-70.74101172577458,59,232211
2024-02-08,Sur,Concepcion,-36.82183878027541,-73.06278264695253,43,223574
2024-03-02,Centro,Rancagua,-34.17915489749749,-70.72833958467135,48,232211
2023-06-26,Norte,Antofagasta,-23.640040034280396,-70.4047697853838,80,425725
2023-12-30,Sur,Temuco,-38.73156858174029,-72.59277562390878,55,282415
2024-07-04,Centro,Valparaiso,-33.04182350584239,-71.60754168443094,60,296655
2024-03-25,Norte,Antofagasta,-23.646633655224388,-70.37412668367408,84,425725
2023-04-07,Norte,Arica,-18.48811237268277,-70.32826928303508,51,247552
2024-10-18,Sur,Concepcion,-36.82100493395787,-73.05001557490203,41,223574
2024-03-17,Sur,Concepcion,-36.838698588829246,-73.02553477400741,60,223574
2024-01-20,Centro,Santiago,-33.4585478546225,-70.66025692558472,1111,5614000
2024-12-16,Sur,Concepcion,-36.82489910201158,-73.061410894411,43,223574
2024-12-21,Centro,Valparaiso,-33.05207918673506,-71.60859559288711,53,296655
2023-11-15,Norte,Antofagasta,-23.632722363338146,-70.40728268390896,76,425725
2023-05-09,Sur,PuertoMontt,-41.48436622432476,-72.93149728029178,53,245902
2024-02-10,Centro,Santiago,-33.43005327621502,-70.67591474530532,1160,5614000
2023-04-18,Norte,Antofagasta,-23.658244345258044,-70.39229344642874,90,425725
2024-06-07,Centro,Santiago,-33.45257698788016,-70.652001966975,1106,5614000
2024-04-12,Sur,Temuco,-38.75588381936557,-72.59560962030821,59,282415
2023-08-05,Centro,Rancagua,-34.169926719456576,-70.73793846240456,56,232211
2024-04-14,Centro,Santiago,-33.46886228916365,-70.659213328454,1133,5614000
2023-12-18,Centro,Santiago,-33.44051443914645,-70.67876260232012,1110,5614000
2023-04-17,Sur,PuertoMontt,-41.45869105198968,-72.95688526116116,50,245902
2023-12-28,Centro,Valparaiso,-33.03973210207904,-71.59011673421647,58,296655
2023-03-11,Sur,Temuco,-38.733035077977995,-72.57255429282917,63,282415
2024-08-09,Centro,Valparaiso,-33.05934620198857,-71.61628894713105,64,296655
2023-03-29,Centro,Santiago,-33.44169548341493,-70.6511677095806,1078,5614000
2024-02-24,Sur,Concepcion,-36.81787654373778,-73.03844427723752,46,223574
2024-02-25,Sur,Temuco,-38.74680228673126,-72.5809200581363,51,282415
2024-05-16,Norte,Antofagasta,-23.65283630113458,-70.40587825691821,88,425725
2024-02-09,Centro,Rancagua,-34.16622870972319,-70.77515008656982,42,232211
2023-05-15,Centro,Rancagua,-34.180921581205006,-70.73513637815229,36,232211
2024-05-31,Centro,Rancagua,-34.18082688386304,-70.75277015803213,47,232211
2024-11-28,Centro,Santiago,-33.45857282494442,-70.66021463869468,1107,5614000
2024-01-28,Centro,Rancagua,-34.16882646111382,-70.7370492063183,42,232211
2023-11-04,Norte,Antofagasta,-23.661900736386993,-70.40453010434426,83,425725
2024-01-09,Norte,Antofagasta,-23.656544999188725,-70.40840972024043,70,425725
2023-03-21,Sur,PuertoMontt,-41.474016994329446,-72.9211572549572,54,245902
2023-02-09,Centro,Rancagua,-34.18687598618279,-70.75685392994299,61,232211
2023-08-14,Norte,Antofagasta,-23.656048029279102,-70.40860366454658,76,425725
2024-09-21,Norte,Iquique,-20.240273731455,-70.13644277361394,39,191468
2024-06-22,Norte,Arica,-18.493948725140825,-70.32440719515051,40,247552
2024-03-23,Norte,Iquique,-20.216815249045204,-70.12498977080254,42,191468
2024-02-25,Norte,Antofagasta,-23.653136877218927,-70.40968728467804,88,425725
2023-05-02,Centro,Santiago,-33.4518794160427,-70.67552197968288,1124,5614000
2023-09-13,Centro,Santiago,-33.45334178449535,-70.6725361957092,1150,5614000
2024-08-09,Sur,PuertoMontt,-41.47742951133517,-72.95990942992144,49,245902
2023-06-02,Centro,Rancagua,-34.18121248054355,-70.74892236879374,56,232211
2024-09-16,Sur,PuertoMontt,-41.4748627735174,-72.94638214544895,53,245902
2023-05-12,Centro,Santiago,-33.45288618143104,-70.67264161402731,1083,5614000
2024-04-20,Sur,Temuco,-38.73322430979064,-72.59296349025017,65,282415
2024-08-30,Centro,Valparaiso,-33.051206143430285,-71.61720958006002,47,296655
2024-03-10,Sur,Concepcion,-36.82192077578013,-73.02718616583725,44,223574
2023-01-31,Centro,Santiago,-33.44821951060234,-70.67228995041083,1166,5614000
2023-11-07,Sur,PuertoMontt,-41.46921337501182,-72.91875236340539,54,245902
2024-04-02,Centro,Rancagua,-34.17161663447189,-70.73335464349356,49,232211
2024-10-11,Centro,Santiago,-33.443358847238954,-70.65657493398729,1141,5614000
2024-02-26,Sur,Concepcion,-36.82990502545976,-73.05123456011835,50,223574
2023-04-24,Centro,Santiago,-33.44916017013779,-70.66580872164664,1132,5614000
2024-10-31,Centro,Valparaiso,-33.04844942886514,-71.62533292575148,68,296655
2023-11-30,Norte,Arica,-18.49515680736885,-70.33499785417902,45,247552
2024-12-26,Centro,Santiago,-33.45013757580305,-70.66138681730142,1139,5614000
2023-12-19,Centro,Santiago,-33.44143007227019,-70.6604961211829,1105,5614000
2023-04-26,Norte,Antofagasta,-23.664044291227167,-70.39227328659679,82,425725
2024-10-20,Sur,Temuco,-38.73392448213253,-72.59299728003788,64,282415
2024-12-16,Sur,PuertoMontt,-41.46483486271282,-72.94552217200062,53,245902
2023-02-06,Sur,Temuco,-38.73785352377137,-72.57803733483203,66,282415
2024-02-19,Norte,Arica,-18.483574604184415,-70.32092974601153,50,247552
2024-01-19,Sur,PuertoMontt,-41.46537287214855,-72.92988665274841,43,245902
2024-10-11,Norte,Iquique,-20.244436969058214,-70.13892195781494,32,191468
2023-04-11,Norte,Arica,-18.465658797804185,-70.29267852815569,51,247552
2023-08-08,Norte,Arica,-18.469370191554106,-70.33040097275808,57,247552
2024-10-26,Sur,PuertoMontt,-41.48509325765212,-72.94265280075808,49,245902
2024-04-03,Centro,Santiago,-33.44520002625299,-70.6781729788464,1047,5614000
2024-11-17,Centro,Valparaiso,-33.05705276251352,-71.61539618971489,66,296655
2024-07-14,Sur,Temuco,-38.743007015804515,-72.59966045599337,52,282415
2024-11-07,Norte,Antofagasta,-23.674707282378463,-70.3902072170253,99,425725
2023-07-17,Centro,Rancagua,-34.144624336358895,-70.73039006267709,47,232211
2023-02-18,Centro,Santiago,-33.450858805828304,-70.67024522143062,1106,5614000
2024-07-20,Norte,Arica,-18.49655511197616,-70.29902307767308,52,247552
2024-04-14,Norte,Iquique,-20.22735301961808,-70.1494711316441,50,191468
2024-11-17,Norte,Antofagasta,-23.644672442247035,-70.38139104829455,74,425725
2023-05-03,Centro,Rancagua,-34.16969375290063,-70.72846398465893,65,232211
2023-10-20,Norte,Iquique,-20.225178052761677,-70.15312176740298,38,191468
2023-02-12,Sur,PuertoMontt,-41.46041340169785,-72.93587613319195,60,245902
2024-07-11,Centro,Valparaiso,-33.05256580716626,-71.60529100575285,62,296655
2024-09-12,Norte,Iquique,-20.236344310109313,-70.14893893582607,42,191468
2024-01-25,Centro,Santiago,-33.450694601420444,-70.65178950683146,1100,5614000
2024-01-17,Centro,Rancagua,-34.175763888524166,-70.73641650450797,40,232211
2023-01-18,Norte,Arica,-18.492584853092897,-70.30254406529257,53,247552
2024-03-10,Centro,Valparaiso,-33.04018047417451,-71.6196397736188,67,296655
2024-10-05,Centro,Santiago,-33.456875713523516,-70.66626067913612,1213,5614000
2024-02-13,Sur,Concepcion,-36.83925107457457,-73.06701548102184,52,223574
2024-03-02,Centro,Rancagua,-34.171288379589,-70.76608798534359,53,232211
2023-10-17,Norte,Iquique,-20.235922128907717,-70.13717953354882,32,191468
2024-07-16,Centro,Rancagua,-34.16358184584888,-70.75551813070973,46,232211
2024-02-23,Centro,Santiago,-33.45517931545004,-70.68358862882461,1110,5614000
2024-12-22,Norte,Antofagasta,-23.65823944707028,-70.39852680740616,94,425725
2024-12-22,Norte,Antofagasta,-23.65436728280765,-70.40607381042717,78,425725
2023-11-30,Centro,Valparaiso,-33.031584121551674,-71.61065789915483,63,296655
2024-10-01,Centro,Santiago,-33.44884052607938,-70.65053077673404,1088,5614000
2024-06-14,Norte,Arica,-18.485524516659687,-70.30432034186285,40,247552
2023-02-24,Centro,Santiago,-33.45095005776115,-70.65862121678163,1119,5614000
2023-04-05,Centro,Valparaiso,-33.05501202435053,-71.62535308146353,53,296655
2023-07-14,Sur,Temuco,-38.7408610284736,-72.58413944793863,61,282415
2024-01-18,Sur,PuertoMontt,-41.476533136615984,-72.92628123724701,52,245902
2023-02-13,Centro,Santiago,-33.43303785574343,-70.6798741598378,1072,5614000
2024-02-16,Norte,Iquique,-20.24751285653907,-70.1355946630736,45,191468
2024-07-18,Sur,Concepcion,-36.832214614358655,-73.03853532649855,39,223574
2023-10-08,Norte,Iquique,-20.22931718783392,-70.13893877158566,35,191468
2023-12-12,Norte,Iquique,-20.229321930201298,-70.12996664946927,44,191468
2024-03-21,Centro,Rancagua,-34.183196782904936,-70.73389730100612,44,232211
2023-07-15,Sur,PuertoMontt,-41.47476800511038,-72.94601415886883,34,245902
2024-12-14,Sur,PuertoMontt,-41.475083290422695,-72.93754473420603,46,245902
2023-12-27,Sur,Temuco,-38.76165777557759,-72.58288621373013,54,282415
2023-02-23,Sur,Concepcion,-36.83567650215787,-73.04435006957992,46,223574
2024-05-11,Norte,Antofagasta,-23.635515065967564,-70.4054155059839,85,425725
2023-04-01,Centro,Valparaiso,-33.04367740291189,-71.62510832392203,61,296655
2023-11-16,Centro,Rancagua,-34.19878753703293,-70.72997035611391,47,232211
2023-03-08,Sur,PuertoMontt,-41.46183379413795,-72.93218110904527,41,245902
2024-04-22,Norte,Iquique,-20.218285985569075,-70.12334757586342,27,191468
2024-06-02,Norte,Arica,-18.45866893402827,-70.3136202769136,43,247552
2024-09-19,Sur,Temuco,-38.74017428314283,-72.58256864990676,49,282415
2024-04-29,Centro,Santiago,-33.456387635921665,-70.65510035373407,1082,5614000
2023-06-24,Centro,Valparaiso,-33.05433444935989,-71.61583732212362,53,296655
2023-04-09,Centro,Rancagua,-34.15872517727963,-70.75075752849231,61,232211
2023-08-15,Norte,Antofagasta,-23.646915432706216,-70.38551231425028,79,425725
2023-08-05,Norte,Arica,-18.47830917662548,-70.30690446885231,55,247552
2024-12-22,Centro,Valparaiso,-33.04659094776485,-71.60871643377703,56,296655
2023-12-19,Centro,Santiago,-33.473153836027485,-70.65963970722903,1137,5614000
2024-05-24,Norte,Iquique,-20.23446960634331,-70.15012700013978,38,191468
2024-01-03,Sur,Temuco,-38.72392341456804,-72.6006815264149,56,282415
2024-09-27,Norte,Iquique,-20.226118057136013,-70.14160076097787,35,191468
2024-02-28,Sur,Concepcion,-36.83538774470777,-73.05692964420155,45,223574
2023-01-28,Sur,PuertoMontt,-41.4764661948576,-72.92883492223339,58,245902
2023-11-15,Sur,Concepcion,-36.838272151167686,-73.07009490805228,41,223574
2023-02-28,Norte,Iquique,-20.236339467799517,-70.13223049636196,30,191468
2023-09-25,Centro,Rancagua,-34.17716927464107,-70.74279410459239,45,232211
2024-10-25,Sur,Temuco,-38.723787529335134,-72.59590956516122,49,282415
2023-04-30,Centro,Valparaiso,-33.05058974701145,-71.62142424184223,65,296655
2024-07-12,Sur,Concepcion,-36.81803395826027,-73.06475225046881,56,223574
2023-10-10,Centro,Santiago,-33.43641343353649,-70.6570315655451,1120,5614000
2023-07-28,Sur,PuertoMontt,-41.45460150910149,-72.92824334396629,49,245902
2024-08-01,Norte,Antofagasta,-23.650962736659423,-70.39479305476598,80,425725
2024-01-07,Centro,Rancagua,-34.17048787944077,-70.75641804054588,43,232211
2024-04-02,Centro,Rancagua,-34.170400480215264,-70.74488959972854,52,232211
2023-05-14,Norte,Iquique,-20.22439736796544,-70.17135025615632,41,191468
2024-10-25,Centro,Santiago,-33.447863616117964,-70.666366863417,1188,5614000
2023-03-27,Centro,Valparaiso,-33.04395310108781,-71.62771503338563,61,296655
2024-10-21,Norte,Arica,-18.474493305855695,-70.31841491025936,51,247552
2024-11-12,Centro,Rancagua,-34.1788479641072,-70.7352738859258,41,232211
2024-03-12,Centro,Valparaiso,-33.04943180469168,-71.60724516632477,58,296655
2024-12-13,Norte,Antofagasta,-23.652873072776185,-70.41346042693027,84,425725
2024-09-27,Norte,Antofagasta,-23.64733649943461,-70.42630653323712,83,425725
2024-08-12,Centro,Rancagua,-34.155792399602184,-70.73679309159066,36,232211
2023-05-17,Sur,Temuco,-38.75396392254042,-72.59821527099994,54,282415
2024-11-23,Norte,Antofagasta,-23.633066255698807,-70.41710762919338,94,425725
2023-01-05,Norte,Antofagasta,-23.649885251569682,-70.40083030703211,99,425725
2023-12-18,Norte,Antofagasta,-23.65038364030171,-70.396300320132,85,425725
2024-11-15,Sur,Concepcion,-36.81884468694637,-73.03916986702485,45,223574
2023-11-11,Norte,Arica,-18.494668982461295,-70.30735645197022,52,247552
2023-05-04,Sur,Temuco,-38.74669434417104,-72.58540452026303,54,282415
2023-08-12,Norte,Antofagasta,-23.656304158870235,-70.39233726606574,87,425725
2024-07-05,Sur,Concepcion,-36.818040999012084,-73.06731560890273,45,223574
2023-07-19,Centro,Rancagua,-34.18045610416752,-70.73493834476065,59,232211
2023-12-31,Centro,Valparaiso,-33.0481822212208,-71.6114050924857,60,296655
2024-04-19,Centro,Valparaiso,-33.04521008953969,-71.61366477674018,55,296655
2023-01-23,Sur,Concepcion,-36.81917420485812,-73.03440959919345,49,223574
2024-06-28,Centro,Santiago,-33.477408438742344,-70.67039251530193,1073,5614000
2023-06-11,Norte,Antofagasta,-23.651568587788326,-70.39081980586838,92,425725
2024-05-21,Norte,Arica,-18.4681137282841,-70.31001879811583,52,247552
2024-12-29,Centro,Santiago,-33.44055610718296,-70.6803656506536,1100,5614000
2023-01-27,Sur,PuertoMontt,-41.47541138792447,-72.9550216574167,49,245902
2023-12-19,Norte,Iquique,-20.238131845467016,-70.14912214845872,34,191468
2024-04-22,Norte,Antofagasta,-23.649456859243642,-70.4087511578832,71,425725
2023-09-05,Norte,Arica,-18.495265375865262,-70.32734704671216,48,247552
2024-07-23,Norte,Antofagasta,-23.652170075391297,-70.4139027143119,88,425725
2023-09-14,Norte,Iquique,-20.241211855046625,-70.12330572142466,34,191468
2023-03-08,Centro,Santiago,-33.443974385591524,-70.65248286133176,1143,5614000
2023-07-25,Sur,PuertoMontt,-41.473941167270574,-72.94444503355547,43,245902
2024-02-21,Sur,Concepcion,-36.8234026601498,-73.04903074827855,54,223574
2023-03-21,Centro,Valparaiso,-33.04732455086068,-71.60877353737506,74,296655
2024-08-10,Sur,PuertoMontt,-41.471409682308625,-72.92467120503328,50,245902
2023-12-12,Centro,Valparaiso,-33.041423392964845,-71.62729824347228,62,296655
2023-07-02,Norte,Arica,-18.469411126311474,-70.30940443420467,55,247552
2023-05-26,Sur,Concepcion,-36.84642047772232,-73.05194373009638,40,223574
2024-12-28,Norte,Iquique,-20.240164989305182,-70.1309064243095,29,191468
2023-08-07,Centro,Valparaiso,-33.042278539600176,-71.59620303440168,66,296655
2024-02-05,Norte,Arica,-18.460756128398202,-70.3045398677508,50,247552
2024-08-23,Norte,Arica,-18.477826243185895,-70.32605063809348,45,247552
2023-06-25,Sur,Concepcion,-36.811486885809714,-73.03936066938338,44,223574
2024-08-02,Norte,Iquique,-20.235892872578148,-70.13012081206055,32,191468
2023-11-19,Centro,Valparaiso,-33.04877714225858,-71.62150074466166,56,296655
2023-03-16,Centro,Santiago,-33.46587456951528,-70.65874679406676,1140,5614000
2024-05-18,Centro,Valparaiso,-33.038979612271504,-71.58962790207272,55,296655
2023-12-25,Sur,PuertoMontt,-41.480661532799395,-72.9353704302266,47,245902
2023-01-16,Centro,Rancagua,-34.18476142483609,-70.7575964185966,45,232211
