fecha,categoria,region,ventas,beneficio
2023-02-11,Electrodomesticos,Centro,220089,39227
2023-02-23,Vestuario,Sur,55193,20044
2022-04-12,Tecnologia,Sur,159058,44925
2024-04-13,Deportes,Centro,81279,30038
2022-03-13,Deportes,Centro,62979,23315
2024-05-25,Vestuario,Norte,64163,23779
2023-06-21,Electrodomesticos,Centro,251982,52605
2024-08-21,Hogar,Sur,89378,28101
2022-08-05,Electrodomesticos,Centro,182926,35862
2024-08-05,Deportes,Centro,69885,22753
2022-01-13,Deportes,Sur,77442,27788
2024-04-07,Deportes,Centro,53702,18856
2023-01-20,Vestuario,Norte,29030,10008
2022-02-08,Deportes,Centro,117995,45652
2023-11-27,Electrodomesticos,Norte,150618,32356
2023-09-09,Hogar,Sur,72837,23054
2022-12-28,Vestuario,Sur,61252,22496
2023-07-11,Tecnologia,Centro,166412,43415
2024-02-02,Electrodomesticos,Sur,82407,17457
2022-05-02,Vestuario,Norte,66632,24461
2022-04-07,Electrodomesticos,Norte,249618,43590
2024-08-29,Hogar,Norte,147390,44010
2022-11-20,Tecnologia,Sur,268038,68175
2024-02-20,Tecnologia,Sur,139499,34254
2022-03-05,Tecnologia,Sur,150697,42820
2024-11-03,Tecnologia,Norte,307280,75165
2022-04-22,Tecnologia,Sur,287342,67981
2022-11-06,Deportes,Norte,84283,32346
2024-07-04,Deportes,Centro,103109,27372
2023-01-30,Deportes,Norte,99873,35518
2023-02-15,Deportes,Centro,34186,12796
2023-10-12,Vestuario,Centro,60637,30065
2023-04-17,Vestuario,Norte,53682,20221
2024-12-03,Deportes,Norte,76306,20862
2023-02-15,Hogar,Norte,104800,31884
2024-08-29,Hogar,Sur,121484,27899
2023-01-10,Electrodomesticos,Centro,67477,13113
2022-07-11,Hogar,Sur,105859,32614
2024-05-06,Hogar,Norte,91247,27158
2024-10-04,Tecnologia,Centro,232788,58825
2022-05-24,Deportes,Norte,85118,26215
2024-06-06,Hogar,Norte,68437,21370
2022-05-01,Electrodomesticos,Centro,96859,16412
2023-08-13,Electrodomesticos,Norte,153598,31298
2023-12-04,Deportes,Centro,73464,20027
2024-07-01,Vestuario,Centro,89629,29640
2024-09-11,Tecnologia,Centro,181418,50286
2022-01-04,Deportes,Norte,78374,24541
2022-05-21,Hogar,Sur,143069,42879
2022-04-28,Deportes,Centro,49256,19519
2023-06-16,Electrodomesticos,Centro,181624,31738
2022-06-17,Hogar,Centro,166232,45166
2024-07-30,Deportes,Norte,61382,17251
2022-09-17,Electrodomesticos,Norte,258877,42613
2024-01-11,Vestuario,Sur,64828,29916
2023-08-08,Vestuario,Centro,57337,20424
2022-05-27,Deportes,Centro,74490,25479
2024-12-26,Deportes,Centro,52547,17522
2022-12-29,Vestuario,Sur,42191,15901
2024-12-04,Hogar,Sur,93399,30559
2023-04-29,Tecnologia,Norte,307846,64648
2022-10-18,Deportes,Centro,74145,26001
2022-04-08,Electrodomesticos,Sur,154059,31190
2024-03-18,Deportes,Sur,109965,29538
2024-11-26,Electrodomesticos,Norte,198953,45096
2022-11-19,Hogar,Centro,119760,36198
2024-07-18,Tecnologia,Centro,263167,67425
2023-01-24,Deportes,Sur,89799,34756
2024-04-11,Tecnologia,Sur,156906,36107
2023-12-15,Hogar,Centro,18564,5123
2022-08-15,Electrodomesticos,Centro,284772,51019
2023-10-29,Vestuario,Centro,58822,20549
2023-12-06,Hogar,Centro,103047,33117
2024-05-11,Hogar,Norte,129015,32442
2022-01-27,Deportes,Sur,82711,29973
2022-05-25,Tecnologia,Norte,255323,63617
2024-03-05,Vestuario,Centro,69302,27057
2023-07-21,Deportes,Norte,59266,21510
2024-07-01,Electrodomesticos,Centro,227313,51211
2024-09-11,Electrodomesticos,Centro,195559,37775
2024-03-30,Deportes,Sur,69934,25688
2022-07-04,Hogar,Norte,80237,28553
2024-06-19,Vestuario,Centro,33749,12392
2022-09-22,Vestuario,Sur,54834,19203
2022-04-20,Tecnologia,Norte,140513,42637
2023-05-14,Deportes,Norte,23330,8042
2023-12-21,Vestuario,Sur,38833,13082
2022-02-24,Tecnologia,Centro,252801,64458
2024-06-26,Deportes,Centro,51310,14254
2023-07-19,Hogar,Norte,153594,47009
2024-08-27,Electrodomesticos,Sur,187568,35885
2022-08-04,Electrodomesticos,Norte,211599,42975
2022-02-17,Electrodomesticos,Norte,198035,34091
2022-09-13,Deportes,Centro,121674,31029
2023-10-19,Vestuario,Centro,35430,11828
2023-09-05,Vestuario,Sur,76713,32177
2024-01-12,Electrodomesticos,Centro,199758,31884
2023-08-05,Hogar,Norte,109274,22822
2024-08-07,Deportes,Centro,40452,14327
2023-08-14,Tecnologia,Centro,117276,26274
2022-01-06,Electrodomesticos,Norte,170145,33855
2022-05-12,Tecnologia,Centro,25341,7424
2023-03-30,Electrodomesticos,Norte,290130,53466
2023-12-29,Vestuario,Norte,48011,14590
2023-12-14,Deportes,Centro,80724,25841
2022-04-20,Deportes,Centro,87781,29842
2022-01-06,Deportes,Centro,66409,19711
2024-11-07,Deportes,Sur,74287,27629
2022-01-16,Vestuario,Centro,56718,22345
2023-04-30,Vestuario,Sur,44310,19667
2023-05-08,Hogar,Norte,112076,30733
2022-09-16,Vestuario,Norte,74880,28978
2022-07-20,Electrodomesticos,Sur,156228,21872
2024-08-28,Tecnologia,Sur,305434,72424
2023-06-13,Electrodomesticos,Centro,84732,17386
2022-02-23,Hogar,Centro,115453,33509
2022-01-03,Hogar,Centro,96007,27203
2022-04-25,Hogar,Centro,154564,50684
2024-05-14,Deportes,Sur,49646,12981
2023-07-14,Deportes,Centro,90902,28435
2023-05-07,Electrodomesticos,Norte,110036,20454
2023-03-22,Electrodomesticos,Sur,147690,25619
2023-10-11,Hogar,Norte,123199,33945
2024-06-17,Deportes,Sur,46246,11718
2023-05-25,Vestuario,Centro,59098,25083
2023-02-14,Hogar,Norte,26309,7275
2023-06-29,Vestuario,Sur,77537,31154
2022-06-25,Deportes,Norte,53732,20122
2024-11-17,Deportes,Sur,97870,33123
2022-08-15,Vestuario,Sur,75673,28553
2022-12-08,Vestuario,Sur,84199,33196
2023-08-27,Electrodomesticos,Centro,228509,50016
2023-01-07,Tecnologia,Sur,328247,75960
2022-03-05,Electrodomesticos,Norte,120412,19616
2023-09-12,Electrodomesticos,Norte,192190,35219
2024-02-09,Electrodomesticos,Centro,178041,43840
2022-05-17,Vestuario,Centro,46774,17540
2023-04-25,Electrodomesticos,Centro,107623,21874
2022-03-24,Vestuario,Centro,40185,15329
2024-11-06,Electrodomesticos,Centro,155428,27546
2023-10-24,Electrodomesticos,Sur,48319,10873
2024-05-07,Deportes,Sur,92531,33138
2022-05-21,Electrodomesticos,Sur,197587,36806
2024-09-23,Electrodomesticos,Centro,219448,39314
2023-01-02,Deportes,Sur,69290,20388
2022-07-01,Tecnologia,Centro,158036,35757
2022-03-24,Tecnologia,Centro,178723,48093
2023-09-23,Electrodomesticos,Norte,195658,38343
2024-07-22,Tecnologia,Sur,192902,36367
2022-01-31,Electrodomesticos,Sur,268844,60369
2023-08-15,Deportes,Centro,83039,23472
2022-02-21,Hogar,Norte,68182,22836
2024-02-26,Hogar,Centro,158794,37421
2023-04-21,Deportes,Norte,125014,47463
2022-05-27,Electrodomesticos,Norte,327915,60016
2024-08-08,Hogar,Norte,62635,16673
2022-07-04,Hogar,Centro,130527,28891
2024-04-03,Deportes,Sur,63299,21218
2022-03-16,Vestuario,Sur,72281,26293
2024-10-21,Tecnologia,Sur,221706,55781
2022-12-27,Electrodomesticos,Norte,165929,33879
2024-12-13,Electrodomesticos,Centro,185898,44001
2022-01-05,Deportes,Centro,92149,35832
2023-05-16,Electrodomesticos,Sur,226974,49099
2023-07-31,Vestuario,Sur,63870,18746
2023-12-17,Vestuario,Norte,61178,13439
2023-05-19,Hogar,Centro,105845,32823
2024-08-04,Electrodomesticos,Sur,149571,34025
2022-06-21,Vestuario,Sur,56337,19067
2022-05-26,Deportes,Sur,101991,26917
2022-06-13,Tecnologia,Centro,192387,41949
2023-04-28,Vestuario,Centro,60968,22774
2023-09-20,Hogar,Sur,109086,38620
2024-08-07,Vestuario,Centro,65656,26351
2022-09-18,Hogar,Norte,134973,34892
2022-03-29,Hogar,Centro,148776,43955
2023-09-10,Hogar,Centro,163391,37643
2024-06-20,Tecnologia,Sur,182984,45841
2024-11-11,Tecnologia,Centro,199079,53265
2023-06-28,Electrodomesticos,Norte,153758,22929
2023-11-25,Deportes,Centro,54481,15594
2023-02-14,Electrodomesticos,Sur,214669,43810
2023-12-25,Electrodomesticos,Sur,169582,35832
2022-09-06,Hogar,Norte,127570,37505
2024-09-08,Electrodomesticos,Centro,171258,38469
2024-11-20,Tecnologia,Centro,207935,53111
2023-12-16,Deportes,Centro,108126,36734
2022-03-28,Electrodomesticos,Sur,189605,39882
2023-08-22,Tecnologia,Centro,156535,41486
2023-01-31,Electrodomesticos,Norte,31665,7087
2022-09-20,Hogar,Norte,142582,47092
2023-04-07,Tecnologia,Sur,188836,47799
2023-08-07,Electrodomesticos,Norte,196055,33673
2024-06-12,Hogar,Centro,20052,6309
2022-06-02,Deportes,Norte,44229,15646
2022-01-20,Hogar,Sur,104553,25149
2022-09-10,Deportes,Sur,69094,21336
2023-03-24,Tecnologia,Sur,131554,33546
2022-08-15,Vestuario,Norte,73937,25021
2022-09-19,Deportes,Sur,70695,20286
2023-12-27,Hogar,Sur,153928,50742
2023-12-26,Vestuario,Centro,61719,24461
2024-04-16,Electrodomesticos,Centro,189335,38692
2024-10-17,Deportes,Centro,67064,23019
2023-05-28,Hogar,Norte,108274,35484
2023-12-14,Electrodomesticos,Norte,104313,24497
2024-11-21,Tecnologia,Norte,197606,63182
2022-09-09,Electrodomesticos,Norte,137419,28398
2022-02-02,Electrodomesticos,Centro,223638,42867
2022-04-10,Deportes,Sur,16806,4467
2022-04-21,Vestuario,Norte,42450,18061
2023-03-20,Hogar,Centro,67484,19472
2023-11-02,Deportes,Sur,81571,25460
2024-03-02,Deportes,Sur,44711,15336
2024-07-18,Electrodomesticos,Centro,217258,52013
2024-03-09,Electrodomesticos,Sur,194562,38356
2022-01-30,Vestuario,Centro,97195,44815
2024-03-02,Hogar,Norte,131135,43415
2024-11-27,Deportes,Sur,53794,17540
2024-08-27,Electrodomesticos,Sur,124358,22707
2023-08-06,Tecnologia,Centro,172831,45426
2023-05-09,Vestuario,Centro,52208,17271
2022-03-20,Tecnologia,Sur,197965,48281
2022-09-17,Electrodomesticos,Norte,253602,52140
2023-04-26,Tecnologia,Norte,117899,29425
2024-08-19,Hogar,Centro,149528,50613
2024-04-29,Hogar,Norte,164729,48464
2024-05-20,Vestuario,Sur,33116,13077
2023-05-17,Hogar,Sur,26578,7534
2022-02-28,Electrodomesticos,Centro,183034,43165
2022-02-20,Hogar,Sur,131407,34264
2023-07-04,Vestuario,Norte,15728,5682
2023-09-19,Hogar,Norte,117445,29380
2023-02-05,Electrodomesticos,Centro,203112,41694
2023-08-07,Deportes,Centro,107590,28134
2023-10-22,Deportes,Sur,61668,20621
2023-12-14,Deportes,Sur,59888,17825
2023-09-19,Vestuario,Centro,68243,23096
2024-09-11,Tecnologia,Centro,288481,70598
2024-06-08,Vestuario,Norte,50194,15313
2023-01-04,Vestuario,Sur,37642,13358
2022-05-23,Deportes,Centro,99639,31310
2024-02-09,Tecnologia,Sur,187310,48509
2023-01-24,Tecnologia,Centro,275107,76303
2023-02-13,Electrodomesticos,Sur,268458,64046
2024-07-27,Electrodomesticos,Norte,227353,49013
2024-01-09,Hogar,Sur,123971,32119
2024-08-30,Electrodomesticos,Sur,144437,27248
2022-11-30,Deportes,Norte,93961,28327
2023-06-22,Vestuario,Norte,57883,26205
2023-10-05,Deportes,Centro,65534,20101
2022-11-11,Tecnologia,Sur,135386,40648
2023-02-28,Hogar,Norte,153783,49590
2023-04-05,Deportes,Sur,110663,36690
2023-03-04,Hogar,Sur,109129,43942
2024-02-27,Electrodomesticos,Centro,206423,39609
2024-03-23,Vestuario,Sur,26353,10796
2024-03-17,Deportes,Norte,85245,24216
2023-05-15,Hogar,Norte,145914,41933
2023-08-19,Tecnologia,Norte,85699,23960
2023-10-24,Vestuario,Centro,52354,22541
2023-07-14,Vestuario,Norte,49725,20107
2022-02-05,Electrodomesticos,Sur,294001,55629
2023-04-13,Deportes,Centro,70506,18972
2023-04-28,Hogar,Centro,158094,40165
2023-04-18,Tecnologia,Sur,225991,59082
2024-01-17,Tecnologia,Sur,128815,31279
2023-11-10,Deportes,Sur,38632,8500
2024-07-10,Vestuario,Norte,45750,13738
2023-12-12,Vestuario,Sur,61087,20644
2022-02-12,Deportes,Norte,39216,11398
2023-02-07,Electrodomesticos,Sur,186229,38293
2024-02-27,Hogar,Norte,129949,39981
2022-01-04,Hogar,Centro,61383,19161
2022-12-31,Hogar,Sur,120397,26060
2022-07-17,Deportes,Centro,61328,23059
2022-04-21,Vestuario,Norte,43159,18293
2022-11-04,Hogar,Norte,93870,32529
2023-08-02,Hogar,Centro,159098,46235
2022-05-03,Tecnologia,Centro,142018,33389
2023-09-02,Vestuario,Sur,64132,24179
2022-01-03,Hogar,Centro,100955,32632
2024-03-24,Vestuario,Norte,56453,14739
2024-01-05,Electrodomesticos,Sur,181670,36660
2024-07-10,Vestuario,Sur,71143,28575
2023-11-26,Vestuario,Centro,42555,13448
2024-12-12,Vestuario,Centro,72864,31358
2024-03-15,Deportes,Sur,30293,9699
2024-10-22,Vestuario,Sur,71633,25266
2022-06-21,Vestuario,Norte,61144,16342
2023-09-01,Tecnologia,Sur,159870,38424
2024-10-05,Electrodomesticos,Sur,187585,31817
2024-12-15,Hogar,Sur,133826,38881
2023-03-21,Hogar,Sur,86336,28383
2023-07-28,Tecnologia,Norte,191623,63239
2023-09-11,Electrodomesticos,Sur,71283,14375
2024-10-08,Tecnologia,Centro,235473,56310
2024-12-27,Vestuario,Norte,71055,24293
2024-12-31,Hogar,Sur,156113,46248
2022-10-15,Electrodomesticos,Sur,206858,41880
2024-02-12,Hogar,Norte,162789,56565
2024-12-06,Hogar,Sur,122961,39014
2024-06-28,Vestuario,Sur,66619,27625
2024-12-11,Hogar,Centro,78860,26149
2024-02-24,Electrodomesticos,Sur,208149,40968
2024-02-27,Deportes,Norte,98813,31536
2022-11-03,Electrodomesticos,Sur,269813,65645
2023-09-01,Tecnologia,Centro,154042,31815
2022-07-31,Electrodomesticos,Sur,247791,41075
2022-04-09,Hogar,Centro,128224,43325
2024-04-08,Tecnologia,Norte,237041,69223
2022-06-20,Vestuario,Sur,60045,21093
2022-12-12,Deportes,Sur,68319,23001
2022-01-31,Tecnologia,Centro,94101,20637
2022-06-12,Deportes,Norte,81588,25204
2023-12-18,Tecnologia,Sur,219096,51558
2023-04-05,Tecnologia,Norte,237196,56343
2022-12-20,Vestuario,Norte,50619,20413
2024-03-27,Tecnologia,Norte,292429,90787
2022-04-13,Deportes,Norte,79053,26293
2024-06-21,Hogar,Centro,152772,48990
2024-02-01,Electrodomesticos,Centro,194220,33674
2022-10-09,Deportes,Centro,67391,18831
2023-12-21,Hogar,Centro,93637,31217
2023-03-12,Hogar,Sur,65905,20586
2024-03-31,Electrodomesticos,Norte,297739,64492
2023-12-18,Electrodomesticos,Centro,112366,22693
2023-02-24,Hogar,Norte,127842,43838
2022-11-27,Vestuario,Norte,39607,16520
2024-06-26,Electrodomesticos,Sur,185421,35857
2022-05-09,Vestuario,Norte,35852,12715
2023-11-26,Tecnologia,Sur,273152,74600
2023-01-20,Electrodomesticos,Centro,197920,45363
2023-09-05,Electrodomesticos,Centro,206465,40610
2022-09-16,Deportes,Norte,46563,14617
2024-10-25,Deportes,Centro,40360,11174
2024-07-19,Vestuario,Sur,77240,35927
2022-04-18,Hogar,Norte,96779,29934
2024-05-04,Deportes,Sur,76134,24326
2024-07-02,Electrodomesticos,Sur,202485,46441
2023-12-29,Deportes,Sur,34233,10962
2022-03-13,Deportes,Norte,86758,24508
2022-08-04,Vestuario,Sur,66478,25686
2024-10-31,Tecnologia,Norte,168352,56641
2023-11-24,Hogar,Norte,63477,18280
2022-02-03,Vestuario,Centro,46209,17366
2023-09-26,Hogar,Sur,16053,5161
2022-01-04,Electrodomesticos,Norte,140274,26027
2024-07-13,Tecnologia,Sur,225410,48075
2023-01-27,Hogar,Sur,127524,42901
2023-11-14,Tecnologia,Centro,225924,57664
2023-11-26,Deportes,Sur,51446,16666
2024-05-11,Deportes,Sur,72654,24949
2022-04-02,Electrodomesticos,Sur,207193,37924
2024-01-16,Vestuario,Sur,70905,28784
2024-07-04,Electrodomesticos,Sur,110798,19205
2023-12-19,Electrodomesticos,Norte,210689,47592
2022-03-20,Electrodomesticos,Centro,192863,44398
2022-11-28,Tecnologia,Centro,189506,46682
2024-07-01,Electrodomesticos,Norte,176167,38021
2024-06-01,Electrodomesticos,Centro,197363,40589
2023-11-28,Vestuario,Sur,91631,40368
2023-07-15,Tecnologia,Sur,214568,43526
2024-09-05,Tecnologia,Sur,205585,53453
2022-09-20,Vestuario,Centro,58652,22779
2023-03-12,Tecnologia,Sur,273580,82666
2022-03-20,Deportes,Centro,63415,21525
2023-12-30,Vestuario,Norte,57357,21518
2024-02-15,Tecnologia,Sur,163321,43719
2024-03-22,Vestuario,Norte,15000,5540
2024-03-18,Hogar,Sur,84181,27126
2024-06-30,Deportes,Sur,64925,12558
2022-02-26,Tecnologia,Sur,90886,24308
2023-03-26,Vestuario,Centro,87418,40604
2023-12-07,Tecnologia,Norte,225264,61388
2024-09-06,Vestuario,Centro,64676,25010
2023-10-03,Deportes,Norte,64343,19086
2024-05-09,Deportes,Centro,63709,18056
2022-04-10,Hogar,Centro,55104,13989
2024-12-10,Electrodomesticos,Norte,137778,21123
2022-10-18,Electrodomesticos,Centro,149992,33803
2024-06-17,Deportes,Centro,123316,37660
2023-11-22,Tecnologia,Sur,172499,53143
2022-11-30,Electrodomesticos,Sur,197493,31491
2024-07-27,Vestuario,Sur,48253,19669
2023-05-09,Hogar,Norte,108433,24605
2024-09-14,Vestuario,Sur,45169,19851
2022-04-24,Hogar,Sur,150366,44549
2023-09-11,Electrodomesticos,Sur,182448,40385
2023-05-14,Hogar,Centro,114967,41352
2023-12-25,Tecnologia,Sur,174522,43327
2022-03-19,Tecnologia,Centro,225397,63572
2023-01-25,Hogar,Centro,96409,28008
2023-11-14,Electrodomesticos,Centro,152798,32363
2024-07-02,Electrodomesticos,Sur,153312,25727
2022-03-08,Electrodomesticos,Norte,284886,53596
2023-03-22,Vestuario,Sur,54705,24367
2022-12-06,Deportes,Sur,86434,35045
2022-12-05,Deportes,Norte,79872,24496
2022-07-09,Deportes,Norte,83872,24650
2023-11-04,Deportes,Centro,77939,26538
2024-02-03,Vestuario,Centro,53594,20858
2024-07-05,Electrodomesticos,Centro,148182,25403
2023-06-04,Deportes,Centro,51792,19847
2022-11-04,Electrodomesticos,Norte,247089,47414
2022-07-30,Vestuario,Norte,71644,22204
2024-09-28,Electrodomesticos,Sur,214137,28679
2023-05-13,Deportes,Centro,75609,21358
2024-08-23,Electrodomesticos,Centro,146726,35631
2023-11-08,Tecnologia,Centro,260317,74905
2022-10-21,Vestuario,Norte,57446,21344
2023-12-30,Hogar,Sur,149000,36135
2023-02-06,Hogar,Sur,159812,60641
2022-01-18,Tecnologia,Centro,262476,60169
2024-11-07,Hogar,Norte,127078,43540
2022-04-06,Vestuario,Norte,58167,24307
2022-06-09,Hogar,Norte,78835,23976
2024-07-10,Hogar,Centro,131122,27883
2023-08-11,Tecnologia,Centro,250761,75126
2022-06-17,Tecnologia,Centro,135271,40571
2022-10-26,Electrodomesticos,Centro,197379,44069
2024-09-16,Tecnologia,Sur,227442,55854
2024-07-14,Deportes,Centro,56642,19651
2022-05-28,Hogar,Sur,72551,23852
2024-11-24,Electrodomesticos,Centro,197485,46025
2022-11-20,Electrodomesticos,Sur,119931,22808
2023-04-02,Electrodomesticos,Centro,230675,45253
2022-10-14,Deportes,Norte,103605,32684
2024-04-15,Hogar,Sur,99005,26730
2023-08-27,Deportes,Norte,50539,12715
2024-08-29,Deportes,Sur,74639,22515
2024-08-01,Vestuario,Sur,63807,17631
2024-02-05,Vestuario,Sur,74942,30368
2024-04-23,Tecnologia,Centro,202178,48998
2024-07-17,Tecnologia,Centro,155318,50467
2023-10-21,Tecnologia,Sur,202117,52011
2022-11-29,Electrodomesticos,Centro,284886,60259
2024-02-01,Tecnologia,Sur,222727,51997
2023-01-12,Hogar,Norte,205979,55538
2022-01-10,Tecnologia,Centro,243823,64631
2023-10-06,Electrodomesticos,Sur,205262,41940
2022-03-09,Deportes,Centro,78220,17864
2024-08-17,Hogar,Norte,88315,28895
2023-05-06,Tecnologia,Norte,201426,50838
2023-05-18,Hogar,Norte,105461,34903
2024-01-07,Electrodomesticos,Norte,159759,28430
2024-07-15,Vestuario,Centro,56201,17485
2024-10-17,Vestuario,Sur,52780,18510
2024-11-26,Electrodomesticos,Sur,208064,46664
2024-05-20,Deportes,Norte,73716,22415
2022-01-31,Electrodomesticos,Sur,221043,40580
2023-02-15,Tecnologia,Centro,251624,62130
2024-05-17,Deportes,Norte,45765,14206
2023-07-15,Hogar,Norte,103693,35125
2024-07-24,Tecnologia,Norte,280890,61779
2024-04-28,Hogar,Sur,106244,33944
2022-11-01,Hogar,Norte,96277,31202
2022-08-15,Hogar,Sur,108712,36248
2024-10-06,Electrodomesticos,Norte,128082,21633
2023-10-05,Tecnologia,Sur,264284,74335
2023-03-15,Deportes,Norte,89161,27539
2022-09-10,Tecnologia,Sur,204617,48687
2022-03-22,Hogar,Sur,134011,37764
2022-01-03,Deportes,Sur,76009,21947
2023-09-22,Vestuario,Norte,73281,28265
2024-03-09,Tecnologia,Sur,150193,41136
2022-04-25,Hogar,Centro,59946,20110
2022-07-31,Tecnologia,Centro,182921,40237
2023-03-15,Tecnologia,Norte,312784,79393
2024-10-04,Hogar,Norte,144528,39972
2023-01-26,Tecnologia,Norte,211266,51883
2023-05-11,Tecnologia,Norte,201142,53060
2024-08-08,Deportes,Sur,67873,19926
2023-02-02,Hogar,Norte,135461,46705
2024-11-21,Deportes,Centro,65806,21231
2023-09-08,Vestuario,Sur,49192,16193
2024-05-25,Deportes,Norte,66231,21650
2023-08-25,Deportes,Norte,104558,29320
2024-05-26,Deportes,Centro,15000,4906
2023-07-22,Tecnologia,Norte,120821,23955
2022-03-18,Vestuario,Norte,53583,21192
2023-10-03,Vestuario,Norte,71581,25514
2024-08-11,Tecnologia,Sur,132784,32377
2024-04-03,Hogar,Centro,134176,34792
2023-11-02,Hogar,Centro,119442,41385
2022-06-12,Hogar,Sur,145789,50354
2022-11-07,Electrodomesticos,Norte,197594,40146
2024-07-03,Deportes,Norte,74181,25642
2022-02-21,Tecnologia,Centro,241104,51097
2024-02-25,Vestuario,Sur,28220,11051
2024-09-06,Electrodomesticos,Sur,206068,37455
2023-08-12,Tecnologia,Norte,225562,47411
2023-12-16,Vestuario,Norte,52757,20407
2024-09-20,Deportes,Centro,89990,24651
2024-12-14,Deportes,Sur,52977,21239
2022-02-19,Deportes,Sur,70689,23075
2022-03-07,Hogar,Norte,158227,55265
2024-02-25,Hogar,Sur,30420,8562
2023-10-24,Electrodomesticos,Centro,240438,44117
2024-07-19,Electrodomesticos,Centro,162725,26759
2023-10-28,Electrodomesticos,Sur,215676,43618
2024-06-23,Hogar,Centro,137521,38807
2023-08-31,Tecnologia,Norte,239740,67418
2022-04-04,Deportes,Norte,120314,40089
2022-03-21,Tecnologia,Sur,217388,56175
2022-10-14,Hogar,Sur,103144,31337
2023-12-31,Electrodomesticos,Centro,216267,35847
2023-12-03,Deportes,Norte,62909,17591
2024-10-16,Hogar,Sur,130244,43326
2024-04-18,Electrodomesticos,Norte,264481,50542
2024-10-26,Tecnologia,Sur,139744,30063
2022-03-28,Deportes,Norte,110004,37286
2024-01-21,Vestuario,Centro,48146,20969
2023-10-03,Hogar,Sur,145481,34572
2024-09-18,Hogar,Centro,157708,46481
2022-07-07,Tecnologia,Centro,159354,40877
2022-07-10,Hogar,Norte,108994,32354
2023-01-11,Deportes,Sur,73426,24898
2023-03-24,Vestuario,Centro,53660,20811
2023-12-24,Tecnologia,Centro,235855,53050
2023-11-27,Tecnologia,Norte,215902,53814
2023-12-15,Hogar,Centro,52341,16298
2022-09-23,Electrodomesticos,Norte,173197,32775
2024-10-10,Hogar,Sur,86511,28051
2024-07-26,Hogar,Sur,72131,22250
2023-09-25,Vestuario,Sur,76155,31466
2023-06-30,Deportes,Sur,81890,25718
2023-06-27,Hogar,Sur,163830,45276
