id_compra,cliente,fecha_compra,categoria,producto,unidades,ventas,beneficio
455,47,2024-10-19,Tecnologia,Smartwatch,4,430077,108722
452,47,2024-12-21,Vestuario,Vestido,1,38767,12811
456,48,2022-09-13,Hogar,Hervidor,3,267506,80775
460,48,2022-10-08,Electrodomesticos,Plancha,1,291310,67450
457,48,2022-11-09,Electrodomesticos,Lavadora,1,230132,40899
459,48,2022-11-22,Hogar,Hervidor,2,183884,46667
461,48,2023-02-25,Electrodomesticos,Aspiradora,2,468688,89993
458,48,2023-05-08,Vestuario,Zapatillas,1,63855,19912
462,49,2023-02-11,Vestuario,Polera,3,130810,55748
472,49,2023-02-27,Deportes,Guantes,1,44022,16551
466,49,2023-03-07,Deportes,Balon,2,94548,34974
473,49,2023-03-15,Electrodomesticos,Microondas,3,329314,57483
469,49,2023-04-06,Electrodomesticos,Cocina,3,635046,114664
464,49,2023-04-11,Hogar,Cafetera,3,278356,72316
467,49,2023-04-16,Deportes,Raqueta,2,180023,62523
465,49,2023-05-17,Deportes,Raqueta,1,63525,20233
463,49,2023-05-20,Electrodomesticos,Lavadora,1,136738,26011
468,49,2023-06-12,Tecnologia,Smartphone,1,181208,34683
470,49,2023-07-14,Vestuario,Gorro,3,90535,32222
471,49,2023-07-24,Tecnologia,Notebook,1,113230,24280
474,49,2023-12-29,Hogar,Sofa,1,31500,8799
475,50,2023-01-06,Tecnologia,Smartphone,1,145355,28477
482,50,2023-01-12,Electrodomesticos,Secadora,1,63000,9912
479,50,2023-03-05,Deportes,Colchoneta,1,62676,19410
477,50,2023-03-08,Hogar,Cortinas,2,138914,39154
476,50,2023-03-14,Electrodomesticos,Refrigerador,3,532774,94595
481,50,2023-04-29,Electrodomesticos,Plancha,2,442308,80877
480,50,2023-08-23,Vestuario,Jeans,2,25362,8593
478,50,2023-11-09,Vestuario,Chaqueta,1,59644,18366
483,51,2024-09-15,Electrodomesticos,Cocina,1,117407,24401
485,51,2024-09-15,Hogar,Silla,2,288534,76084
490,51,2024-10-06,Hogar,Alfombra,1,111897,25428
488,51,2024-11-15,Vestuario,Camisa,1,17716,6150
486,51,2024-12-24,Hogar,Cafetera,1,60033,14164
492,51,2024-12-24,Tecnologia,Router,3,469979,84333
491,51,2024-12-28,Deportes,Short,2,218993,62299
484,51,2024-12-29,Tecnologia,Router,1,324083,55530
487,51,2024-12-29,Hogar,Hervidor,1,49383,12224
489,51,2024-12-29,Tecnologia,Smartwatch,2,400074,76425
493,52,2022-10-05,Tecnologia,Monitor,4,909870,180438
494,52,2022-12-15,Vestuario,Buzo,5,107047,38171
496,52,2023-03-24,Electrodomesticos,Cocina,3,448829,92049
495,52,2023-06-15,Tecnologia,Smartphone,1,129571,24938
497,53,2023-10-13,Deportes,Balon,1,85561,24608
500,53,2023-10-23,Vestuario,Jeans,3,73489,30611
498,53,2023-11-08,Electrodomesticos,Purificador,2,426158,86008
502,53,2023-12-04,Deportes,Colchoneta,3,220829,62186
505,53,2023-12-11,Electrodomesticos,Horno,1,76405,14568
507,53,2023-12-11,Vestuario,Buzo,3,118589,36110
503,53,2023-12-16,Electrodomesticos,Horno,2,226860,39113
508,53,2024-01-04,Vestuario,Zapatillas,2,74435,28070
506,53,2024-02-06,Deportes,Balon,1,61212,19800
501,53,2024-02-28,Electrodomesticos,Refrigerador,1,128018,21875
499,53,2024-04-01,Tecnologia,Tablet,1,198078,35482
504,53,2024-12-05,Hogar,Sofa,2,175288,39023
509,54,2023-03-02,Deportes,Botella,4,342790,97670
515,54,2023-03-05,Deportes,Raqueta,1,82956,24792
511,54,2023-03-25,Electrodomesticos,Aspiradora,2,376712,73092
513,54,2023-04-04,Hogar,Cafetera,2,188658,44775
514,54,2023-04-28,Vestuario,Jeans,2,93012,31816
512,54,2023-06-22,Vestuario,Polera,1,70806,21267
510,54,2024-12-19,Hogar,Silla,4,437127,126064
516,55,2023-03-09,Electrodomesticos,Secadora,1,63000,10048
518,55,2023-04-07,Deportes,Casco,3,300196,86303
519,55,2023-04-10,Hogar,Cafetera,1,74239,20652
520,55,2023-04-10,Tecnologia,Monitor,1,264262,59025
524,55,2023-07-06,Tecnologia,Tablet,1,308452,50204
521,55,2023-07-15,Vestuario,Camisa,1,34692,11105
517,55,2024-04-22,Deportes,Pesas,2,112805,30697
523,55,2024-09-06,Electrodomesticos,Refrigerador,1,320881,48673
522,55,2024-11-28,Electrodomesticos,Purificador,1,245891,48877
525,56,2023-10-06,Electrodomesticos,Plancha,1,149771,31426
529,56,2023-10-07,Tecnologia,Audifonos,1,160584,27837
530,56,2023-10-08,Hogar,Cafetera,1,105540,35440
533,56,2023-11-03,Electrodomesticos,Purificador,2,483050,93361
532,56,2023-11-13,Tecnologia,Teclado,4,456875,101109
535,56,2023-11-27,Deportes,Casco,3,212277,62879
527,56,2023-12-04,Vestuario,Vestido,1,27617,6376
534,56,2024-01-12,Deportes,Pesas,2,50557,16208
531,56,2024-02-29,Deportes,Raqueta,1,52445,15731
536,56,2024-05-26,Vestuario,Buzo,1,19506,7339
526,56,2024-06-18,Tecnologia,Audifonos,2,451901,90320
528,56,2024-11-21,Electrodomesticos,Secadora,3,646055,96496
537,57,2024-03-16,Tecnologia,Tablet,1,139600,27766
549,57,2024-03-26,Electrodomesticos,Licuadora,2,522624,117585
542,57,2024-04-11,Hogar,Lampara,1,105453,35734
544,57,2024-04-21,Deportes,Balon,1,64942,20977
538,57,2024-05-07,Deportes,Raqueta,2,176990,53172
545,57,2024-06-02,Vestuario,Jeans,1,76984,23607
540,57,2024-06-08,Deportes,Botella,2,220910,71553
548,57,2024-06-08,Tecnologia,Mouse,2,443276,99890
547,57,2024-06-20,Deportes,Botella,1,54776,13104
543,57,2024-06-26,Hogar,Organizador,1,91400,27178
546,57,2024-07-09,Electrodomesticos,Licuadora,2,241651,44729
541,57,2024-07-26,Electrodomesticos,Lavadora,3,491129,99630
539,57,2024-11-20,Hogar,Mesa,3,150427,38560
550,58,2023-05-06,Tecnologia,Impresora,1,263253,49705
551,58,2023-05-11,Vestuario,Chaqueta,1,15816,7136
552,58,2023-05-20,Deportes,Pesas,2,69743,25626
557,58,2023-06-27,Vestuario,Pantalon,3,55036,20453
556,58,2023-07-01,Electrodomesticos,Microondas,3,791315,161725
555,58,2023-07-02,Deportes,Pesas,1,106274,32714
553,58,2023-07-18,Deportes,Raqueta,1,74032,19957
554,58,2024-01-15,Electrodomesticos,Secadora,1,226850,42215
558,59,2023-04-03,Hogar,Silla,2,275491,87552
562,59,2023-04-04,Electrodomesticos,Horno,2,361067,73695
563,59,2023-04-09,Hogar,Cortinas,1,66720,19563
570,59,2023-04-24,Tecnologia,Mouse,3,410184,71531
564,59,2023-05-07,Vestuario,Calcetines,3,201175,79885
559,59,2023-05-19,Deportes,Casco,2,134884,38535
569,59,2023-06-23,Electrodomesticos,Plancha,1,173045,27589
561,59,2023-09-07,Deportes,Pesas,1,52280,11085
568,59,2023-09-18,Deportes,Pesas,1,52618,13935
565,59,2023-09-20,Hogar,Silla,1,115698,30527
567,59,2023-11-15,Tecnologia,Impresora,4,1005008,192710
566,59,2023-12-21,Electrodomesticos,Cocina,1,63000,9100
560,59,2023-12-24,Deportes,Short,2,91369,26113
571,60,2023-08-28,Tecnologia,Smartwatch,3,661679,138361
573,60,2023-09-04,Vestuario,Vestido,2,112553,41510
574,60,2023-09-10,Vestuario,Camisa,2,124657,42154
576,60,2023-09-19,Tecnologia,Smartwatch,2,364237,72813
572,60,2023-09-23,Hogar,Termo,1,62929,19251
575,60,2023-10-23,Hogar,Sofa,1,73862,19070
577,60,2024-04-03,Hogar,Alfombra,4,569629,146673
578,61,2022-01-22,Electrodomesticos,Plancha,2,194832,29412
588,61,2022-02-18,Tecnologia,Monitor,1,129780,25289
581,61,2022-03-07,Vestuario,Pantalon,1,76259,23332
582,61,2022-03-09,Vestuario,Vestido,3,130205,43601
580,61,2022-03-12,Tecnologia,Smartphone,1,276381,49132
587,61,2022-03-21,Electrodomesticos,Aspiradora,1,163598,28503
579,61,2022-03-27,Hogar,Sofa,1,119619,28910
586,61,2022-06-21,Vestuario,Polera,1,52486,18249
583,61,2022-08-17,Tecnologia,Monitor,1,77000,11962
584,61,2022-11-11,Deportes,Pesas,1,51435,15836
585,61,2023-01-05,Hogar,Lampara,3,398719,115055
589,62,2024-01-06,Tecnologia,Smartphone,1,191180,45342
593,62,2024-01-06,Deportes,Short,1,52653,14101
595,62,2024-03-14,Electrodomesticos,Refrigerador,2,312450,39369
597,62,2024-03-16,Deportes,Guantes,2,188519,54104
591,62,2024-03-23,Vestuario,Buzo,3,106211,38501
592,62,2024-06-10,Vestuario,Calcetines,1,30968,8267
596,62,2024-06-13,Vestuario,Jeans,1,68551,21090
594,62,2024-07-14,Deportes,Botella,1,100749,33044
590,62,2024-09-30,Hogar,Silla,2,182851,42403
598,63,2024-09-20,Deportes,Balon,1,33740,10422
600,63,2024-10-18,Deportes,Bicicleta,4,225430,63311
599,63,2024-10-23,Electrodomesticos,Aspiradora,2,370622,58167
604,63,2024-11-07,Electrodomesticos,Horno,1,232837,30684
601,63,2024-12-01,Tecnologia,Teclado,1,356189,68280
602,63,2024-12-22,Electrodomesticos,Secadora,3,602925,96606
603,63,2024-12-22,Deportes,Bicicleta,2,66287,21550
605,64,2024-07-20,Electrodomesticos,Horno,1,255295,41050
612,64,2024-07-30,Vestuario,Gorro,1,68865,24530
614,64,2024-07-31,Vestuario,Buzo,1,35673,8825
606,64,2024-08-05,Vestuario,Buzo,1,19329,5414
608,64,2024-08-13,Electrodomesticos,Aspiradora,1,200562,40359
607,64,2024-08-30,Tecnologia,Router,1,298328,64897
610,64,2024-09-03,Hogar,Termo,2,245742,72516
609,64,2024-10-03,Electrodomesticos,Lavadora,1,223566,43562
611,64,2024-12-18,Vestuario,Gorro,1,21862,6443
613,64,2024-12-27,Electrodomesticos,Secadora,1,138258,27232
615,65,2023-05-26,Deportes,Balon,1,78799,25484
622,65,2023-06-15,Vestuario,Gorro,1,36039,11550
624,65,2023-06-16,Vestuario,Polera,1,53913,16817
621,65,2023-06-20,Tecnologia,Router,2,355654,68880
618,65,2023-07-09,Hogar,Sofa,1,107508,28980
619,65,2023-11-18,Deportes,Bicicleta,1,81039,25387
620,65,2024-01-22,Vestuario,Buzo,1,41435,11966
625,65,2024-01-29,Electrodomesticos,Aspiradora,2,126000,19443
617,65,2024-04-01,Vestuario,Chaqueta,2,30551,9162
616,65,2024-04-06,Deportes,Balon,3,154832,43785
623,65,2024-11-24,Hogar,Mesa,1,124707,29011
626,66,2023-10-01,Tecnologia,Monitor,1,252586,51279
631,66,2023-10-04,Electrodomesticos,Lavadora,2,325007,52684
627,66,2023-10-24,Deportes,Short,1,92831,29705
634,66,2023-10-26,Deportes,Pesas,2,49000,17279
633,66,2023-10-30,Tecnologia,Router,1,77000,19111
629,66,2023-11-07,Hogar,Organizador,1,91579,19687
637,66,2023-11-29,Vestuario,Zapatillas,1,34405,10336
635,66,2024-01-02,Tecnologia,Mouse,1,102251,20557
636,66,2024-02-10,Vestuario,Vestido,2,153570,58347
628,66,2024-06-15,Tecnologia,Smartphone,1,120309,24845
632,66,2024-11-07,Electrodomesticos,Aspiradora,1,165451,24851
630,66,2024-12-30,Hogar,Hervidor,1,106604,23799
638,67,2024-02-21,Hogar,Termo,3,142816,44039
644,67,2024-02-27,Hogar,Sofa,1,99875,24443
641,67,2024-02-29,Tecnologia,Smartphone,1,264360,53713
646,67,2024-03-09,Vestuario,Buzo,1,61248,20109
639,67,2024-04-03,Tecnologia,Monitor,1,237920,49512
640,67,2024-04-28,Hogar,Alfombra,1,84580,24559
643,67,2024-05-10,Hogar,Alfombra,1,73531,19580
642,67,2024-05-24,Tecnologia,Monitor,1,131493,23850
645,67,2024-12-30,Hogar,Hervidor,1,109165,29149
647,68,2022-06-25,Electrodomesticos,Plancha,2,226017,29910
655,68,2022-06-25,Electrodomesticos,Licuadora,1,302494,49425
658,68,2022-06-26,Hogar,Cortinas,1,79801,23770
656,68,2022-07-20,Vestuario,Zapatillas,1,43734,16311
653,68,2022-08-01,Deportes,Botella,3,201670,59099
652,68,2022-08-20,Tecnologia,Impresora,2,453730,92822
657,68,2022-08-21,Tecnologia,Audifonos,4,706671,124552
649,68,2022-09-04,Deportes,Balon,3,141604,35191
648,68,2022-10-19,Hogar,Hervidor,1,104306,29723
654,68,2022-10-28,Tecnologia,Mouse,1,143178,27546
651,68,2022-11-15,Hogar,Cafetera,1,92841,22584
650,68,2022-12-28,Hogar,Hervidor,2,225074,59400
659,69,2024-05-03,Vestuario,Gorro,2,79070,25370
663,69,2024-05-12,Vestuario,Buzo,2,47142,21221
661,69,2024-05-16,Hogar,Alfombra,3,438836,116438
669,69,2024-05-22,Hogar,Sofa,4,480442,114113
666,69,2024-05-31,Tecnologia,Smartwatch,3,694825,157333
665,69,2024-06-21,Vestuario,Vestido,1,48857,17504
668,69,2024-07-13,Tecnologia,Notebook,2,614367,112384
670,69,2024-08-20,Electrodomesticos,Refrigerador,1,204441,35789
662,69,2024-09-25,Tecnologia,Tablet,4,326730,69177
664,69,2024-09-25,Hogar,Sofa,2,137276,36672
660,69,2024-10-03,Hogar,Cortinas,2,165684,34156
667,69,2024-12-30,Hogar,Sofa,5,304044,69452
671,70,2023-06-19,Electrodomesticos,Secadora,1,165045,31131
673,70,2023-06-24,Tecnologia,Tablet,1,142981,29386
674,70,2023-06-26,Hogar,Mesa,1,31500,10151
677,70,2023-07-19,Vestuario,Gorro,1,37472,12528
672,70,2023-07-21,Deportes,Raqueta,1,95725,25826
678,70,2023-08-01,Hogar,Silla,2,138915,37346
676,70,2023-08-06,Electrodomesticos,Aspiradora,2,383306,81306
675,70,2023-10-18,Vestuario,Camisa,2,69411,25594
679,70,2024-03-23,Hogar,Termo,2,188370,58894
680,71,2022-07-28,Vestuario,Calcetines,2,54945,22236
686,71,2022-08-08,Vestuario,Vestido,3,159692,59062
683,71,2022-08-25,Vestuario,Pantalon,2,147907,57898
681,71,2022-09-13,Electrodomesticos,Cocina,1,360000,58005
685,71,2022-09-30,Deportes,Guantes,1,59752,20545
682,71,2022-12-06,Deportes,Colchoneta,1,60042,18291
684,71,2023-04-28,Deportes,Poleron,2,189493,45711
687,72,2022-07-25,Electrodomesticos,Microondas,2,281191,51235
692,72,2022-09-04,Hogar,Mesa,2,137793,40847
691,72,2022-09-09,Vestuario,Calcetines,1,39433,15506
694,72,2022-09-21,Vestuario,Jeans,2,53972,18507
693,72,2022-11-12,Tecnologia,Audifonos,1,344497,53091
689,72,2023-02-19,Vestuario,Camisa,1,90484,33448
688,72,2023-04-24,Deportes,Balon,2,97509,33253
690,72,2023-10-29,Hogar,Hervidor,2,125003,35433
695,73,2022-12-10,Electrodomesticos,Purificador,1,233178,29415
698,73,2023-01-01,Tecnologia,Mouse,1,159960,31799
696,73,2023-01-20,Tecnologia,Audifonos,1,343370,63968
697,73,2023-02-25,Deportes,Casco,3,98418,29559
699,74,2024-01-16,Tecnologia,Teclado,3,347876,63661
707,74,2024-01-25,Deportes,Casco,1,102531,30901
701,74,2024-02-07,Hogar,Termo,1,139009,41556
706,74,2024-04-10,Hogar,Hervidor,2,117509,30736
700,74,2024-04-15,Hogar,Termo,2,131546,43900
703,74,2024-05-02,Vestuario,Camisa,1,16272,3987
708,74,2024-05-06,Vestuario,Chaqueta,1,57015,21990
709,74,2024-07-27,Hogar,Mesa,1,64429,19486
702,74,2024-08-11,Hogar,Hervidor,2,250464,69562
705,74,2024-10-23,Hogar,Silla,3,167960,40983
704,74,2024-11-08,Deportes,Casco,3,130036,34264
710,75,2023-02-16,Deportes,Guantes,2,114777,33006
716,75,2023-02-16,Vestuario,Vestido,1,20255,7308
711,75,2023-03-01,Hogar,Cortinas,1,83878,21529
720,75,2023-03-31,Hogar,Termo,4,445734,108642
715,75,2023-04-09,Electrodomesticos,Horno,2,341471,55244
714,75,2023-04-14,Deportes,Bicicleta,1,65516,18630
718,75,2023-04-23,Vestuario,Zapatillas,1,54367,16507
721,75,2023-04-26,Hogar,Cafetera,1,136027,40751
712,75,2023-08-23,Hogar,Cortinas,1,93818,30578
717,75,2023-08-31,Deportes,Bicicleta,1,24500,6170
713,75,2023-09-11,Tecnologia,Monitor,2,344578,66323
719,75,2024-04-22,Electrodomesticos,Licuadora,1,141187,23634
722,76,2024-04-06,Hogar,Organizador,1,129785,34878
726,76,2024-04-20,Vestuario,Calcetines,3,115323,40990
723,76,2024-04-21,Deportes,Raqueta,3,357090,88625
725,76,2024-05-16,Tecnologia,Notebook,2,589159,111296
728,76,2024-09-09,Tecnologia,Tablet,1,284255,57114
727,76,2024-12-29,Hogar,Mesa,2,63000,14450
724,76,2024-12-31,Tecnologia,Audifonos,1,233122,46550
729,77,2023-08-19,Deportes,Casco,1,101041,31933
733,77,2023-08-21,Hogar,Termo,1,133946,31148
732,77,2023-09-04,Hogar,Alfombra,3,365066,81610
734,77,2023-09-09,Electrodomesticos,Microondas,1,153317,33055
735,77,2023-09-12,Vestuario,Vestido,2,101058,38174
737,77,2023-09-16,Vestuario,Polera,2,106350,33425
741,77,2023-09-16,Deportes,Pesas,1,65644,25528
736,77,2023-09-21,Hogar,Alfombra,1,78302,23174
743,77,2023-09-26,Tecnologia,Smartwatch,1,231742,45818
730,77,2023-11-04,Hogar,Cafetera,2,170116,49194
739,77,2023-11-04,Deportes,Colchoneta,1,91492,26539
742,77,2023-11-09,Electrodomesticos,Refrigerador,3,713701,106576
744,77,2023-12-17,Vestuario,Chaqueta,2,106880,32258
731,77,2023-12-22,Vestuario,Gorro,4,394126,125343
740,77,2024-01-07,Electrodomesticos,Cocina,2,482452,86394
738,77,2024-02-01,Hogar,Alfombra,1,57575,18635
745,78,2024-05-05,Hogar,Sofa,1,47384,14440
754,78,2024-05-11,Vestuario,Polera,1,14580,4989
750,78,2024-05-30,Tecnologia,Teclado,1,178128,43991
749,78,2024-06-16,Deportes,Poleron,1,92216,31263
747,78,2024-06-23,Vestuario,Pantalon,2,45709,15755
751,78,2024-07-16,Electrodomesticos,Microondas,1,178794,37498
752,78,2024-07-27,Tecnologia,Tablet,1,187904,34934
746,78,2024-07-30,Electrodomesticos,Plancha,1,111251,18335
755,78,2024-08-03,Tecnologia,Smartwatch,1,235338,48136
748,78,2024-09-14,Deportes,Balon,1,33691,11372
753,78,2024-11-29,Tecnologia,Smartphone,1,338653,67823
756,79,2023-09-30,Electrodomesticos,Licuadora,1,160572,23288
757,79,2024-01-21,Deportes,Pesas,1,91380,30274
759,79,2024-04-23,Deportes,Pesas,1,78528,24400
758,79,2024-08-05,Tecnologia,Audifonos,2,411144,86573
763,80,2024-12-21,Tecnologia,Tablet,4,698040,128773
764,80,2024-12-22,Hogar,Cortinas,3,200079,55580
760,80,2024-12-23,Hogar,Lampara,3,128061,36397
765,80,2024-12-24,Hogar,Mesa,3,197162,53518
761,80,2024-12-29,Hogar,Alfombra,1,43868,13264
762,80,2024-12-29,Vestuario,Calcetines,3,178464,58802
767,80,2024-12-29,Deportes,Bicicleta,2,69440,19165
766,80,2024-12-31,Deportes,Colchoneta,3,173125,48173
768,81,2023-10-20,Electrodomesticos,Microondas,4,254476,40628
779,81,2023-12-07,Tecnologia,Notebook,1,184885,39217
776,81,2023-12-13,Electrodomesticos,Cocina,1,240353,40110
778,81,2023-12-25,Deportes,Poleron,1,65230,17605
770,81,2024-01-10,Deportes,Bicicleta,3,160699,51336
771,81,2024-01-15,Vestuario,Buzo,2,37147,14022
772,81,2024-03-13,Vestuario,Camisa,2,92539,31409
774,81,2024-03-22,Deportes,Colchoneta,2,77319,25469
769,81,2024-05-07,Electrodomesticos,Purificador,2,424203,68684
775,81,2024-06-01,Electrodomesticos,Refrigerador,2,308347,52246
780,81,2024-06-01,Hogar,Alfombra,1,97280,27181
773,81,2024-07-06,Deportes,Short,1,57904,19743
777,81,2024-09-26,Vestuario,Jeans,3,164949,47520
781,82,2022-06-11,Tecnologia,Audifonos,1,202613,43984
783,82,2022-07-02,Hogar,Sofa,1,174587,56351
788,82,2022-07-02,Tecnologia,Mouse,1,152149,32583
785,82,2022-07-10,Vestuario,Jeans,1,56848,20548
782,82,2022-09-19,Tecnologia,Monitor,1,240674,46404
787,82,2022-10-21,Tecnologia,Audifonos,2,171917,37080
784,82,2023-02-12,Electrodomesticos,Horno,3,808307,149788
789,82,2023-06-14,Tecnologia,Smartphone,2,535371,120967
786,82,2023-11-18,Vestuario,Buzo,3,112705,32969
790,82,2023-11-20,Electrodomesticos,Purificador,1,197678,31268
791,83,2023-05-12,Hogar,Cafetera,1,83477,22487
796,83,2023-05-23,Electrodomesticos,Microondas,1,250227,46392
794,83,2023-06-01,Deportes,Poleron,1,72047,22211
792,83,2023-06-02,Vestuario,Zapatillas,1,27893,11169
795,83,2023-06-08,Tecnologia,Smartwatch,1,173148,36040
793,83,2024-01-14,Vestuario,Chaqueta,1,13895,5226
797,84,2023-02-06,Electrodomesticos,Licuadora,4,1166716,235007
798,84,2023-02-06,Vestuario,Calcetines,2,130768,51802
800,84,2023-03-02,Deportes,Short,1,57419,17468
801,84,2023-03-20,Electrodomesticos,Lavadora,1,81791,12902
799,84,2023-08-18,Vestuario,Polera,2,143982,47496
802,85,2024-02-05,Vestuario,Camisa,1,6792,2291
806,85,2024-03-05,Electrodomesticos,Purificador,1,210297,40276
803,85,2024-03-24,Hogar,Cortinas,3,201908,65813
808,85,2024-03-30,Vestuario,Calcetines,3,94214,33972
805,85,2024-05-02,Tecnologia,Monitor,2,658227,147368
804,85,2024-05-04,Electrodomesticos,Refrigerador,1,114183,15293
807,85,2024-05-15,Vestuario,Camisa,2,55705,18544
809,85,2024-05-28,Hogar,Sofa,4,471014,124296
810,86,2024-03-28,Vestuario,Buzo,2,66133,20843
813,86,2024-05-22,Tecnologia,Impresora,1,324446,67719
814,86,2024-05-22,Hogar,Lampara,3,242499,71100
812,86,2024-06-01,Vestuario,Camisa,2,71580,18804
817,86,2024-06-11,Electrodomesticos,Secadora,1,192952,31773
811,86,2024-08-19,Deportes,Colchoneta,1,80646,23723
815,86,2024-10-14,Deportes,Raqueta,1,62472,18854
816,86,2024-12-28,Electrodomesticos,Refrigerador,1,227248,29162
818,87,2024-10-07,Deportes,Raqueta,1,61795,14640
822,87,2024-10-17,Hogar,Termo,2,282195,89500
828,87,2024-10-27,Electrodomesticos,Plancha,2,374558,58893
826,87,2024-12-11,Electrodomesticos,Cocina,1,140050,19060
819,87,2024-12-23,Vestuario,Calcetines,1,29941,10668
825,87,2024-12-23,Electrodomesticos,Purificador,2,359948,58664
820,87,2024-12-25,Tecnologia,Notebook,2,237961,38416
821,87,2024-12-25,Vestuario,Chaqueta,1,21281,7880
827,87,2024-12-28,Tecnologia,Mouse,6,476242,94768
823,87,2024-12-29,Tecnologia,Impresora,1,233343,37243
824,87,2024-12-29,Vestuario,Vestido,1,69450,23646
829,88,2023-03-16,Hogar,Cafetera,1,104630,30263
833,88,2023-04-13,Vestuario,Chaqueta,3,131496,44854
838,88,2023-04-16,Tecnologia,Router,4,785176,140035
832,88,2023-04-18,Tecnologia,Router,1,77000,18938
835,88,2023-05-05,Deportes,Short,2,169562,47287
839,88,2023-05-26,Hogar,Cortinas,3,310202,76548
837,88,2023-06-02,Deportes,Short,2,237650,57461
834,88,2023-08-08,Deportes,Short,1,63561,20525
830,88,2023-10-06,Tecnologia,Teclado,2,289647,58731
836,88,2024-02-12,Hogar,Organizador,1,67997,18061
831,88,2024-04-02,Deportes,Bicicleta,1,72730,25038
840,89,2023-09-14,Vestuario,Vestido,3,178167,64667
845,89,2023-10-01,Hogar,Cortinas,3,287373,84587
847,89,2023-10-17,Deportes,Short,3,184895,46358
844,89,2023-10-24,Tecnologia,Audifonos,2,686213,167458
843,89,2023-10-31,Deportes,Pesas,1,28658,8719
846,89,2023-11-01,Electrodomesticos,Refrigerador,1,270270,47056
849,89,2023-11-06,Vestuario,Polera,1,26312,8275
842,89,2023-12-06,Hogar,Termo,2,213209,63757
850,89,2024-01-16,Electrodomesticos,Aspiradora,2,441927,75180
841,89,2024-05-02,Deportes,Bicicleta,1,88607,30605
848,89,2024-05-13,Deportes,Colchoneta,2,66420,21676
851,90,2023-11-10,Vestuario,Polera,1,21728,7180
853,90,2023-11-15,Deportes,Botella,2,160571,46506
852,90,2023-11-24,Hogar,Cafetera,1,34782,8440
857,90,2023-11-25,Deportes,Bicicleta,2,108465,28798
858,90,2023-12-16,Deportes,Balon,3,196995,45881
859,90,2024-02-14,Tecnologia,Smartwatch,1,431916,89930
854,90,2024-02-18,Electrodomesticos,Lavadora,3,658220,117354
856,90,2024-02-26,Hogar,Alfombra,1,122726,30783
855,90,2024-03-06,Tecnologia,Tablet,1,118355,25267
860,91,2023-05-09,Vestuario,Camisa,3,111888,29887
864,91,2023-05-15,Tecnologia,Teclado,3,265705,53042
866,91,2023-05-21,Vestuario,Zapatillas,1,23345,8773
863,91,2023-06-21,Deportes,Short,1,90538,26185
865,91,2023-06-26,Deportes,Botella,1,77443,22120
868,91,2023-08-13,Vestuario,Gorro,1,42717,12700
862,91,2023-08-23,Vestuario,Vestido,1,49285,16863
867,91,2023-11-17,Vestuario,Jeans,3,96764,31804
861,91,2024-10-10,Tecnologia,Audifonos,3,947068,206058
869,92,2023-02-22,Tecnologia,Tablet,3,700059,127429
876,92,2023-03-05,Deportes,Short,2,184813,72748
873,92,2023-03-23,Deportes,Botella,2,127641,31920
874,92,2023-05-28,Vestuario,Camisa,1,72085,29944
872,92,2023-07-22,Vestuario,Polera,1,30545,14315
