id_venta,id_cliente,fecha,categoria,producto,unidades,ventas,margen
445,882,2023-11-04,Vestuario,Zapatillas,3,174105,64525
446,1259,2023-12-05,Deportes,Raqueta,1,30721,7327
447,90,2024-12-12,Tecnologia,Notebook,3,336843,79790
448,488,2024-01-17,Electrodomesticos,Refrigerador,1,92330,25492
449,1065,2023-05-06,Electrodomesticos,Refrigerador,1,111581,25168
450,106,2023-09-01,Electrodomesticos,Aspiradora,1,127385,40963
451,1497,2024-06-13,Electrodomesticos,Aspiradora,1,139142,26512
452,1352,2023-04-17,Vestuario,Zapatillas,1,112483,34907
453,649,2023-03-19,Hogar,Sofa,1,35793,12781
454,839,2023-12-12,Electrodomesticos,Aspiradora,4,168468,53793
455,547,2023-01-31,Hogar,Sofa,2,171074,49649
456,454,2024-09-17,Tecnologia,Smartphone,2,87708,30856
457,1214,2024-12-15,Deportes,Balon,4,385976,146230
458,258,2024-06-13,Deportes,Balon,4,141504,35576
459,420,2023-09-08,Deportes,Raqueta,1,111154,35300
460,910,2024-07-23,Tecnologia,Monitor,1,75679,25903
461,595,2024-12-17,Hogar,Sofa,2,28124,7126
462,257,2024-08-13,Electrodomesticos,Refrigerador,1,57740,11436
463,1377,2024-08-02,Tecnologia,Monitor,3,191277,49706
464,237,2024-04-29,Hogar,Sofa,1,72701,14817
465,145,2024-03-18,Electrodomesticos,Lavadora,4,340324,114350
466,1084,2023-06-04,Deportes,Raqueta,3,502365,163585
467,1433,2023-03-22,Hogar,Sofa,3,268065,87417
468,981,2023-10-05,Hogar,Lampara,2,240916,89010
469,1376,2023-07-05,Tecnologia,Notebook,1,153362,28864
470,462,2023-09-14,Hogar,Lampara,3,301050,111064
471,671,2023-06-10,Vestuario,Polera,2,218308,71641
472,737,2024-06-08,Tecnologia,Smartphone,1,168596,33528
473,858,2023-05-09,Hogar,Sofa,3,344565,99813
474,1401,2024-12-27,Deportes,Raqueta,2,263902,68481
475,212,2023-07-08,Hogar,Sofa,2,185234,55762
476,1306,2023-06-06,Hogar,Silla,2,200476,53615
477,812,2024-09-17,Electrodomesticos,Aspiradora,1,137417,36761
478,605,2023-05-06,Deportes,Raqueta,1,105708,32038
479,390,2023-11-13,Electrodomesticos,Refrigerador,2,264320,61536
480,432,2023-02-23,Vestuario,Chaqueta,2,215372,60025
481,934,2023-03-04,Electrodomesticos,Lavadora,2,202630,44023
482,748,2023-08-04,Hogar,Lampara,1,81263,25443
483,496,2023-06-04,Vestuario,Pantalon,1,84428,30648
484,486,2023-04-17,Tecnologia,Smartphone,2,155268,29208
485,256,2023-04-11,Deportes,Bicicleta,3,283617,53054
486,1452,2023-08-02,Tecnologia,Monitor,2,151088,48052
487,506,2023-06-22,Hogar,Silla,1,141638,46148
488,376,2023-01-24,Tecnologia,Smartphone,1,58810,21572
489,190,2023-07-04,Electrodomesticos,Lavadora,1,26879,8326
490,396,2023-05-20,Electrodomesticos,Aspiradora,1,16839,4936
491,572,2024-01-08,Vestuario,Chaqueta,1,103252,27389
492,745,2023-07-20,Tecnologia,Notebook,3,64080,14845
493,603,2023-08-24,Vestuario,Pantalon,1,106267,30441
494,572,2024-08-20,Vestuario,Polera,2,226508,60483
495,390,2024-09-13,Hogar,Lampara,3,522375,158703
496,153,2024-01-07,Deportes,Bicicleta,5,65040,21922
497,876,2023-01-18,Hogar,Mesa,1,42520,12914
498,1343,2024-06-15,Electrodomesticos,Refrigerador,1,64762,12681
499,1305,2023-06-27,Hogar,Mesa,3,229872,48682
500,1340,2023-02-11,Tecnologia,Notebook,1,162746,30292
501,168,2024-10-27,Electrodomesticos,Aspiradora,1,65566,13147
502,1113,2024-06-13,Tecnologia,Tablet,4,581108,202348
503,1341,2023-04-02,Hogar,Silla,1,54999,15752
504,1114,2023-11-10,Vestuario,Pantalon,2,138564,28277
505,1447,2023-09-17,Electrodomesticos,Microondas,2,216512,39367
506,446,2023-03-11,Hogar,Mesa,1,98703,32045
507,277,2024-04-25,Deportes,Raqueta,3,246006,88787
508,909,2024-11-14,Electrodomesticos,Refrigerador,3,192714,63292
509,925,2023-04-02,Electrodomesticos,Microondas,2,336590,108945
510,693,2024-11-05,Electrodomesticos,Microondas,2,209096,41980
511,598,2024-11-01,Electrodomesticos,Microondas,1,134212,39860
512,1148,2024-05-05,Hogar,Mesa,1,136745,33200
513,1397,2023-06-03,Hogar,Lampara,1,115170,35237
514,863,2024-11-25,Vestuario,Pantalon,3,146967,28200
515,18,2023-06-28,Hogar,Mesa,1,93055,35096
516,1250,2023-10-25,Vestuario,Chaqueta,1,78949,27289
517,1123,2024-03-15,Deportes,Raqueta,3,197667,46116
518,1236,2024-03-12,Electrodomesticos,Lavadora,2,46700,14372
519,778,2024-07-07,Deportes,Balon,1,56853,19186
520,3,2024-09-24,Hogar,Sofa,4,232052,76391
521,898,2023-02-22,Electrodomesticos,Microondas,3,178698,61443
522,1316,2023-09-04,Vestuario,Chaqueta,7,531930,144266
523,405,2023-03-29,Vestuario,Zapatillas,2,93792,30244
524,1466,2023-02-14,Hogar,Mesa,4,252248,76801
525,861,2023-08-23,Deportes,Raqueta,2,251282,68662
526,625,2023-02-01,Deportes,Balon,1,60428,19077
527,367,2024-05-22,Deportes,Pesas,1,80075,14593
528,22,2023-12-20,Tecnologia,Monitor,2,153210,34665
529,545,2023-05-18,Vestuario,Chaqueta,1,147579,53894
530,440,2023-07-30,Electrodomesticos,Aspiradora,1,35275,11598
531,99,2023-02-10,Electrodomesticos,Refrigerador,3,280452,71410
532,702,2024-03-31,Deportes,Balon,1,39851,9595
533,1216,2023-11-03,Tecnologia,Monitor,1,5000,1895
534,139,2023-11-20,Vestuario,Chaqueta,1,26177,5976
535,1093,2024-07-14,Deportes,Bicicleta,2,176642,38819
536,745,2023-08-03,Vestuario,Polera,1,61656,13545
537,425,2023-10-06,Tecnologia,Notebook,4,583996,165044
538,186,2023-05-09,Tecnologia,Smartphone,1,90226,27166
539,940,2023-03-09,Electrodomesticos,Refrigerador,4,441824,140375
540,451,2023-12-22,Hogar,Silla,4,216804,63627
541,1435,2024-07-24,Tecnologia,Monitor,1,52938,14322
542,1333,2024-01-29,Vestuario,Polera,1,92224,24008
543,706,2023-03-02,Vestuario,Pantalon,7,808885,238917
544,258,2023-02-10,Vestuario,Polera,5,473580,86301
545,194,2023-06-17,Hogar,Lampara,2,257842,70597
546,1323,2023-04-11,Electrodomesticos,Microondas,1,49231,17983
547,1386,2023-11-29,Tecnologia,Smartphone,5,501015,170263
548,187,2023-11-15,Tecnologia,Monitor,4,294088,96690
549,127,2023-05-24,Deportes,Pesas,2,118686,43173
550,867,2023-11-12,Electrodomesticos,Refrigerador,1,101684,19085
551,705,2024-10-16,Deportes,Bicicleta,4,278356,79475
552,399,2023-09-29,Electrodomesticos,Microondas,1,88196,21814
553,1122,2024-11-27,Vestuario,Zapatillas,1,56656,17629
554,1168,2024-07-12,Electrodomesticos,Aspiradora,5,552800,150418
555,1163,2024-04-15,Electrodomesticos,Lavadora,3,209205,48345
556,434,2023-07-29,Tecnologia,Notebook,2,187880,67965
557,816,2023-09-12,Tecnologia,Smartphone,2,77566,26118
558,707,2024-12-30,Deportes,Raqueta,5,277790,73525
559,384,2024-03-16,Tecnologia,Monitor,1,84075,16847
560,1015,2024-09-14,Deportes,Balon,1,123499,30952
561,1211,2023-01-10,Vestuario,Pantalon,2,120930,35272
562,159,2024-02-13,Deportes,Raqueta,4,292320,97703
563,949,2023-02-05,Hogar,Silla,3,256197,94494
564,1425,2024-10-31,Deportes,Bicicleta,3,234678,79976
565,1145,2023-08-01,Deportes,Bicicleta,2,177070,49170
566,240,2023-03-06,Electrodomesticos,Refrigerador,2,192702,38581
567,1113,2024-11-18,Electrodomesticos,Microondas,2,130178,25681
568,1055,2024-02-15,Deportes,Bicicleta,1,72081,19307
569,953,2024-03-25,Electrodomesticos,Microondas,2,238192,67155
570,1387,2023-01-13,Hogar,Mesa,2,258958,68773
571,273,2023-04-14,Deportes,Bicicleta,3,208380,61805
572,399,2024-10-02,Tecnologia,Tablet,3,186549,59156
573,1073,2024-02-21,Electrodomesticos,Aspiradora,1,100963,19016
574,650,2024-03-21,Hogar,Mesa,1,76502,22878
575,615,2023-04-30,Vestuario,Pantalon,4,330520,91913
576,692,2023-06-01,Tecnologia,Tablet,4,509840,188830
577,74,2023-07-10,Vestuario,Pantalon,2,10000,3192
578,887,2024-02-02,Deportes,Bicicleta,2,104538,20307
579,192,2024-02-26,Hogar,Lampara,2,117458,26384
580,342,2024-10-08,Deportes,Balon,3,242229,72510
581,1046,2023-03-25,Deportes,Pesas,1,115678,35536
582,604,2024-07-07,Deportes,Pesas,1,83425,26625
583,1070,2023-01-07,Vestuario,Pantalon,2,142298,33193
584,206,2023-12-04,Vestuario,Zapatillas,5,539805,187509
585,785,2023-09-10,Tecnologia,Smartphone,1,41499,10744
586,1253,2023-04-03,Deportes,Raqueta,4,187436,52663
587,119,2023-03-03,Tecnologia,Tablet,2,180638,45285
588,8,2024-11-19,Deportes,Pesas,1,45087,16905
589,817,2023-11-30,Tecnologia,Tablet,2,202034,76368
590,682,2023-09-10,Hogar,Sofa,1,38964,9003
591,7,2024-10-29,Hogar,Lampara,1,28924,6788
592,523,2024-03-06,Tecnologia,Monitor,2,148062,54558
593,774,2023-05-17,Hogar,Mesa,1,83817,20154
594,645,2024-03-11,Vestuario,Chaqueta,1,135226,37967
595,1027,2024-11-11,Deportes,Pesas,3,232005,46738
596,717,2024-07-16,Hogar,Lampara,2,224888,71900
597,817,2024-05-11,Tecnologia,Smartphone,1,8061,2856
598,1356,2023-11-16,Electrodomesticos,Refrigerador,4,452788,103361
599,335,2023-03-11,Hogar,Sofa,2,214288,55047
600,631,2024-11-23,Electrodomesticos,Refrigerador,1,13671,3027
601,1010,2024-04-06,Tecnologia,Monitor,2,179048,57702
602,1259,2024-08-01,Electrodomesticos,Lavadora,3,298743,64915
603,1315,2023-07-28,Hogar,Silla,1,27363,9193
604,439,2023-10-11,Tecnologia,Tablet,6,316050,59033
605,1296,2024-03-13,Vestuario,Chaqueta,2,215102,46702
606,1015,2023-06-04,Vestuario,Zapatillas,2,80396,14600
607,184,2024-07-26,Electrodomesticos,Aspiradora,3,539085,104212
608,824,2024-09-03,Tecnologia,Monitor,2,78564,25395
609,922,2023-08-15,Hogar,Sofa,3,316722,71732
610,853,2023-12-27,Tecnologia,Tablet,2,161024,50313
611,1138,2024-04-14,Vestuario,Pantalon,4,249416,82029
612,856,2023-06-15,Deportes,Pesas,1,139586,35151
613,275,2024-01-23,Vestuario,Zapatillas,1,96147,27322
614,1020,2024-01-26,Vestuario,Pantalon,3,217575,69242
615,560,2023-07-22,Tecnologia,Smartphone,2,237098,75156
616,856,2023-07-30,Hogar,Lampara,5,323490,62253
617,349,2023-11-05,Hogar,Lampara,4,403424,101184
618,856,2024-08-11,Deportes,Bicicleta,2,162282,36560
619,1148,2023-09-11,Deportes,Bicicleta,1,94169,35039
620,251,2024-11-11,Deportes,Bicicleta,1,167747,33190
621,127,2024-09-15,Hogar,Sofa,3,398148,139797
622,453,2024-02-12,Tecnologia,Monitor,2,170344,36127
623,711,2023-06-28,Tecnologia,Notebook,3,192225,52429
624,412,2023-01-15,Hogar,Mesa,2,144000,29194
625,1285,2023-11-04,Tecnologia,Notebook,2,215216,41192
626,1419,2023-05-21,Vestuario,Zapatillas,2,121128,27241
627,736,2023-08-26,Electrodomesticos,Microondas,4,302228,83275
628,128,2024-05-04,Tecnologia,Monitor,2,283970,57336
629,760,2023-11-30,Deportes,Balon,5,511135,109779
630,133,2023-09-03,Hogar,Silla,1,63937,20061
631,947,2023-03-09,Deportes,Bicicleta,1,81984,19632
632,1312,2023-03-28,Deportes,Pesas,4,409216,98338
633,1431,2024-10-14,Deportes,Bicicleta,2,54672,13121
634,557,2023-02-25,Vestuario,Chaqueta,2,98340,32788
635,600,2024-11-21,Deportes,Balon,4,374756,130431
636,1455,2024-11-01,Tecnologia,Tablet,4,500864,99414
637,8,2024-03-31,Vestuario,Chaqueta,1,100448,19455
638,248,2023-02-25,Tecnologia,Notebook,1,92322,22204
639,478,2023-11-13,Tecnologia,Tablet,5,380280,133159
640,1134,2023-03-07,Deportes,Bicicleta,2,69426,18401
641,927,2023-01-25,Deportes,Pesas,4,431040,110632
642,653,2023-08-14,Electrodomesticos,Microondas,1,30296,8872
643,986,2024-09-11,Vestuario,Chaqueta,1,5000,928
644,933,2023-09-01,Deportes,Raqueta,3,359451,87741
645,1338,2024-11-15,Vestuario,Pantalon,2,417776,86944
646,1117,2024-02-14,Deportes,Balon,1,175846,59148
647,1189,2023-11-01,Deportes,Balon,1,90967,30727
648,156,2024-11-16,Electrodomesticos,Lavadora,5,310340,116629
649,1426,2023-03-26,Electrodomesticos,Microondas,2,195316,64916
650,754,2023-04-14,Tecnologia,Smartphone,1,69251,24209
651,22,2024-01-18,Tecnologia,Smartphone,2,309166,81088
652,1307,2024-11-19,Deportes,Pesas,3,360249,127672
653,724,2023-06-26,Hogar,Mesa,2,137268,33304
654,524,2023-03-13,Hogar,Lampara,3,242361,56775
655,1049,2023-11-14,Hogar,Mesa,1,48810,10065
656,153,2023-06-27,Tecnologia,Smartphone,2,166810,60000
657,50,2023-01-14,Hogar,Mesa,1,69315,21491
658,987,2024-08-11,Vestuario,Zapatillas,2,196648,61936
659,639,2024-04-03,Tecnologia,Notebook,3,247113,86874
660,1117,2024-09-16,Deportes,Pesas,4,37336,10485
661,42,2023-12-28,Electrodomesticos,Aspiradora,2,148108,52322
662,1048,2023-09-10,Deportes,Raqueta,1,141085,32120
663,1120,2023-01-22,Hogar,Mesa,2,141452,45284
664,647,2023-12-25,Deportes,Balon,1,154544,37399
665,1105,2023-07-30,Vestuario,Chaqueta,2,174980,59920
666,1254,2024-04-29,Vestuario,Polera,3,557205,174072
667,271,2024-06-04,Hogar,Mesa,1,91176,33848
668,7,2024-12-14,Electrodomesticos,Microondas,3,361809,100870
669,912,2024-08-09,Tecnologia,Smartphone,1,93436,23221
670,998,2024-06-13,Hogar,Sofa,2,146364,27649
671,435,2024-02-25,Vestuario,Chaqueta,2,212438,50058
672,510,2024-11-09,Deportes,Pesas,1,113060,20634
673,748,2024-06-14,Tecnologia,Monitor,1,72487,22702
674,1413,2024-11-11,Vestuario,Pantalon,1,55186,18558
675,1080,2023-03-10,Tecnologia,Monitor,1,67785,24484
676,366,2023-10-15,Tecnologia,Tablet,2,81724,23495
677,265,2023-06-28,Electrodomesticos,Refrigerador,1,93899,27937
678,964,2024-03-20,Hogar,Lampara,3,288126,82608
679,543,2024-12-13,Deportes,Balon,1,5000,1231
680,618,2023-05-08,Deportes,Bicicleta,1,145873,52970
681,517,2024-05-26,Hogar,Lampara,2,149900,49034
682,1441,2024-04-25,Electrodomesticos,Aspiradora,2,170188,62012
683,1249,2024-11-02,Electrodomesticos,Aspiradora,2,136862,25547
684,1440,2024-03-19,Deportes,Pesas,1,5000,1884
685,1328,2023-04-29,Tecnologia,Monitor,1,119305,44735
686,1283,2024-09-26,Electrodomesticos,Microondas,1,161806,31739
687,602,2024-01-02,Electrodomesticos,Microondas,4,149456,54374
688,270,2023-08-17,Electrodomesticos,Microondas,2,121462,34547
689,28,2023-02-08,Electrodomesticos,Refrigerador,4,501476,94624
690,975,2023-10-06,Tecnologia,Monitor,1,113578,25801
691,845,2023-03-26,Electrodomesticos,Microondas,2,126766,44224
692,106,2023-06-08,Hogar,Mesa,3,306822,106524
693,533,2023-10-07,Electrodomesticos,Lavadora,1,5000,1312
694,766,2023-07-30,Vestuario,Zapatillas,2,41234,9316
695,920,2024-11-26,Deportes,Pesas,2,291950,73117
696,1390,2023-05-08,Vestuario,Chaqueta,1,109111,28633
697,605,2024-10-09,Vestuario,Pantalon,1,70959,13432
698,261,2024-02-06,Tecnologia,Tablet,1,26958,6213
699,1438,2024-08-19,Electrodomesticos,Lavadora,3,229869,75460
700,1462,2023-10-16,Hogar,Mesa,1,123620,23318
701,584,2023-12-27,Electrodomesticos,Microondas,2,180534,68384
702,1383,2023-04-16,Tecnologia,Monitor,6,706374,171103
703,1429,2023-04-09,Hogar,Mesa,1,91722,27030
704,694,2023-01-24,Vestuario,Chaqueta,1,106793,35478
705,524,2023-02-14,Deportes,Balon,1,114398,39427
706,1335,2024-06-06,Vestuario,Chaqueta,1,60058,14765
707,423,2023-10-17,Electrodomesticos,Refrigerador,3,484797,182892
708,472,2023-10-20,Tecnologia,Notebook,4,569996,154224
709,989,2023-07-18,Hogar,Silla,1,74483,21387
710,1386,2023-04-11,Tecnologia,Notebook,2,193852,56245
711,285,2023-03-09,Tecnologia,Tablet,5,650295,195583
712,500,2023-06-12,Electrodomesticos,Aspiradora,4,280848,94112
713,1491,2023-10-14,Deportes,Pesas,2,199212,43154
714,459,2024-10-01,Electrodomesticos,Refrigerador,2,240992,58018
715,497,2023-09-04,Tecnologia,Smartphone,2,56328,10762
716,1380,2024-02-26,Vestuario,Chaqueta,1,136228,45624
717,353,2023-06-12,Hogar,Silla,1,111761,38264
718,1231,2024-12-24,Electrodomesticos,Microondas,1,109129,23697
719,433,2024-06-21,Tecnologia,Tablet,1,43304,15374
720,308,2023-11-24,Vestuario,Polera,3,385596,84916
721,964,2024-01-16,Deportes,Balon,2,237684,43183
722,322,2023-08-20,Tecnologia,Notebook,1,70255,24721
723,198,2023-06-07,Electrodomesticos,Microondas,1,80985,26987
724,797,2023-04-25,Tecnologia,Monitor,1,98280,32417
725,1454,2023-03-08,Hogar,Mesa,1,81791,20151
726,482,2023-09-04,Tecnologia,Tablet,1,85896,15933
727,731,2023-12-31,Hogar,Lampara,4,197456,69561
728,418,2023-01-19,Electrodomesticos,Microondas,3,260466,97652
729,944,2024-10-20,Vestuario,Zapatillas,1,118098,29911
730,1081,2024-06-14,Vestuario,Pantalon,1,12658,4086
731,1093,2024-08-27,Deportes,Bicicleta,3,55827,20318
732,1176,2023-03-11,Vestuario,Chaqueta,2,169616,62545
733,559,2023-01-25,Hogar,Silla,2,275898,78137
734,369,2023-07-19,Vestuario,Polera,2,156182,41710
735,645,2024-10-25,Vestuario,Zapatillas,3,279978,90774
736,1040,2024-10-31,Vestuario,Chaqueta,5,207605,61386
737,431,2023-04-17,Tecnologia,Monitor,2,234360,61204
738,229,2024-09-27,Electrodomesticos,Aspiradora,1,81093,15311
739,676,2023-06-17,Electrodomesticos,Refrigerador,2,313302,83201
740,242,2023-01-03,Electrodomesticos,Lavadora,1,90173,26908
741,142,2024-05-14,Deportes,Bicicleta,5,152910,31618
742,631,2023-05-13,Hogar,Silla,1,55026,9919
743,327,2024-07-19,Deportes,Pesas,2,235422,69243
744,399,2024-01-26,Deportes,Raqueta,2,214594,52724
745,779,2024-08-01,Hogar,Sofa,1,105864,34973
746,267,2023-04-30,Tecnologia,Smartphone,4,359504,83380
747,929,2024-05-24,Deportes,Raqueta,1,120373,23314
748,278,2024-12-29,Hogar,Mesa,1,99447,20856
749,133,2024-07-05,Electrodomesticos,Lavadora,1,61565,13477
750,883,2024-12-11,Hogar,Silla,5,542665,135900
751,694,2023-01-27,Tecnologia,Tablet,5,331935,68883
752,112,2024-12-12,Vestuario,Pantalon,1,87220,28143
753,697,2024-06-29,Vestuario,Zapatillas,2,247114,69859
754,11,2023-12-24,Electrodomesticos,Aspiradora,2,99616,22491
755,1246,2023-04-17,Tecnologia,Tablet,1,52327,16425
756,1099,2023-08-29,Hogar,Mesa,3,305649,79528
757,225,2023-12-12,Tecnologia,Tablet,1,51212,14973
758,739,2024-09-13,Electrodomesticos,Lavadora,1,80674,17145
759,283,2023-06-17,Deportes,Bicicleta,4,345032,130064
760,960,2023-02-01,Vestuario,Chaqueta,1,153510,44487
761,244,2023-12-08,Deportes,Balon,5,613325,140033
762,807,2024-04-24,Electrodomesticos,Refrigerador,3,15000,5625
763,241,2024-11-25,Deportes,Balon,3,265662,92017
764,302,2023-12-20,Deportes,Balon,1,7013,1899
765,915,2024-03-01,Electrodomesticos,Microondas,1,64596,20374
766,1096,2024-11-05,Vestuario,Zapatillas,4,448424,96981
767,1394,2024-03-12,Hogar,Lampara,2,261004,87521
768,619,2024-05-09,Vestuario,Zapatillas,1,76567,27944
769,567,2024-01-26,Tecnologia,Smartphone,1,90350,22971
770,763,2023-05-12,Tecnologia,Tablet,1,154172,36379
771,828,2023-10-30,Vestuario,Zapatillas,4,270936,98888
772,1229,2024-07-19,Electrodomesticos,Lavadora,5,494155,125936
773,815,2023-11-29,Deportes,Balon,1,120807,45795
774,334,2024-04-02,Hogar,Mesa,1,86029,32518
775,1118,2023-05-19,Tecnologia,Smartphone,1,134257,49114
776,272,2024-05-30,Electrodomesticos,Microondas,1,52829,19106
777,808,2023-02-11,Vestuario,Chaqueta,1,70062,20824
778,595,2023-09-25,Electrodomesticos,Microondas,2,203434,62864
779,1086,2023-02-18,Vestuario,Polera,1,18633,4563
780,642,2024-08-08,Electrodomesticos,Aspiradora,1,105774,35416
781,673,2023-03-28,Electrodomesticos,Lavadora,4,431652,106241
782,776,2023-03-05,Tecnologia,Smartphone,3,313245,67691
783,146,2024-02-04,Electrodomesticos,Aspiradora,1,5000,1543
784,190,2023-09-09,Electrodomesticos,Lavadora,3,186618,50914
785,119,2023-04-24,Tecnologia,Monitor,1,39614,12973
786,1217,2024-12-31,Electrodomesticos,Lavadora,1,135577,42962
787,513,2023-07-09,Hogar,Sofa,3,175005,61876
788,117,2023-07-05,Deportes,Pesas,5,435255,131872
789,1211,2023-08-23,Vestuario,Polera,2,261462,88634
790,642,2024-12-21,Electrodomesticos,Aspiradora,5,547145,124432
791,494,2024-08-14,Electrodomesticos,Aspiradora,5,566580,181740
792,345,2024-11-21,Electrodomesticos,Aspiradora,4,474628,168581
793,695,2024-11-17,Vestuario,Zapatillas,4,280296,51123
794,622,2024-07-31,Deportes,Raqueta,2,95374,31299
795,505,2024-03-25,Vestuario,Zapatillas,1,87420,31865
796,240,2024-11-23,Hogar,Silla,1,129137,42397
797,187,2023-05-09,Tecnologia,Tablet,2,256260,71804
798,299,2024-01-30,Electrodomesticos,Refrigerador,3,399330,147602
799,1,2023-12-27,Electrodomesticos,Lavadora,1,116374,30767
800,818,2023-02-25,Hogar,Lampara,4,317980,90428
801,1373,2023-04-13,Deportes,Bicicleta,2,53462,18578
802,541,2023-03-01,Deportes,Bicicleta,3,179352,48338
803,592,2024-01-05,Electrodomesticos,Lavadora,2,202430,64321
804,1302,2023-06-02,Tecnologia,Tablet,4,208688,49715
805,1066,2024-04-02,Electrodomesticos,Microondas,1,148287,35722
806,841,2023-05-07,Electrodomesticos,Lavadora,3,183261,60801
807,606,2023-11-13,Deportes,Raqueta,2,102074,30330
808,524,2024-05-17,Tecnologia,Notebook,1,115951,31450
809,1109,2023-07-22,Hogar,Mesa,2,158392,59262
810,654,2024-06-13,Hogar,Sofa,4,370548,127213
811,1302,2023-06-27,Hogar,Mesa,2,109948,20846
812,343,2023-11-17,Vestuario,Pantalon,2,213400,42920
813,3,2024-02-02,Tecnologia,Smartphone,1,48539,8788
814,667,2024-03-16,Vestuario,Pantalon,2,116972,41926
815,651,2023-07-06,Vestuario,Pantalon,9,1098018,232624
816,1376,2023-08-04,Tecnologia,Monitor,3,287295,93929
817,643,2023-06-28,Hogar,Lampara,4,581620,159839
818,150,2024-05-22,Deportes,Balon,3,233589,77603
819,1181,2023-06-14,Electrodomesticos,Aspiradora,1,74697,16424
820,220,2024-07-31,Hogar,Silla,2,242814,47218
821,430,2023-05-26,Electrodomesticos,Aspiradora,1,66260,14814
822,325,2023-06-08,Electrodomesticos,Refrigerador,1,92255,24831
823,1295,2023-07-16,Tecnologia,Tablet,2,202934,43223
824,309,2023-08-27,Hogar,Sofa,3,342438,103106
825,184,2023-03-14,Hogar,Silla,1,56616,12396
826,486,2024-01-26,Vestuario,Zapatillas,1,141186,49568
827,431,2023-07-13,Deportes,Raqueta,3,502161,134754
828,355,2023-06-25,Tecnologia,Smartphone,3,278121,96849
829,575,2024-03-15,Tecnologia,Tablet,3,234924,63971
830,1207,2024-04-03,Vestuario,Pantalon,1,137107,29585
831,1252,2023-06-20,Hogar,Sofa,4,441280,86919
832,607,2024-12-18,Deportes,Raqueta,3,184833,34349
833,463,2024-05-20,Deportes,Pesas,2,204816,46171
834,165,2024-05-01,Vestuario,Pantalon,2,119998,40369
835,509,2024-03-28,Vestuario,Zapatillas,2,252804,57409
836,1029,2024-03-29,Vestuario,Zapatillas,4,180324,65934
837,1247,2023-12-08,Deportes,Balon,1,41284,15421
838,75,2024-01-17,Deportes,Raqueta,1,5000,1405
839,464,2024-10-06,Deportes,Pesas,1,5939,1469
840,1103,2023-07-14,Vestuario,Polera,1,96358,18832
841,410,2023-01-30,Tecnologia,Monitor,2,260844,54675
842,536,2024-09-16,Vestuario,Zapatillas,2,259146,49983
843,192,2024-05-23,Tecnologia,Monitor,3,241089,91273
