fecha,categoria,region,segmento,ventas,beneficio
2023-12-05,Tecnologia,Norte,Empresa,220700,46800
2023-05-28,Hogar,Centro,Retail,116666,32422
2023-05-25,Deportes,Norte,Empresa,56251,17613
2023-02-24,Vestuario,Centro,Retail,36982,13051
2024-11-13,Hogar,Centro,Empresa,94329,29183
2023-11-16,Vestuario,Centro,Empresa,43745,15855
2023-01-22,Hogar,Sur,Retail,60919,16670
2023-07-06,Deportes,Sur,Empresa,94681,32264
2023-12-13,Vestuario,Sur,Retail,55768,18466
2023-10-19,Hogar,Centro,Empresa,68245,17533
2024-02-04,Deportes,Sur,Retail,52408,16302
2023-06-05,Electrodomesticos,Norte,Empresa,119791,19345
2023-01-21,Vestuario,Sur,Empresa,26336,8546
2023-10-02,Hogar,Centro,Retail,25905,6157
2023-10-09,Vestuario,Centro,Empresa,29559,9990
2024-02-13,Vestuario,Norte,Empresa,70595,26640
2024-03-24,Vestuario,Sur,Retail,48388,14231
2024-05-18,Deportes,Sur,Retail,53213,16982
2023-07-15,Hogar,Centro,Empresa,137493,29516
2023-01-23,Hogar,Centro,Retail,140422,38626
2023-03-19,Electrodomesticos,Norte,Retail,211318,35856
2023-08-31,Hogar,Sur,Empresa,93038,22901
2024-02-14,Vestuario,Sur,Empresa,46407,18757
2024-07-17,Vestuario,Centro,Empresa,65706,24906
2023-03-08,Deportes,Norte,Retail,46623,13646
2024-12-23,Deportes,Norte,Empresa,51603,16015
2023-10-06,Tecnologia,Sur,Retail,242028,46942
2023-02-28,Hogar,Norte,Empresa,77142,23610
2024-02-22,Deportes,Centro,Empresa,90136,23761
2024-08-09,Hogar,Sur,Retail,92370,29070
2023-08-22,Vestuario,Norte,Empresa,64418,21717
2023-12-09,Electrodomesticos,Centro,Retail,220524,41164
2024-07-09,Deportes,Centro,Retail,43159,15137
2024-05-15,Electrodomesticos,Centro,Empresa,136982,24363
2024-03-16,Electrodomesticos,Centro,Retail,71349,12203
2023-02-20,Tecnologia,Norte,Retail,134895,24392
2024-05-02,Tecnologia,Sur,Empresa,207406,42362
2024-08-03,Deportes,Sur,Retail,86078,25049
2023-12-04,Deportes,Centro,Retail,90716,27363
2023-08-20,Vestuario,Norte,Retail,42023,14413
2023-03-02,Tecnologia,Sur,Empresa,126582,26461
2024-05-29,Deportes,Sur,Empresa,83740,27167
2023-02-21,Vestuario,Norte,Retail,42921,14888
2023-08-17,Deportes,Sur,Empresa,33850,9650
2023-02-04,Deportes,Centro,Empresa,52867,13755
2024-10-14,Vestuario,Sur,Empresa,63804,21877
2024-12-14,Deportes,Norte,Empresa,62174,20101
2023-04-27,Deportes,Sur,Empresa,44044,14114
2024-05-23,Deportes,Norte,Empresa,13466,3806
2023-06-17,Electrodomesticos,Centro,Empresa,47344,9573
2024-06-26,Hogar,Norte,Retail,119624,31345
2023-02-13,Tecnologia,Sur,Empresa,180339,36292
2023-09-10,Hogar,Sur,Empresa,108709,32792
2023-03-05,Hogar,Centro,Empresa,74685,21718
2023-02-05,Electrodomesticos,Norte,Retail,112100,19515
2023-09-22,Hogar,Sur,Retail,102297,30834
2023-07-21,Hogar,Centro,Retail,73080,20241
2024-03-22,Tecnologia,Norte,Empresa,208478,49402
2024-01-23,Tecnologia,Centro,Retail,268424,58087
2024-07-06,Electrodomesticos,Centro,Empresa,268177,44440
2024-11-05,Vestuario,Sur,Empresa,58420,23737
2023-12-12,Electrodomesticos,Centro,Empresa,264485,47120
2023-07-13,Electrodomesticos,Sur,Retail,101367,15476
2024-08-24,Electrodomesticos,Norte,Retail,136347,20050
2024-08-31,Deportes,Centro,Empresa,47239,11601
2023-11-07,Deportes,Sur,Retail,72757,24265
2023-08-27,Electrodomesticos,Norte,Retail,151427,31249
2023-04-25,Tecnologia,Sur,Retail,158870,37200
2024-08-02,Vestuario,Sur,Retail,30044,10767
2023-03-19,Tecnologia,Sur,Retail,231738,52820
2024-09-09,Deportes,Norte,Retail,89058,27177
2023-12-18,Electrodomesticos,Centro,Retail,165774,30396
2023-12-02,Deportes,Norte,Empresa,92957,29025
2024-09-12,Vestuario,Sur,Retail,52608,18822
2024-06-17,Electrodomesticos,Sur,Empresa,227074,31308
2024-12-21,Deportes,Centro,Retail,50935,15377
2024-05-10,Deportes,Norte,Empresa,68372,17485
2023-03-22,Tecnologia,Centro,Retail,279016,62572
2024-03-19,Electrodomesticos,Sur,Retail,130027,26722
2023-11-11,Deportes,Norte,Empresa,87027,22256
2023-07-04,Electrodomesticos,Sur,Retail,37281,6128
2024-11-29,Hogar,Norte,Empresa,124194,37702
2023-04-28,Deportes,Sur,Retail,73022,23749
2023-05-07,Tecnologia,Centro,Empresa,168184,41489
2023-02-25,Tecnologia,Norte,Retail,234840,46975
2024-12-13,Vestuario,Norte,Retail,44163,15592
2024-06-06,Deportes,Sur,Retail,84730,23015
2023-04-11,Hogar,Sur,Empresa,92835,27511
2023-02-11,Hogar,Norte,Retail,78881,24167
2024-07-16,Tecnologia,Norte,Empresa,229546,47637
2023-10-17,Vestuario,Norte,Empresa,44710,15981
2024-09-29,Vestuario,Norte,Empresa,44697,13968
2023-12-16,Vestuario,Centro,Empresa,32899,13567
2023-02-03,Vestuario,Norte,Empresa,38247,14115
2024-03-21,Hogar,Sur,Empresa,78082,17584
2024-06-13,Hogar,Centro,Empresa,163946,42043
2023-07-22,Hogar,Centro,Retail,98027,25068
2023-02-25,Hogar,Sur,Retail,80812,22381
2023-06-30,Deportes,Sur,Retail,54219,17018
2023-03-30,Vestuario,Sur,Retail,71929,24296
2024-04-02,Vestuario,Norte,Retail,64468,21112
2023-04-19,Electrodomesticos,Norte,Retail,183113,30985
2024-09-09,Vestuario,Norte,Retail,44324,15418
2024-10-03,Electrodomesticos,Norte,Empresa,232308,44709
2023-12-01,Electrodomesticos,Norte,Retail,187034,32691
2023-09-22,Hogar,Centro,Empresa,124553,38056
2023-04-15,Vestuario,Norte,Empresa,48117,15920
2024-06-24,Deportes,Centro,Empresa,70829,18293
2023-10-21,Tecnologia,Sur,Empresa,247532,43785
2023-07-04,Electrodomesticos,Centro,Retail,226881,37172
2023-08-09,Deportes,Sur,Empresa,50204,14389
2023-09-15,Hogar,Norte,Retail,117958,31373
2023-09-29,Deportes,Norte,Empresa,85208,28402
2023-06-17,Electrodomesticos,Norte,Empresa,215157,34921
2024-12-06,Deportes,Norte,Retail,94706,26814
2023-08-27,Deportes,Sur,Empresa,114186,32797
2024-09-14,Hogar,Norte,Empresa,20740,6411
2023-04-13,Vestuario,Norte,Retail,41492,12926
2023-02-18,Vestuario,Sur,Empresa,28943,11836
2023-08-21,Deportes,Norte,Empresa,60693,17544
2024-01-16,Electrodomesticos,Norte,Empresa,170543,32179
2024-02-28,Vestuario,Sur,Retail,26360,9461
2024-07-18,Hogar,Norte,Empresa,70055,19575
2023-04-08,Deportes,Centro,Retail,67204,26756
2023-02-08,Tecnologia,Centro,Empresa,260301,73926
2023-02-12,Tecnologia,Norte,Empresa,162434,39313
2023-10-03,Electrodomesticos,Norte,Empresa,173957,36135
2024-06-25,Deportes,Sur,Retail,18441,4780
2023-03-30,Tecnologia,Norte,Empresa,71461,17111
2023-12-20,Tecnologia,Sur,Retail,127439,28969
2023-01-29,Electrodomesticos,Sur,Retail,179025,31358
2024-01-12,Vestuario,Centro,Retail,59713,20459
2024-02-21,Electrodomesticos,Norte,Empresa,217066,36524
2023-11-30,Hogar,Centro,Empresa,110883,33106
2024-05-19,Deportes,Centro,Retail,29444,8967
2023-08-29,Tecnologia,Centro,Retail,159675,32386
2024-11-10,Electrodomesticos,Sur,Retail,298494,58534
2024-01-27,Electrodomesticos,Sur,Empresa,223027,47642
2024-04-13,Electrodomesticos,Centro,Empresa,199552,33945
2023-07-27,Tecnologia,Sur,Retail,272784,54170
2024-12-14,Tecnologia,Centro,Retail,103473,23583
2023-10-09,Electrodomesticos,Norte,Empresa,199027,33347
2024-07-19,Deportes,Centro,Retail,55143,15341
2024-07-01,Tecnologia,Centro,Empresa,209503,46003
2024-09-14,Electrodomesticos,Norte,Empresa,136392,24323
2024-07-21,Deportes,Norte,Empresa,89340,26550
2023-05-19,Deportes,Sur,Retail,61767,17911
2023-03-05,Vestuario,Centro,Retail,69416,25641
2024-07-30,Hogar,Sur,Retail,135330,39106
2024-08-07,Vestuario,Norte,Empresa,20546,6900
2024-11-05,Deportes,Centro,Retail,68955,23241
2023-10-09,Tecnologia,Norte,Empresa,29596,6957
2023-10-21,Hogar,Norte,Empresa,133430,33575
2024-07-28,Deportes,Centro,Empresa,30982,12208
2024-03-23,Electrodomesticos,Sur,Empresa,158560,26516
2024-12-01,Electrodomesticos,Centro,Retail,167559,33153
2023-09-05,Vestuario,Centro,Empresa,33422,13305
2024-09-17,Hogar,Norte,Retail,39983,11061
2024-09-17,Deportes,Norte,Empresa,65820,22667
2023-10-03,Vestuario,Norte,Retail,42836,14819
2024-11-25,Deportes,Centro,Retail,57588,13082
2024-09-13,Tecnologia,Centro,Empresa,147744,39804
2024-03-18,Vestuario,Norte,Empresa,42522,16024
2024-07-02,Hogar,Centro,Empresa,84312,24188
2024-02-16,Deportes,Norte,Retail,58802,16192
2024-09-11,Electrodomesticos,Centro,Empresa,184068,30570
2023-04-27,Electrodomesticos,Sur,Retail,215542,41444
2023-09-05,Vestuario,Sur,Retail,32595,10548
2024-05-20,Electrodomesticos,Norte,Retail,228960,45668
2023-12-14,Electrodomesticos,Centro,Empresa,139080,24592
2023-09-25,Deportes,Norte,Retail,58045,19816
2024-08-19,Hogar,Sur,Empresa,122095,35849
2023-12-08,Deportes,Sur,Empresa,44319,11893
2023-06-23,Tecnologia,Sur,Retail,239176,61403
2024-12-26,Vestuario,Centro,Empresa,10000,2939
2023-09-15,Hogar,Norte,Retail,116170,31736
2023-11-10,Deportes,Centro,Empresa,43487,13931
2023-12-21,Hogar,Centro,Empresa,50797,15508
2024-06-20,Hogar,Norte,Empresa,80438,26252
2024-03-30,Hogar,Sur,Retail,88192,27097
2024-07-18,Deportes,Norte,Retail,54645,14787
2023-04-20,Vestuario,Norte,Empresa,35570,12525
2024-11-27,Vestuario,Norte,Retail,20815,8091
2023-05-22,Hogar,Norte,Empresa,94032,20180
2023-09-03,Vestuario,Sur,Retail,21587,6692
2023-06-09,Electrodomesticos,Norte,Empresa,97474,17876
2023-04-11,Hogar,Norte,Empresa,88424,25733
2023-11-15,Deportes,Centro,Retail,48614,15989
2024-06-01,Deportes,Norte,Empresa,49047,13510
2023-07-10,Electrodomesticos,Norte,Empresa,185927,30067
2024-01-30,Tecnologia,Norte,Empresa,237821,60242
2023-10-17,Deportes,Norte,Empresa,86829,23831
2023-11-25,Tecnologia,Sur,Empresa,147491,34337
2024-01-22,Electrodomesticos,Sur,Retail,148592,30433
2023-06-09,Deportes,Sur,Empresa,96809,32330
2024-06-19,Vestuario,Norte,Retail,70433,22600
2023-12-30,Hogar,Norte,Empresa,74388,22037
2023-08-14,Deportes,Norte,Retail,106085,28947
2023-08-30,Electrodomesticos,Sur,Empresa,147442,27863
2023-03-15,Tecnologia,Sur,Empresa,173835,29861
2024-05-28,Vestuario,Centro,Empresa,36261,12114
2023-11-16,Electrodomesticos,Norte,Empresa,139145,22528
2024-06-16,Vestuario,Centro,Retail,41078,11297
2023-07-31,Deportes,Centro,Empresa,44092,12492
2024-07-06,Hogar,Sur,Empresa,92955,28018
2024-08-26,Deportes,Sur,Retail,51216,16143
2024-08-10,Vestuario,Centro,Empresa,40076,12118
2024-04-27,Vestuario,Norte,Retail,47318,17271
2023-07-01,Tecnologia,Sur,Empresa,270780,59126
2024-12-10,Deportes,Centro,Empresa,72098,24078
2023-04-22,Deportes,Sur,Empresa,69085,17478
2023-06-10,Deportes,Centro,Empresa,50064,16107
2024-05-04,Hogar,Centro,Empresa,92174,27048
2024-10-05,Deportes,Centro,Retail,90685,27929
2023-07-12,Vestuario,Sur,Empresa,47720,16504
2024-01-26,Electrodomesticos,Sur,Empresa,175684,31291
2024-11-30,Tecnologia,Centro,Retail,214610,46252
2023-10-26,Vestuario,Sur,Empresa,45711,12762
2023-04-12,Electrodomesticos,Centro,Retail,154246,25403
2023-06-11,Vestuario,Norte,Empresa,34885,11911
2024-07-22,Deportes,Norte,Retail,59093,19424
2023-06-10,Electrodomesticos,Centro,Retail,181863,32215
2023-03-28,Electrodomesticos,Sur,Retail,107909,15304
2023-09-17,Electrodomesticos,Norte,Retail,161453,34490
2024-02-07,Hogar,Centro,Retail,53653,16610
2023-09-08,Deportes,Centro,Retail,54614,15194
2024-11-24,Electrodomesticos,Norte,Retail,244394,47263
2024-12-09,Deportes,Centro,Retail,51649,16149
2023-12-15,Electrodomesticos,Sur,Empresa,109834,21809
2024-07-21,Vestuario,Norte,Empresa,69692,22511
2024-09-26,Electrodomesticos,Norte,Empresa,241539,42279
2023-08-06,Tecnologia,Sur,Empresa,194262,46829
2024-07-01,Tecnologia,Centro,Retail,205769,39100
2023-05-22,Electrodomesticos,Sur,Empresa,143787,24809
2024-04-05,Deportes,Centro,Empresa,71831,23084
2023-02-22,Hogar,Centro,Empresa,158584,49969
2024-08-09,Tecnologia,Norte,Retail,160412,35505
2024-08-28,Deportes,Norte,Retail,92100,27093
2023-03-09,Vestuario,Sur,Retail,13266,4443
2023-06-05,Electrodomesticos,Centro,Empresa,131588,24033
2024-01-24,Hogar,Centro,Retail,70250,17806
2023-09-11,Hogar,Centro,Retail,77970,19346
2023-08-24,Hogar,Sur,Empresa,145746,43678
2024-03-03,Tecnologia,Norte,Empresa,67229,14583
2024-11-13,Electrodomesticos,Centro,Empresa,224398,43073
2023-05-07,Electrodomesticos,Norte,Empresa,172351,30939
2024-01-12,Electrodomesticos,Norte,Retail,119765,18882
2024-06-10,Deportes,Sur,Empresa,66924,20632
2024-07-20,Hogar,Centro,Empresa,116352,35199
2024-07-19,Vestuario,Norte,Retail,55380,16194
2023-09-04,Hogar,Centro,Retail,47907,14685
2024-09-05,Hogar,Sur,Empresa,125610,32248
2024-02-13,Hogar,Norte,Empresa,67357,19069
2023-09-22,Vestuario,Centro,Empresa,21861,7102
2024-03-18,Electrodomesticos,Sur,Retail,188089,32733
2023-04-13,Vestuario,Sur,Empresa,53866,16424
2023-11-08,Deportes,Norte,Empresa,84036,30261
2024-08-22,Vestuario,Norte,Retail,33883,12688
2024-04-15,Vestuario,Norte,Empresa,25746,8171
2023-06-05,Vestuario,Norte,Empresa,56161,19570
2023-10-13,Hogar,Norte,Empresa,74723,21226
2024-06-14,Tecnologia,Centro,Empresa,94636,20716
2024-02-14,Deportes,Norte,Retail,95452,30840
2023-09-12,Electrodomesticos,Norte,Retail,206463,38322
2023-12-10,Deportes,Sur,Retail,100720,25549
2024-01-08,Electrodomesticos,Centro,Empresa,105294,20623
2023-01-27,Electrodomesticos,Sur,Retail,263086,50597
2023-08-14,Deportes,Norte,Empresa,49514,14637
2023-12-12,Electrodomesticos,Norte,Empresa,164071,35153
2023-10-27,Electrodomesticos,Sur,Retail,255675,51794
2024-06-03,Vestuario,Centro,Retail,64302,18331
2023-01-20,Vestuario,Centro,Retail,26668,9339
2023-05-27,Deportes,Centro,Empresa,61424,21204
2024-12-29,Deportes,Norte,Retail,86036,26903
2023-05-08,Hogar,Norte,Empresa,113478,31654
2024-05-31,Hogar,Centro,Empresa,92569,24520
2023-08-14,Electrodomesticos,Norte,Retail,166232,26435
2024-09-15,Hogar,Centro,Empresa,131127,35741
2023-10-25,Vestuario,Norte,Empresa,45665,14860
2024-05-12,Electrodomesticos,Centro,Empresa,87031,15353
2023-08-12,Tecnologia,Sur,Retail,174299,37327
2024-05-28,Deportes,Sur,Retail,99976,29469
2023-07-16,Tecnologia,Sur,Empresa,136514,32116
2023-04-10,Deportes,Sur,Empresa,66791,24054
2024-02-21,Electrodomesticos,Norte,Empresa,169659,28710
2024-02-08,Deportes,Norte,Retail,77880,24666
2024-05-08,Tecnologia,Norte,Empresa,10000,2292
2023-05-04,Hogar,Sur,Retail,54694,15561
2024-11-18,Deportes,Centro,Empresa,73013,23239
2024-12-04,Tecnologia,Norte,Empresa,131144,34144
2024-03-28,Vestuario,Norte,Empresa,30372,8278
2023-01-04,Vestuario,Sur,Empresa,53968,17297
2024-01-08,Tecnologia,Centro,Empresa,103451,24496
2024-11-20,Tecnologia,Sur,Retail,121449,27767
2024-11-28,Deportes,Norte,Retail,59933,16188
2024-04-20,Tecnologia,Sur,Retail,79196,13271
2023-08-16,Tecnologia,Sur,Empresa,287857,69997
2023-12-29,Deportes,Sur,Empresa,71967,22297
2023-08-17,Vestuario,Sur,Retail,54208,19500
2023-08-22,Hogar,Sur,Empresa,131743,36575
2023-06-08,Deportes,Sur,Empresa,85658,21612
2024-11-10,Hogar,Norte,Empresa,65285,17903
2024-01-19,Hogar,Centro,Empresa,131660,40395
2024-08-06,Tecnologia,Centro,Retail,128730,27019
2023-03-10,Tecnologia,Norte,Empresa,135134,28732
2023-01-18,Hogar,Sur,Empresa,99142,28447
2023-07-13,Hogar,Norte,Retail,94924,31414
2023-04-16,Hogar,Centro,Empresa,74885,24840
2024-05-31,Deportes,Norte,Empresa,42790,11886
2023-06-23,Deportes,Norte,Retail,69107,26587
2023-10-15,Deportes,Sur,Retail,56902,17340
2023-05-15,Electrodomesticos,Sur,Empresa,10000,1838
2024-08-30,Electrodomesticos,Centro,Empresa,137501,26365
2024-05-13,Electrodomesticos,Norte,Retail,236400,39566
2023-04-17,Tecnologia,Centro,Retail,86183,22547
2024-10-13,Hogar,Centro,Retail,82777,23662
2023-05-12,Deportes,Centro,Empresa,48282,14162
2024-11-15,Tecnologia,Centro,Retail,119310,26840
2023-03-11,Electrodomesticos,Sur,Empresa,151134,30457
2023-03-07,Deportes,Norte,Retail,30147,9492
2024-06-05,Vestuario,Norte,Empresa,33410,11266
2023-08-22,Deportes,Norte,Retail,51769,18655
2024-04-04,Hogar,Sur,Empresa,120597,36132
2024-03-23,Tecnologia,Norte,Empresa,246985,53320
2023-03-26,Deportes,Sur,Empresa,47074,13873
2024-04-06,Vestuario,Sur,Empresa,32995,11230
2023-10-30,Vestuario,Sur,Empresa,54059,22291
2023-07-31,Vestuario,Norte,Empresa,52499,20634
2024-06-06,Hogar,Centro,Retail,132875,40091
2024-09-21,Vestuario,Sur,Retail,55294,15765
2023-03-22,Electrodomesticos,Sur,Empresa,156425,26499
2023-12-04,Electrodomesticos,Centro,Retail,257463,45412
2023-03-16,Vestuario,Sur,Empresa,73345,20703
2023-05-31,Deportes,Sur,Retail,83440,27173
2023-12-13,Electrodomesticos,Sur,Empresa,169610,29817
2023-08-20,Deportes,Norte,Empresa,80653,28288
2024-06-02,Vestuario,Sur,Empresa,39466,13563
2024-02-03,Tecnologia,Norte,Empresa,195818,41268
2024-12-22,Deportes,Centro,Empresa,88173,30204
2023-05-03,Tecnologia,Norte,Empresa,228464,51860
2024-09-12,Vestuario,Centro,Retail,52830,15004
2023-07-23,Electrodomesticos,Sur,Empresa,110839,16613
2024-03-24,Tecnologia,Norte,Retail,251751,48518
2023-04-06,Tecnologia,Sur,Retail,191913,49441
2023-07-15,Vestuario,Sur,Retail,58746,20813
2023-05-15,Tecnologia,Norte,Retail,135151,27833
2024-02-14,Deportes,Norte,Empresa,70590,22039
2023-01-24,Electrodomesticos,Sur,Retail,151120,24422
2023-08-15,Vestuario,Norte,Retail,19202,6482
2023-07-27,Deportes,Norte,Retail,49275,16619
2023-01-19,Tecnologia,Sur,Retail,273204,48110
2023-11-06,Deportes,Sur,Empresa,68592,25881
2023-05-11,Hogar,Centro,Empresa,143059,38478
2024-05-31,Deportes,Centro,Empresa,87889,26829
2024-10-26,Vestuario,Norte,Retail,49049,20232
2024-03-10,Hogar,Norte,Retail,67153,20953
2024-04-14,Electrodomesticos,Sur,Empresa,120591,22835
2024-02-13,Electrodomesticos,Sur,Empresa,154310,27966
2023-04-20,Hogar,Norte,Empresa,179235,46559
2024-10-18,Hogar,Sur,Retail,150373,39006
2023-12-23,Deportes,Norte,Empresa,65662,22206
2024-05-16,Vestuario,Norte,Retail,46123,16604
2023-12-18,Tecnologia,Norte,Retail,176979,38964
2023-05-04,Deportes,Sur,Retail,85456,27492
2023-01-21,Hogar,Centro,Retail,72865,21976
2024-03-01,Electrodomesticos,Centro,Retail,181960,35508
2024-06-29,Vestuario,Norte,Empresa,55392,20609
2023-03-27,Tecnologia,Sur,Retail,148788,30315
2023-02-24,Hogar,Centro,Empresa,119695,34333
2023-09-12,Electrodomesticos,Centro,Retail,229215,45384
2023-03-24,Tecnologia,Sur,Empresa,281582,60317
2023-07-10,Vestuario,Sur,Retail,41250,14587
2023-06-18,Tecnologia,Norte,Retail,129386,30627
2023-02-14,Deportes,Norte,Empresa,115631,37569
2023-10-26,Deportes,Sur,Retail,96149,27270
2023-11-26,Hogar,Centro,Empresa,126473,36647
2023-01-03,Deportes,Centro,Empresa,32004,9507
2024-06-28,Vestuario,Sur,Retail,33765,13637
2023-12-28,Electrodomesticos,Sur,Empresa,32111,5448
2024-12-14,Deportes,Norte,Empresa,69441,18993
2024-11-03,Hogar,Centro,Retail,139744,43753
2024-02-02,Hogar,Centro,Empresa,110912,29587
2023-09-26,Vestuario,Sur,Retail,30186,10975
2024-12-17,Vestuario,Centro,Retail,53410,19379
2024-12-26,Electrodomesticos,Sur,Empresa,154728,29150
2023-06-07,Electrodomesticos,Centro,Empresa,138497,26005
2023-12-06,Tecnologia,Sur,Empresa,203706,44164
2023-12-25,Vestuario,Norte,Empresa,30654,10135
2023-09-14,Electrodomesticos,Norte,Empresa,186920,35449
2024-12-06,Deportes,Centro,Empresa,86997,25846
2024-09-16,Tecnologia,Sur,Retail,133317,25770
2023-07-10,Vestuario,Centro,Empresa,47153,20407
2024-03-22,Tecnologia,Sur,Empresa,133747,30287
2023-09-08,Electrodomesticos,Sur,Retail,117651,23832
2023-01-29,Deportes,Sur,Empresa,63531,22841
2023-03-11,Deportes,Norte,Empresa,71501,20974
2024-08-25,Vestuario,Norte,Retail,42705,12011
2023-04-21,Hogar,Centro,Retail,92817,28214
2024-09-03,Tecnologia,Centro,Empresa,152050,33976
2024-12-12,Deportes,Sur,Empresa,47236,14091
2023-06-05,Electrodomesticos,Centro,Retail,126173,25029
2023-11-23,Tecnologia,Centro,Empresa,121446,26317
2024-08-09,Hogar,Sur,Empresa,202753,58772
2023-08-03,Deportes,Centro,Empresa,64430,18101
2024-09-05,Hogar,Sur,Empresa,86735,23925
2023-06-12,Tecnologia,Norte,Empresa,269294,67021
2023-03-22,Vestuario,Sur,Retail,70497,21262
2024-05-11,Deportes,Norte,Empresa,60710,15114
2023-10-06,Hogar,Sur,Empresa,194040,56864
2023-04-19,Electrodomesticos,Norte,Retail,109219,18609
2023-05-15,Tecnologia,Centro,Empresa,251653,33661
2023-06-25,Vestuario,Norte,Retail,26865,8625
2024-09-20,Vestuario,Norte,Retail,13637,5152
2024-03-31,Vestuario,Norte,Empresa,30598,10336
2024-08-24,Electrodomesticos,Norte,Empresa,208423,38474
2024-05-19,Hogar,Centro,Empresa,132896,44943
2023-06-09,Vestuario,Centro,Empresa,49572,17479
2023-01-17,Tecnologia,Sur,Retail,267087,43960
2024-07-26,Electrodomesticos,Sur,Retail,121045,22047
2023-06-06,Deportes,Norte,Retail,23367,7359
2023-02-12,Electrodomesticos,Centro,Retail,227820,39119
2024-03-14,Vestuario,Centro,Empresa,24695,8472
2023-10-31,Deportes,Norte,Empresa,63717,16627
2023-08-08,Deportes,Norte,Empresa,17996,4762
2024-10-22,Hogar,Sur,Empresa,24235,6370
2023-01-29,Hogar,Norte,Empresa,111095,34488
2023-03-20,Deportes,Norte,Empresa,103028,28953
2024-10-19,Vestuario,Sur,Retail,24599,8600
2023-06-12,Hogar,Norte,Empresa,21298,5444
2024-07-10,Deportes,Norte,Empresa,80986,21045
2024-07-05,Electrodomesticos,Centro,Empresa,99114,16671
2023-08-07,Vestuario,Norte,Empresa,37500,16574
2023-01-31,Hogar,Norte,Empresa,75353,21517
2023-08-24,Electrodomesticos,Centro,Retail,165236,28638
2024-08-06,Vestuario,Sur,Retail,38592,14543
2024-07-07,Deportes,Sur,Retail,77564,22656
2023-06-14,Vestuario,Centro,Retail,66886,24177
2023-02-03,Tecnologia,Centro,Retail,147999,34784
2023-11-05,Hogar,Sur,Empresa,124379,31581
2024-01-10,Vestuario,Norte,Empresa,46040,15952
2024-10-19,Vestuario,Centro,Retail,85737,32297
2023-09-24,Tecnologia,Centro,Empresa,155438,35634
2024-03-14,Electrodomesticos,Norte,Empresa,275026,43578
2024-06-12,Deportes,Norte,Empresa,84844,28089
2023-09-30,Tecnologia,Centro,Empresa,156411,38197
2023-07-27,Vestuario,Norte,Retail,40021,14566
2024-05-02,Tecnologia,Centro,Retail,232452,49184
2023-11-20,Hogar,Sur,Empresa,91793,28071
2024-11-16,Hogar,Centro,Retail,82404,19311
2023-05-03,Vestuario,Centro,Retail,25009,10057
2024-12-08,Hogar,Centro,Retail,97273,29544
2024-10-05,Electrodomesticos,Centro,Empresa,138872,19648
