fecha,region,categoria,canal,dispositivo,segmento_cliente,sessions,conversions,conversion_rate,unidades_vendidas,precio_promedio,ventas_monto,nps
2025-05-03,Norte,Hogar,Organico,Tablet,Nuevo,567,4,0.0071,4,86698,346791,50
2024-10-28,Centro,Vestuario,Social,Desktop,Nuevo,756,16,0.0212,16,37039,592627,11
2024-12-25,Centro,Vestuario,Organico,Tablet,Recurrente,1145,33,0.0288,39,44216,1459122,24
2024-11-24,Sur,Electrodomesticos,Social,Desktop,Nuevo,339,10,0.0295,10,164204,1642042,30
2025-02-26,Norte,Deportes,Referido,Mobile,Recurrente,101,3,0.0297,3,71848,215544,28
2025-04-25,Sur,Tecnologia,Referido,Tablet,Nuevo,172,4,0.0233,4,177761,711045,58
2024-04-03,Sur,Vestuario,Pago,Desktop,Nuevo,778,20,0.0257,22,43259,865177,31
2025-06-20,Norte,Vestuario,Organico,Mobile,Recurrente,667,20,0.03,20,50206,1004112,34
2025-05-17,Norte,Deportes,Pago,Desktop,Recurrente,1023,31,0.0303,31,68844,2134149,49
2025-06-11,Centro,Electrodomesticos,Pago,Desktop,Nuevo,1057,14,0.0132,17,179290,2510058,36
2025-12-17,Norte,Deportes,Pago,Mobile,Nuevo,1196,24,0.0201,27,49011,1176261,19
2025-05-17,Sur,Electrodomesticos,Organico,Tablet,Recurrente,983,21,0.0214,21,172828,3629393,30
2024-12-30,Norte,Deportes,Social,Tablet,Nuevo,681,10,0.0147,14,62160,621595,48
2025-03-08,Sur,Tecnologia,Email,Mobile,Recurrente,622,11,0.0177,14,190952,2100476,54
2024-09-26,Centro,Electrodomesticos,Referido,Mobile,Recurrente,872,21,0.0241,21,153877,3231415,63
2025-10-07,Norte,Deportes,Pago,Tablet,Nuevo,478,8,0.0167,11,59421,475368,30
2024-12-22,Sur,Vestuario,Referido,Mobile,Recurrente,351,8,0.0228,9,53167,425338,32
2025-11-08,Sur,Vestuario,Pago,Desktop,Recurrente,1239,43,0.0347,43,45792,1969034,64
2025-12-06,Centro,Electrodomesticos,Pago,Mobile,Recurrente,1203,17,0.0141,17,209112,3554904,20
2025-04-18,Sur,Hogar,Referido,Mobile,Recurrente,688,19,0.0276,23,108815,2067479,40
2024-11-04,Sur,Electrodomesticos,Pago,Tablet,Nuevo,269,7,0.026,7,166720,1167037,27
2024-09-10,Sur,Vestuario,Referido,Tablet,Recurrente,362,11,0.0304,11,54987,604859,37
2024-06-13,Norte,Vestuario,Pago,Desktop,Nuevo,752,14,0.0186,14,36414,509801,18
2024-06-17,Sur,Tecnologia,Pago,Desktop,Nuevo,869,17,0.0196,21,159922,2718665,35
2024-05-31,Centro,Vestuario,Social,Desktop,Nuevo,799,24,0.03,24,44070,1057677,41
2024-04-21,Sur,Tecnologia,Email,Mobile,Recurrente,516,7,0.0136,11,143494,1004455,23
2025-04-20,Norte,Tecnologia,Social,Desktop,Nuevo,886,21,0.0237,22,178315,3744618,21
2025-05-27,Sur,Vestuario,Social,Mobile,Nuevo,640,16,0.025,16,50774,812391,29
2024-09-20,Sur,Deportes,Organico,Tablet,Nuevo,909,12,0.0132,20,58141,697690,40
2025-03-16,Sur,Electrodomesticos,Referido,Tablet,Recurrente,353,8,0.0227,17,170263,1362101,27
2024-08-22,Sur,Electrodomesticos,Pago,Tablet,Nuevo,1018,21,0.0206,33,139212,2923457,25
2025-10-18,Norte,Deportes,Social,Desktop,Recurrente,504,14,0.0278,14,55552,777725,36
2025-10-05,Sur,Tecnologia,Social,Mobile,Recurrente,797,18,0.0226,18,201864,3633551,22
2025-12-31,Sur,Hogar,Email,Desktop,Recurrente,882,20,0.0227,28,103078,2061569,29
2025-04-11,Norte,Electrodomesticos,Social,Tablet,Nuevo,562,12,0.0214,14,160063,1920761,20
2025-11-01,Centro,Tecnologia,Social,Desktop,Nuevo,784,13,0.0166,13,171975,2235677,44
2024-02-09,Centro,Electrodomesticos,Pago,Mobile,Nuevo,1057,15,0.0142,18,166054,2490809,16
2025-06-15,Centro,Tecnologia,Referido,Desktop,Nuevo,604,11,0.0182,15,204942,2254361,32
2025-05-02,Sur,Tecnologia,Email,Tablet,Recurrente,291,7,0.0241,10,190099,1330694,49
2025-02-24,Sur,Deportes,Pago,Tablet,Nuevo,495,10,0.0202,11,62613,626126,50
2025-02-05,Sur,Tecnologia,Referido,Desktop,Nuevo,467,8,0.0171,8,207587,1660695,30
2024-09-15,Centro,Deportes,Social,Mobile,Nuevo,1347,19,0.0141,21,61720,1172673,44
2024-03-17,Centro,Deportes,Email,Tablet,Recurrente,601,14,0.0233,14,71997,1007952,43
2024-04-21,Norte,Vestuario,Social,Tablet,Nuevo,562,8,0.0142,14,53614,428908,30
2025-02-05,Centro,Hogar,Pago,Mobile,Nuevo,2128,41,0.0193,42,88276,3619328,25
2025-10-11,Norte,Deportes,Referido,Tablet,Nuevo,92,4,0.0435,4,63341,253365,45
2024-05-29,Centro,Deportes,Social,Desktop,Nuevo,1156,31,0.0268,31,56498,1751428,36
2025-04-25,Centro,Hogar,Email,Tablet,Recurrente,588,15,0.0255,15,114073,1711090,42
2025-12-04,Centro,Deportes,Pago,Desktop,Nuevo,1756,22,0.0125,26,54999,1209984,19
2024-10-14,Centro,Hogar,Email,Desktop,Recurrente,750,18,0.024,22,99329,1787914,45
2025-05-11,Centro,Electrodomesticos,Organico,Tablet,Recurrente,968,23,0.0238,32,149308,3434087,20
2024-06-05,Centro,Deportes,Organico,Mobile,Recurrente,934,24,0.0257,29,62985,1511644,29
2024-05-23,Sur,Vestuario,Referido,Mobile,Nuevo,875,24,0.0274,28,43958,1054995,39
2024-08-02,Norte,Vestuario,Email,Tablet,Nuevo,89,1,0.0112,1,43544,43544,24
2025-08-15,Norte,Hogar,Pago,Desktop,Recurrente,1032,29,0.0281,35,100509,2914768,72
2024-06-05,Norte,Deportes,Referido,Mobile,Nuevo,440,11,0.025,17,55445,609895,45
2025-11-15,Sur,Vestuario,Pago,Desktop,Nuevo,1166,28,0.024,32,47412,1327525,19
2025-06-27,Norte,Deportes,Organico,Tablet,Nuevo,350,12,0.0343,13,46751,561006,45
2024-09-27,Centro,Hogar,Pago,Desktop,Recurrente,1619,41,0.0253,41,100980,4140199,42
2025-07-24,Norte,Deportes,Social,Mobile,Recurrente,1010,23,0.0228,23,69162,1590734,36
2024-09-09,Centro,Hogar,Referido,Tablet,Nuevo,383,6,0.0157,6,98728,592370,22
2024-06-13,Centro,Deportes,Referido,Desktop,Recurrente,490,8,0.0163,13,68494,547954,40
2025-04-21,Centro,Deportes,Social,Tablet,Nuevo,408,11,0.027,11,56770,624465,44
2024-07-03,Sur,Vestuario,Organico,Mobile,Nuevo,1298,30,0.0231,41,41062,1231861,39
2025-11-29,Sur,Vestuario,Organico,Tablet,Recurrente,874,27,0.0309,32,51437,1388808,30
2025-05-11,Norte,Tecnologia,Pago,Tablet,Recurrente,759,18,0.0237,18,192612,3467022,38
2025-10-02,Norte,Vestuario,Organico,Tablet,Recurrente,250,7,0.028,22,50830,355809,41
2024-12-15,Centro,Electrodomesticos,Referido,Mobile,Recurrente,966,22,0.0228,22,161072,3543592,42
2025-03-21,Centro,Deportes,Email,Tablet,Nuevo,370,7,0.0189,7,59528,416694,34
2024-10-23,Centro,Vestuario,Social,Desktop,Recurrente,1258,49,0.039,62,54449,2668014,39
2025-05-30,Centro,Electrodomesticos,Email,Mobile,Recurrente,843,19,0.0225,23,142576,2708944,44
2024-04-30,Centro,Hogar,Email,Tablet,Recurrente,600,17,0.0283,17,83315,1416354,46
2024-05-10,Sur,Tecnologia,Organico,Desktop,Recurrente,1082,29,0.0268,43,172702,5008368,44
2025-07-12,Sur,Tecnologia,Social,Desktop,Nuevo,632,11,0.0174,11,188298,2071279,39
2024-01-07,Norte,Hogar,Social,Tablet,Nuevo,411,10,0.0243,10,95627,956271,27
2025-05-27,Sur,Electrodomesticos,Social,Tablet,Nuevo,589,8,0.0136,8,140068,1120545,19
2025-10-03,Sur,Electrodomesticos,Organico,Mobile,Nuevo,1139,12,0.0105,12,142306,1707674,34
2025-11-14,Sur,Deportes,Pago,Mobile,Nuevo,923,13,0.0141,13,67284,874686,32
2024-02-07,Centro,Tecnologia,Organico,Desktop,Nuevo,1634,16,0.0098,18,225742,3611874,40
2024-11-12,Sur,Vestuario,Email,Mobile,Recurrente,810,23,0.0284,30,43363,997348,48
2024-02-05,Centro,Tecnologia,Social,Tablet,Nuevo,504,15,0.0298,15,206727,3100902,28
2025-05-24,Sur,Electrodomesticos,Organico,Mobile,Recurrente,1224,27,0.0221,41,121216,3272820,38
2025-08-12,Sur,Deportes,Social,Mobile,Nuevo,1337,19,0.0142,19,42000,798000,35
2025-11-27,Centro,Electrodomesticos,Referido,Tablet,Nuevo,663,12,0.0181,17,168082,2016980,31
2025-05-01,Centro,Electrodomesticos,Organico,Mobile,Recurrente,1418,26,0.0183,29,213752,5557548,36
2024-08-05,Norte,Tecnologia,Social,Mobile,Nuevo,887,16,0.018,17,187153,2994443,31
2025-12-01,Sur,Tecnologia,Organico,Mobile,Nuevo,661,13,0.0197,13,158097,2055264,41
2024-05-12,Centro,Tecnologia,Email,Tablet,Nuevo,568,14,0.0246,17,187192,2620682,23
2025-04-06,Sur,Hogar,Organico,Desktop,Nuevo,585,11,0.0188,11,104400,1148400,21
2024-03-27,Centro,Electrodomesticos,Social,Desktop,Recurrente,775,17,0.0219,17,151968,2583455,24
2024-02-23,Sur,Tecnologia,Organico,Mobile,Nuevo,999,22,0.022,36,183375,4034243,21
2025-10-28,Sur,Electrodomesticos,Organico,Desktop,Recurrente,585,15,0.0256,15,177478,2662167,39
2024-11-15,Sur,Electrodomesticos,Pago,Desktop,Nuevo,400,5,0.0125,6,142597,712986,37
2024-11-19,Centro,Electrodomesticos,Social,Desktop,Nuevo,1650,25,0.0152,36,144349,3608728,38
2024-05-28,Norte,Vestuario,Pago,Tablet,Recurrente,687,22,0.032,22,42519,935416,46
2025-05-03,Centro,Deportes,Email,Tablet,Recurrente,336,9,0.0268,12,75009,675084,36
2024-10-26,Centro,Tecnologia,Referido,Tablet,Recurrente,534,17,0.0318,17,224751,3820774,40
2025-09-12,Sur,Tecnologia,Pago,Tablet,Recurrente,584,15,0.0257,19,181765,2726476,45
2025-08-21,Centro,Hogar,Social,Desktop,Recurrente,570,7,0.0123,7,87722,614055,50
2025-09-08,Norte,Deportes,Email,Tablet,Nuevo,195,5,0.0256,5,66085,330422,47
2024-11-25,Centro,Vestuario,Social,Mobile,Nuevo,1587,30,0.0189,38,42271,1268123,43
2024-10-22,Norte,Electrodomesticos,Pago,Desktop,Recurrente,687,19,0.0277,26,134739,2560042,41
2024-12-21,Sur,Tecnologia,Referido,Tablet,Recurrente,269,6,0.0223,6,201388,1208327,37
2025-01-25,Norte,Hogar,Email,Tablet,Nuevo,280,6,0.0214,6,89818,538906,39
2025-11-24,Centro,Deportes,Pago,Desktop,Nuevo,337,6,0.0178,13,63395,380370,31
2025-01-29,Centro,Electrodomesticos,Organico,Tablet,Recurrente,817,16,0.0196,23,177383,2838126,25
2024-03-05,Norte,Deportes,Referido,Tablet,Recurrente,339,10,0.0295,14,64033,640331,28
2025-06-18,Centro,Deportes,Referido,Tablet,Nuevo,467,2,0.0043,2,71706,143412,22
2024-07-12,Norte,Hogar,Organico,Mobile,Recurrente,750,13,0.0173,14,92640,1204318,58
2025-01-06,Sur,Electrodomesticos,Email,Desktop,Nuevo,506,12,0.0237,12,123730,1484760,40
2024-09-09,Norte,Deportes,Email,Mobile,Recurrente,384,10,0.026,10,80744,807444,26
2025-10-09,Centro,Tecnologia,Pago,Desktop,Nuevo,1299,23,0.0177,26,160453,3690429,30
2024-12-19,Centro,Electrodomesticos,Referido,Mobile,Nuevo,1155,12,0.0104,14,193273,2319280,50
2024-02-04,Norte,Electrodomesticos,Social,Tablet,Nuevo,460,7,0.0152,7,153946,1077622,19
2024-09-24,Centro,Deportes,Organico,Desktop,Nuevo,1191,16,0.0134,16,59274,948380,57
2024-09-17,Norte,Vestuario,Pago,Mobile,Recurrente,1207,23,0.0191,23,48038,1104869,25
2024-03-26,Norte,Tecnologia,Organico,Tablet,Recurrente,769,20,0.026,22,213700,4273999,23
2025-12-23,Centro,Deportes,Organico,Tablet,Recurrente,1030,19,0.0184,25,58636,1114077,37
2024-05-02,Sur,Tecnologia,Email,Desktop,Nuevo,574,10,0.0174,14,178901,1789011,14
2025-10-18,Norte,Electrodomesticos,Social,Mobile,Recurrente,684,10,0.0146,10,158665,1586651,19
2024-06-12,Centro,Hogar,Pago,Mobile,Nuevo,1959,34,0.0174,39,85546,2908569,39
2024-09-19,Centro,Tecnologia,Referido,Mobile,Nuevo,815,11,0.0135,11,182713,2009840,28
2024-09-21,Sur,Deportes,Organico,Mobile,Nuevo,1028,17,0.0165,17,52981,900671,34
2024-11-21,Norte,Hogar,Email,Tablet,Recurrente,251,5,0.0199,5,82770,413851,45
2025-10-30,Norte,Deportes,Email,Desktop,Recurrente,420,11,0.0262,15,56549,622039,56
2025-02-03,Norte,Vestuario,Social,Desktop,Nuevo,681,19,0.0279,21,43120,819285,26
2025-03-27,Norte,Hogar,Organico,Desktop,Nuevo,759,10,0.0132,10,75875,758745,41
2024-02-06,Norte,Hogar,Organico,Tablet,Recurrente,597,15,0.0251,23,97591,1463859,32
2024-05-23,Centro,Tecnologia,Social,Mobile,Nuevo,895,23,0.0257,32,189515,4358842,19
2025-04-08,Centro,Vestuario,Pago,Desktop,Nuevo,1250,16,0.0128,20,40607,649711,22
2025-10-05,Centro,Hogar,Email,Mobile,Nuevo,728,17,0.0234,26,73061,1242039,53
2024-07-03,Sur,Deportes,Referido,Mobile,Recurrente,94,3,0.0319,3,61509,184526,61
2024-06-01,Centro,Deportes,Social,Mobile,Nuevo,963,18,0.0187,18,64456,1160201,35
2024-01-27,Centro,Electrodomesticos,Email,Desktop,Nuevo,757,14,0.0185,16,133401,1867617,22
2024-09-23,Centro,Tecnologia,Email,Desktop,Recurrente,969,23,0.0237,28,193933,4460456,40
2024-04-26,Norte,Electrodomesticos,Organico,Tablet,Nuevo,402,2,0.005,3,147104,294207,38
2025-07-27,Centro,Vestuario,Organico,Desktop,Nuevo,555,14,0.0252,14,46953,657343,14
2025-01-08,Centro,Vestuario,Pago,Mobile,Nuevo,1444,22,0.0152,36,40683,895027,14
2025-02-03,Centro,Deportes,Pago,Mobile,Recurrente,1151,21,0.0182,21,60887,1278625,27
2024-05-27,Sur,Tecnologia,Social,Tablet,Recurrente,164,6,0.0366,11,215563,1293377,31
2025-06-07,Norte,Deportes,Organico,Tablet,Recurrente,369,11,0.0298,15,60897,669871,33
2024-07-09,Centro,Deportes,Organico,Desktop,Nuevo,1525,29,0.019,34,55959,1622800,21
2024-10-10,Sur,Hogar,Pago,Mobile,Nuevo,819,14,0.0171,17,80519,1127264,46
2025-12-29,Norte,Hogar,Referido,Mobile,Nuevo,309,5,0.0162,5,85430,427152,60
2025-09-15,Sur,Deportes,Email,Mobile,Nuevo,565,6,0.0106,6,67412,404473,36
2024-05-20,Sur,Hogar,Referido,Desktop,Nuevo,418,8,0.0191,8,92547,740374,52
2024-01-11,Norte,Electrodomesticos,Social,Tablet,Nuevo,397,3,0.0076,3,171518,514553,36
2025-06-14,Centro,Vestuario,Email,Tablet,Recurrente,642,21,0.0327,36,54517,1144865,40
2024-04-02,Norte,Deportes,Social,Mobile,Recurrente,623,19,0.0305,19,66497,1263435,42
2024-09-11,Norte,Electrodomesticos,Email,Mobile,Nuevo,907,17,0.0187,22,149025,2533430,33
2025-12-20,Centro,Electrodomesticos,Referido,Mobile,Recurrente,701,14,0.02,14,186123,2605725,32
2025-06-16,Centro,Electrodomesticos,Organico,Mobile,Recurrente,938,15,0.016,18,167954,2519309,37
2024-09-07,Centro,Deportes,Referido,Mobile,Recurrente,648,10,0.0154,11,58792,587924,29
2024-04-20,Sur,Deportes,Social,Tablet,Nuevo,344,5,0.0145,5,67847,339235,33
2025-06-27,Sur,Hogar,Organico,Mobile,Nuevo,1513,22,0.0145,22,79047,1739027,35
2024-08-17,Sur,Hogar,Pago,Mobile,Recurrente,892,17,0.0191,22,107487,1827276,48
2024-09-13,Sur,Tecnologia,Organico,Mobile,Nuevo,782,11,0.0141,13,175691,1932606,42
2024-09-24,Norte,Electrodomesticos,Referido,Desktop,Nuevo,432,7,0.0162,8,132418,926927,45
2025-12-20,Centro,Tecnologia,Email,Mobile,Nuevo,944,19,0.0201,23,143350,2723642,32
2024-02-16,Centro,Tecnologia,Social,Desktop,Recurrente,687,18,0.0262,19,164842,2967158,38
2024-04-22,Norte,Tecnologia,Social,Mobile,Nuevo,663,8,0.0121,12,169994,1359951,27
2024-08-20,Norte,Electrodomesticos,Social,Tablet,Recurrente,512,14,0.0273,20,158502,2219021,46
2024-06-17,Norte,Deportes,Social,Tablet,Nuevo,659,17,0.0258,22,54790,931428,19
2025-02-09,Norte,Vestuario,Email,Desktop,Nuevo,552,14,0.0254,20,43249,605491,46
2024-12-09,Sur,Deportes,Referido,Desktop,Recurrente,539,9,0.0167,12,77997,701969,46
2025-07-28,Norte,Vestuario,Referido,Mobile,Recurrente,718,27,0.0376,30,51687,1395551,46
2024-09-12,Centro,Tecnologia,Email,Mobile,Nuevo,835,16,0.0192,18,135574,2169176,46
2024-03-11,Centro,Deportes,Pago,Tablet,Nuevo,779,22,0.0282,22,58699,1291370,51
2024-08-18,Norte,Deportes,Social,Desktop,Nuevo,694,13,0.0187,20,57805,751461,38
2024-02-11,Norte,Electrodomesticos,Email,Tablet,Recurrente,432,13,0.0301,15,144879,1883426,40
2025-10-05,Sur,Tecnologia,Referido,Mobile,Recurrente,522,11,0.0211,11,190015,2090161,36
2024-05-04,Sur,Tecnologia,Social,Mobile,Nuevo,911,16,0.0176,22,171186,2738978,38
2024-10-21,Norte,Vestuario,Email,Tablet,Nuevo,390,7,0.0179,7,55123,385863,43
2024-05-03,Norte,Electrodomesticos,Referido,Desktop,Nuevo,298,9,0.0302,9,160375,1443374,40
2025-04-22,Sur,Electrodomesticos,Pago,Desktop,Nuevo,941,13,0.0138,16,129101,1678318,36
2025-06-07,Norte,Vestuario,Social,Tablet,Recurrente,451,10,0.0222,11,53392,533921,33
2024-10-07,Norte,Tecnologia,Referido,Desktop,Recurrente,405,9,0.0222,12,188381,1695424,44
2025-09-16,Sur,Electrodomesticos,Pago,Tablet,Recurrente,50,1,0.02,3,148660,148659,24
2024-07-25,Sur,Vestuario,Social,Tablet,Recurrente,696,16,0.023,22,54393,870280,29
2025-09-19,Centro,Deportes,Email,Mobile,Nuevo,463,7,0.0151,9,67999,475995,47
2024-12-07,Norte,Hogar,Referido,Tablet,Recurrente,371,9,0.0243,9,114394,1029550,48
2025-08-22,Centro,Tecnologia,Email,Mobile,Nuevo,604,9,0.0149,10,161949,1457541,27
2024-11-27,Sur,Vestuario,Social,Desktop,Recurrente,763,24,0.0315,28,46298,1111140,21
2024-08-09,Centro,Tecnologia,Organico,Mobile,Nuevo,759,12,0.0158,22,193240,2318875,34
2025-09-12,Centro,Deportes,Organico,Tablet,Recurrente,957,25,0.0261,25,63331,1583271,53
2025-03-26,Centro,Tecnologia,Referido,Mobile,Nuevo,545,13,0.0239,14,162294,2109820,52
2025-03-02,Centro,Vestuario,Pago,Tablet,Nuevo,754,25,0.0332,33,36411,910263,43
2025-09-23,Sur,Vestuario,Referido,Mobile,Recurrente,676,21,0.0311,21,62411,1310634,23
2024-10-02,Sur,Hogar,Social,Mobile,Nuevo,737,13,0.0176,14,85454,1110896,39
2025-02-24,Sur,Electrodomesticos,Organico,Desktop,Recurrente,607,15,0.0247,23,155045,2325678,33
2025-08-08,Norte,Deportes,Email,Tablet,Nuevo,462,8,0.0173,8,58558,468465,35
2025-01-23,Centro,Deportes,Email,Tablet,Recurrente,739,16,0.0217,19,75479,1207669,40
2024-10-26,Centro,Deportes,Referido,Tablet,Recurrente,520,7,0.0135,7,58363,408540,44
2025-10-25,Centro,Tecnologia,Social,Desktop,Recurrente,816,23,0.0282,31,164618,3786219,49
2024-11-03,Norte,Electrodomesticos,Email,Mobile,Recurrente,393,14,0.0356,16,167452,2344329,52
2025-08-12,Centro,Electrodomesticos,Pago,Mobile,Recurrente,1897,34,0.0179,40,185845,6318738,37
2024-11-27,Sur,Hogar,Email,Mobile,Recurrente,920,28,0.0304,28,99376,2782517,55
2024-01-11,Norte,Tecnologia,Email,Tablet,Recurrente,528,11,0.0208,11,179548,1975024,47
2024-11-03,Sur,Vestuario,Referido,Tablet,Recurrente,496,16,0.0323,17,35466,567459,47
2025-06-13,Sur,Deportes,Social,Desktop,Recurrente,635,23,0.0362,25,69516,1598860,41
2024-02-11,Sur,Vestuario,Social,Mobile,Nuevo,821,9,0.011,14,42046,378412,19
2025-06-21,Norte,Tecnologia,Social,Desktop,Recurrente,641,19,0.0296,19,211641,4021185,42
2025-10-26,Sur,Electrodomesticos,Pago,Mobile,Recurrente,711,14,0.0197,17,155790,2181058,46
2025-05-13,Centro,Deportes,Referido,Tablet,Recurrente,552,12,0.0217,12,66201,794407,41
2025-12-09,Sur,Tecnologia,Pago,Desktop,Recurrente,620,17,0.0274,17,169731,2885429,37
2025-01-10,Norte,Vestuario,Referido,Mobile,Nuevo,446,7,0.0157,8,43608,305255,22
2025-11-02,Centro,Vestuario,Referido,Desktop,Nuevo,554,15,0.0271,15,45311,679659,40
2025-06-20,Centro,Electrodomesticos,Pago,Tablet,Nuevo,687,9,0.0131,9,128904,1160132,33
2025-02-26,Norte,Tecnologia,Referido,Tablet,Nuevo,533,12,0.0225,17,200958,2411498,38
2024-12-27,Sur,Tecnologia,Social,Mobile,Nuevo,1144,27,0.0236,27,183082,4943204,28
2024-11-10,Sur,Electrodomesticos,Organico,Desktop,Recurrente,925,18,0.0195,18,160109,2881964,24
2024-04-10,Sur,Tecnologia,Organico,Mobile,Nuevo,942,19,0.0202,19,176826,3359702,40
2025-05-24,Sur,Electrodomesticos,Email,Tablet,Nuevo,432,2,0.0046,2,157382,314763,28
2025-08-11,Norte,Deportes,Referido,Mobile,Nuevo,731,7,0.0096,8,51715,362007,29
2024-06-09,Sur,Electrodomesticos,Organico,Mobile,Nuevo,964,10,0.0104,11,139009,1390089,27
2024-03-18,Norte,Electrodomesticos,Social,Desktop,Recurrente,590,16,0.0271,21,113400,1814400,21
2024-03-04,Sur,Tecnologia,Referido,Desktop,Nuevo,657,9,0.0137,9,173136,1558227,33
2024-08-31,Centro,Vestuario,Pago,Mobile,Recurrente,1506,38,0.0252,40,55449,2107066,38
2025-10-05,Norte,Electrodomesticos,Organico,Desktop,Nuevo,811,13,0.016,13,156270,2031504,23
2025-04-05,Sur,Deportes,Organico,Mobile,Nuevo,866,12,0.0139,15,61057,732679,58
2025-02-09,Sur,Tecnologia,Social,Mobile,Nuevo,654,13,0.0199,21,179529,2333871,57
2024-09-12,Norte,Tecnologia,Pago,Tablet,Nuevo,766,18,0.0235,22,207029,3726514,28
2024-11-18,Norte,Deportes,Email,Desktop,Recurrente,469,8,0.0171,8,61546,492370,39
2025-05-22,Norte,Hogar,Social,Tablet,Nuevo,277,3,0.0108,4,80992,242975,29
2025-02-27,Centro,Deportes,Social,Mobile,Nuevo,1290,25,0.0194,29,61981,1549534,33
2024-03-30,Norte,Hogar,Email,Desktop,Nuevo,390,7,0.0179,7,86778,607444,33
2024-01-08,Centro,Deportes,Referido,Desktop,Nuevo,500,9,0.018,9,56466,508194,36
2024-12-09,Sur,Deportes,Email,Desktop,Nuevo,265,4,0.0151,4,78355,313420,51
2024-05-06,Centro,Vestuario,Referido,Mobile,Recurrente,1319,36,0.0273,40,46395,1670202,35
2024-07-14,Centro,Vestuario,Email,Mobile,Recurrente,797,25,0.0314,25,48679,1216987,24
2024-02-05,Centro,Tecnologia,Email,Mobile,Nuevo,1142,24,0.021,28,195587,4694091,34
2025-12-23,Norte,Tecnologia,Pago,Desktop,Nuevo,1067,13,0.0122,17,194573,2529452,27
2025-07-22,Centro,Deportes,Pago,Mobile,Recurrente,1277,23,0.018,23,53595,1232690,35
2024-12-27,Norte,Deportes,Social,Tablet,Nuevo,476,7,0.0147,7,50272,351904,33
2024-10-31,Centro,Electrodomesticos,Pago,Mobile,Recurrente,967,22,0.0228,31,187148,4117246,34
2025-11-22,Norte,Vestuario,Referido,Desktop,Recurrente,474,18,0.038,23,45901,826226,39
2025-07-01,Norte,Deportes,Referido,Tablet,Nuevo,364,5,0.0137,9,63651,318252,32
2024-05-08,Norte,Electrodomesticos,Organico,Tablet,Recurrente,459,7,0.0153,7,181782,1272475,43
2025-01-29,Norte,Electrodomesticos,Pago,Desktop,Nuevo,764,12,0.0157,13,132874,1594486,24
2025-02-03,Sur,Tecnologia,Pago,Mobile,Recurrente,835,17,0.0204,17,181273,3081635,32
2024-07-11,Sur,Tecnologia,Organico,Tablet,Recurrente,1064,32,0.0301,32,216626,6932025,41
2025-05-27,Centro,Hogar,Organico,Tablet,Recurrente,908,31,0.0341,35,98595,3056451,61
2024-03-31,Norte,Vestuario,Pago,Tablet,Recurrente,514,8,0.0156,8,52142,417135,33
2024-10-16,Centro,Deportes,Social,Tablet,Nuevo,766,14,0.0183,14,60220,843083,23
2024-10-10,Norte,Tecnologia,Email,Tablet,Recurrente,450,11,0.0244,11,204646,2251101,31
2025-02-26,Norte,Deportes,Pago,Desktop,Recurrente,1027,26,0.0253,41,55321,1438336,53
2025-10-05,Norte,Hogar,Email,Mobile,Recurrente,583,13,0.0223,24,101922,1324979,47
2025-09-15,Sur,Hogar,Organico,Desktop,Nuevo,832,19,0.0228,24,74625,1417871,44
2025-09-15,Norte,Deportes,Pago,Desktop,Nuevo,796,16,0.0201,24,54531,872497,51
2025-01-24,Sur,Tecnologia,Referido,Desktop,Nuevo,296,5,0.0169,6,170042,850207,31
2025-08-01,Norte,Electrodomesticos,Social,Tablet,Recurrente,502,19,0.0378,19,149880,2847714,29
2025-03-21,Sur,Electrodomesticos,Email,Mobile,Nuevo,658,7,0.0106,7,136657,956598,44
2025-11-02,Centro,Tecnologia,Referido,Tablet,Nuevo,382,2,0.0052,2,141830,283660,47
2024-09-07,Sur,Tecnologia,Organico,Desktop,Nuevo,412,5,0.0121,6,166208,831039,50
2024-12-19,Sur,Tecnologia,Social,Tablet,Recurrente,514,11,0.0214,11,219030,2409329,42
2025-09-22,Norte,Vestuario,Referido,Mobile,Recurrente,327,6,0.0183,8,56100,336601,53
2025-03-10,Centro,Vestuario,Referido,Tablet,Recurrente,170,5,0.0294,5,51103,255514,33
2025-06-04,Norte,Hogar,Social,Tablet,Nuevo,693,12,0.0173,12,91118,1093417,40
2025-05-16,Norte,Tecnologia,Referido,Desktop,Nuevo,340,7,0.0206,7,205591,1439136,32
2025-07-13,Norte,Hogar,Referido,Desktop,Nuevo,292,5,0.0171,6,81549,407745,39
2024-03-01,Norte,Vestuario,Email,Desktop,Nuevo,714,24,0.0336,37,56801,1363234,41
2024-07-25,Sur,Vestuario,Pago,Mobile,Recurrente,1377,35,0.0254,35,38955,1363422,46
2025-11-17,Centro,Hogar,Pago,Mobile,Recurrente,1407,17,0.0121,19,97982,1665690,42
2024-05-16,Sur,Vestuario,Email,Mobile,Nuevo,513,11,0.0214,20,45735,503084,54
2025-08-24,Sur,Hogar,Email,Tablet,Nuevo,112,4,0.0357,6,89410,357639,49
2025-07-15,Centro,Hogar,Pago,Tablet,Recurrente,1166,26,0.0223,26,128596,3343485,30
2025-02-19,Norte,Tecnologia,Email,Mobile,Recurrente,738,20,0.0271,20,173889,3477772,43
